acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.168,-0.715,0.519,1.520,-0.341,-0.252,0,0,0,0,0,waving
0.182,-0.718,0.516,1.490,-0.296,-0.245,0,0,0,0,0,waving
0.191,-0.725,0.506,1.428,-0.291,-0.216,0,0,0,0,0,waving
0.193,-0.733,0.494,1.395,-0.269,-0.213,0,0,0,0,0,waving
0.179,-0.736,0.460,1.363,-0.263,-0.206,0,0,0,0,0,waving
0.167,-0.742,0.419,1.371,-0.264,-0.211,0,0,0,0,0,waving
0.160,-0.746,0.412,1.398,-0.260,-0.210,0,0,0,0,0,waving
0.145,-0.755,0.378,1.418,-0.235,-0.212,0,0,0,0,0,waving
0.134,-0.771,0.368,1.403,-0.195,-0.194,0,0,0,0,0,waving
0.123,-0.767,0.347,1.360,-0.173,-0.185,0,0,0,0,0,waving
0.125,-0.773,0.346,1.297,-0.194,-0.152,0,0,0,0,0,waving
0.137,-0.791,0.338,1.241,-0.234,-0.097,0,0,0,0,0,waving
0.139,-0.800,0.345,1.177,-0.309,-0.044,0,0,0,0,0,waving
0.128,-0.815,0.340,1.139,-0.399,-0.012,0,0,0,0,0,waving
0.115,-0.810,0.347,1.110,-0.468,0.008,0,0,0,0,0,waving
0.093,-0.817,0.330,1.099,-0.481,0.026,0,0,0,0,0,waving
0.078,-0.819,0.331,1.095,-0.456,0.044,0,0,0,0,0,waving
0.064,-0.818,0.320,1.117,-0.395,0.057,0,0,0,0,0,waving
0.054,-0.839,0.308,1.150,-0.293,0.083,0,0,0,0,0,waving
0.042,-0.855,0.281,1.181,-0.172,0.097,0,0,0,0,0,waving
0.052,-0.879,0.255,1.201,-0.026,0.098,0,0,0,0,0,waving
0.049,-0.883,0.251,1.187,0.076,0.099,0,0,0,0,0,waving
0.076,-0.914,0.228,1.131,0.148,0.112,0,0,0,0,0,waving
0.099,-0.910,0.244,1.063,0.158,0.134,0,0,0,0,0,waving
0.135,-0.908,0.216,1.000,0.097,0.176,0,0,0,0,0,waving
0.144,-0.898,0.226,0.940,-0.043,0.207,0,0,0,0,0,waving
0.146,-0.900,0.233,0.904,-0.225,0.220,0,0,0,0,0,waving
0.118,-0.904,0.261,0.865,-0.373,0.224,0,0,0,0,0,waving
0.126,-0.905,0.276,0.816,-0.415,0.249,0,0,0,0,0,waving
0.129,-0.892,0.303,0.771,-0.373,0.287,0,0,0,0,0,waving
0.149,-0.882,0.318,0.726,-0.329,0.352,0,0,0,0,0,waving
0.179,-0.869,0.299,0.710,-0.343,0.396,0,0,0,0,0,waving
0.227,-0.887,0.305,0.695,-0.433,0.418,0,0,0,0,0,waving
0.261,-0.915,0.283,0.638,-0.648,0.429,0,0,0,0,0,waving
0.316,-0.940,0.240,0.600,-0.964,0.443,0,0,0,0,0,waving
0.322,-0.956,0.210,0.560,-1.388,0.473,0,0,0,0,0,waving
0.349,-0.947,0.194,0.502,-1.755,0.511,0,0,0,0,0,waving
0.382,-0.950,0.157,0.518,-2.002,0.533,0,0,0,0,0,waving
0.375,-0.953,0.108,0.508,-2.097,0.532,0,0,0,0,0,waving
0.416,-0.964,0.006,0.554,-2.004,0.457,0,0,0,0,0,waving
0.504,-0.993,-0.108,0.621,-1.725,0.317,0,0,0,0,0,waving
0.594,-1.014,-0.244,0.572,-1.403,0.107,0,0,0,0,0,waving
0.652,-1.047,-0.339,0.345,-1.131,-0.175,0,0,0,0,0,waving
0.732,-1.062,-0.401,-0.033,-0.993,-0.516,0,0,0,0,0,waving
0.800,-1.051,-0.455,-0.486,-0.948,-0.837,0,0,0,0,0,waving
0.890,-1.032,-0.520,-0.808,-1.064,-1.168,0,0,0,0,0,waving
0.864,-0.957,-0.556,-1.120,-1.253,-1.490,0,0,0,0,0,waving
0.861,-0.906,-0.583,-1.371,-1.354,-1.803,0,0,0,0,0,waving
0.803,-0.877,-0.573,-1.640,-1.286,-2.133,0,0,0,0,0,waving
0.688,-0.846,-0.445,-1.944,-1.168,-2.427,0,0,0,0,0,waving
0.636,-0.825,-0.362,-2.204,-0.967,-2.686,0,0,0,0,0,waving
0.545,-0.766,-0.275,-2.459,-0.706,-2.878,0,0,0,0,0,waving
0.499,-0.730,-0.156,-2.644,-0.445,-3.054,0,0,0,0,0,waving
0.446,-0.692,-0.130,-2.805,-0.219,-3.235,0,0,0,0,0,waving
0.492,-0.650,-0.090,-2.913,-0.073,-3.389,0,0,0,0,0,waving
0.494,-0.600,-0.104,-2.987,0.007,-3.552,0,0,0,0,0,waving
0.475,-0.513,-0.093,-3.072,0.021,-3.725,0,0,0,0,0,waving
0.444,-0.454,-0.071,-3.167,0.071,-3.938,0,0,0,0,0,waving
0.198,-0.353,0.126,-3.486,0.013,-4.195,0,0,0,0,0,waving
0.002,-0.283,0.402,-3.857,-0.108,-4.366,0,0,0,0,0,waving
-0.197,-0.188,0.645,-4.048,-0.121,-4.366,0,0,0,0,0,waving
-0.361,-0.096,0.842,-4.018,-0.133,-4.192,0,0,0,0,0,waving
-0.494,-0.030,0.896,-3.631,-0.145,-3.837,0,0,0,0,0,waving
-0.738,0.060,0.887,-3.147,-0.337,-3.461,0,0,0,0,0,waving
-0.966,0.152,1.088,-2.709,-0.592,-3.165,0,0,0,0,0,waving
-1.170,0.201,1.250,-2.240,-0.791,-2.902,0,0,0,0,0,waving
-1.364,0.208,1.412,-1.734,-0.892,-2.571,0,0,0,0,0,waving
-1.582,0.202,1.474,-1.237,-0.925,-2.104,0,0,0,0,0,waving
-1.831,0.216,1.521,-0.682,-0.906,-1.525,0,0,0,0,0,waving
-1.990,0.213,1.500,-0.246,-0.575,-0.935,0,0,0,0,0,waving
-2.000,0.201,1.463,0.183,-0.093,-0.348,0,0,0,0,0,waving
-2.000,0.215,1.453,0.608,0.353,0.258,0,0,0,0,0,waving
-2.000,0.190,1.424,1.036,0.667,0.859,0,0,0,0,0,waving
-2.000,0.162,1.337,1.410,0.860,1.447,0,0,0,0,0,waving
-1.909,0.113,1.270,1.713,0.962,2.023,0,0,0,0,0,waving
-1.829,0.090,1.245,1.923,0.921,2.600,0,0,0,0,0,waving
-1.717,0.095,1.219,2.097,0.816,3.203,0,0,0,0,0,waving
-1.613,0.095,1.158,2.270,0.680,3.804,0,0,0,0,0,waving
-1.502,0.117,1.116,2.405,0.616,4.366,0,0,0,0,0,waving
-1.350,0.132,1.077,2.590,0.642,4.366,0,0,0,0,0,waving
-1.181,0.113,1.007,2.751,0.786,4.366,0,0,0,0,0,waving
-0.962,0.091,0.941,2.885,1.057,4.366,0,0,0,0,0,waving
-0.703,0.072,0.823,3.102,1.427,4.366,0,0,0,0,0,waving
