acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.314,-0.652,0.524,-0.084,-0.185,0.040,0,0,0,0,0,waving
0.302,-0.668,0.515,-0.062,-0.102,0.025,0,0,0,0,0,waving
0.303,-0.667,0.517,-0.093,-0.020,0.021,0,0,0,0,0,waving
0.300,-0.672,0.515,-0.143,0.061,0.040,0,0,0,0,0,waving
0.309,-0.684,0.514,-0.165,0.079,0.082,0,0,0,0,0,waving
0.308,-0.675,0.502,-0.208,0.066,0.128,0,0,0,0,0,waving
0.310,-0.667,0.511,-0.259,0.013,0.158,0,0,0,0,0,waving
0.308,-0.636,0.512,-0.276,-0.050,0.193,0,0,0,0,0,waving
0.300,-0.635,0.528,-0.252,-0.097,0.202,0,0,0,0,0,waving
0.291,-0.625,0.529,-0.215,-0.123,0.189,0,0,0,0,0,waving
0.290,-0.627,0.529,-0.193,-0.127,0.165,0,0,0,0,0,waving
0.291,-0.629,0.542,-0.190,-0.088,0.148,0,0,0,0,0,waving
0.295,-0.639,0.549,-0.187,-0.024,0.162,0,0,0,0,0,waving
0.304,-0.639,0.552,-0.196,0.036,0.199,0,0,0,0,0,waving
0.300,-0.645,0.564,-0.229,0.085,0.240,0,0,0,0,0,waving
0.317,-0.649,0.583,-0.260,0.121,0.273,0,0,0,0,0,waving
0.320,-0.641,0.594,-0.305,0.130,0.321,0,0,0,0,0,waving
0.330,-0.634,0.614,-0.361,0.095,0.390,0,0,0,0,0,waving
0.317,-0.622,0.603,-0.379,0.042,0.464,0,0,0,0,0,waving
0.323,-0.593,0.597,-0.386,-0.011,0.529,0,0,0,0,0,waving
0.313,-0.575,0.600,-0.355,-0.080,0.570,0,0,0,0,0,waving
0.300,-0.560,0.604,-0.306,-0.159,0.588,0,0,0,0,0,waving
0.274,-0.552,0.604,-0.255,-0.220,0.609,0,0,0,0,0,waving
0.243,-0.550,0.611,-0.220,-0.233,0.624,0,0,0,0,0,waving
0.202,-0.551,0.601,-0.201,-0.189,0.671,0,0,0,0,0,waving
0.166,-0.550,0.618,-0.196,-0.120,0.726,0,0,0,0,0,waving
0.128,-0.552,0.643,-0.213,-0.048,0.809,0,0,0,0,0,waving
0.088,-0.558,0.663,-0.221,0.023,0.910,0,0,0,0,0,waving
0.054,-0.556,0.670,-0.191,0.082,1.055,0,0,0,0,0,waving
0.029,-0.546,0.672,-0.152,0.128,1.228,0,0,0,0,0,waving
0.123,-0.536,0.709,-0.212,0.156,1.476,0,0,0,0,0,waving
0.198,-0.534,0.740,-0.249,0.015,1.751,0,0,0,0,0,waving
0.237,-0.529,0.792,-0.233,-0.234,1.966,0,0,0,0,0,waving
