acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.151,-0.778,0.518,-0.103,0.035,-0.014,0,0,0,0,0,waving
0.152,-0.784,0.515,-0.122,0.018,-0.008,0,0,0,0,0,waving
0.154,-0.776,0.515,-0.125,-0.002,-0.000,0,0,0,0,0,waving
0.155,-0.781,0.512,-0.131,-0.015,0.009,0,0,0,0,0,waving
0.154,-0.788,0.515,-0.143,-0.037,0.015,0,0,0,0,0,waving
0.153,-0.787,0.521,-0.156,-0.026,0.010,0,0,0,0,0,waving
0.156,-0.783,0.512,-0.166,0.005,0.002,0,0,0,0,0,waving
0.154,-0.790,0.518,-0.186,0.031,-0.006,0,0,0,0,0,waving
0.157,-0.790,0.524,-0.207,0.039,-0.013,0,0,0,0,0,waving
0.155,-0.789,0.535,-0.212,0.046,-0.011,0,0,0,0,0,waving
0.155,-0.780,0.540,-0.214,0.041,-0.011,0,0,0,0,0,waving
0.159,-0.777,0.549,-0.194,0.029,-0.007,0,0,0,0,0,waving
0.157,-0.777,0.537,-0.189,0.005,-0.001,0,0,0,0,0,waving
0.155,-0.778,0.546,-0.195,-0.021,0.004,0,0,0,0,0,waving
0.151,-0.780,0.543,-0.202,-0.052,0.003,0,0,0,0,0,waving
0.158,-0.774,0.538,-0.265,-0.098,0.008,0,0,0,0,0,waving
0.156,-0.765,0.551,-0.290,-0.115,0.006,0,0,0,0,0,waving
0.147,-0.761,0.564,-0.264,-0.106,0.001,0,0,0,0,0,waving
0.151,-0.756,0.576,-0.234,-0.091,-0.005,0,0,0,0,0,waving
0.154,-0.751,0.571,-0.192,-0.057,-0.006,0,0,0,0,0,waving
0.146,-0.760,0.578,-0.153,-0.024,-0.006,0,0,0,0,0,waving
0.146,-0.760,0.589,-0.128,0.009,-0.014,0,0,0,0,0,waving
0.151,-0.763,0.575,-0.115,0.039,-0.005,0,0,0,0,0,waving
0.143,-0.769,0.571,-0.114,0.046,0.022,0,0,0,0,0,waving
0.146,-0.776,0.575,-0.066,0.039,0.059,0,0,0,0,0,waving
0.127,-0.762,0.552,-0.056,0.019,0.086,0,0,0,0,0,waving
0.120,-0.761,0.554,-0.068,-0.017,0.118,0,0,0,0,0,waving
0.105,-0.758,0.540,-0.095,-0.056,0.132,0,0,0,0,0,waving
0.125,-0.751,0.555,-0.130,-0.054,0.137,0,0,0,0,0,waving
0.142,-0.753,0.567,-0.109,-0.022,0.135,0,0,0,0,0,waving
0.153,-0.754,0.576,-0.085,-0.009,0.145,0,0,0,0,0,waving
0.153,-0.751,0.580,-0.072,-0.025,0.150,0,0,0,0,0,waving
0.165,-0.767,0.600,-0.057,-0.067,0.157,0,0,0,0,0,waving
0.163,-0.771,0.589,-0.057,-0.082,0.168,0,0,0,0,0,waving
0.165,-0.771,0.598,-0.056,-0.077,0.178,0,0,0,0,0,waving
0.150,-0.743,0.575,-0.043,-0.032,0.171,0,0,0,0,0,waving
0.152,-0.728,0.570,-0.063,-0.056,0.178,0,0,0,0,0,waving
0.170,-0.718,0.593,-0.011,-0.069,0.172,0,0,0,0,0,waving
0.178,-0.715,0.606,0.046,-0.081,0.158,0,0,0,0,0,waving
0.185,-0.714,0.602,0.099,-0.080,0.155,0,0,0,0,0,waving
0.195,-0.723,0.604,0.145,-0.078,0.139,0,0,0,0,0,waving
0.193,-0.718,0.595,0.146,-0.052,0.112,0,0,0,0,0,waving
0.189,-0.735,0.611,0.166,-0.032,0.092,0,0,0,0,0,waving
0.194,-0.750,0.623,0.216,-0.003,0.081,0,0,0,0,0,waving
0.199,-0.741,0.608,0.238,0.016,0.081,0,0,0,0,0,waving
0.181,-0.725,0.611,0.268,-0.027,0.098,0,0,0,0,0,waving
0.205,-0.724,0.606,0.263,-0.046,0.125,0,0,0,0,0,waving
0.153,-0.740,0.598,0.306,-0.087,0.151,0,0,0,0,0,waving
0.164,-0.747,0.612,0.261,-0.137,0.166,0,0,0,0,0,waving
0.146,-0.741,0.607,0.248,-0.155,0.183,0,0,0,0,0,waving
0.161,-0.774,0.667,0.337,-0.162,0.195,0,0,0,0,0,waving
0.125,-0.742,0.640,0.444,-0.201,0.177,0,0,0,0,0,waving
0.112,-0.716,0.649,0.497,-0.246,0.196,0,0,0,0,0,waving
0.092,-0.717,0.649,0.531,-0.256,0.224,0,0,0,0,0,waving
0.090,-0.748,0.698,0.626,-0.246,0.238,15,0,0,0,0,waving
0.051,-0.751,0.724,0.711,-0.289,0.270,25,0,0,0,0,waving
0.043,-0.784,0.746,0.777,-0.362,0.341,35,0,0,0,0,waving
0.034,-0.811,0.752,0.980,-0.461,0.408,40,0,2,0,0,waving
0.001,-0.786,0.720,1.110,-0.497,0.514,44,1,5,1,0,waving
-0.001,-0.802,0.736,1.232,-0.599,0.595,46,4,12,8,0,waving
0.011,-0.800,0.797,1.533,-0.585,0.570,59,8,18,49,17,waving
-0.037,-0.733,0.760,1.865,-0.661,0.544,68,15,47,95,68,waving
-0.045,-0.773,0.811,2.185,-0.619,0.534,89,27,65,129,117,waving
-0.006,-0.637,0.746,2.521,-0.540,0.497,100,37,83,162,170,waving
0.053,-0.636,0.694,2.736,-0.357,0.519,134,46,101,210,244,waving
0.049,-0.755,0.660,3.005,-0.259,0.570,167,54,116,248,305,waving
0.156,-0.764,0.520,3.091,-0.254,0.546,180,57,125,277,364,waving
0.180,-0.717,0.453,2.904,-0.141,0.658,194,58,138,297,429,waving
0.262,-0.840,0.281,2.689,-0.233,0.859,206,59,146,309,471,waving
0.367,-1.162,0.065,2.576,-0.294,1.029,221,61,151,321,489,waving
0.436,-0.908,0.066,2.352,-0.133,0.799,221,59,155,327,504,waving
0.483,-0.975,-0.158,2.018,0.020,0.909,244,61,158,339,516,waving
0.503,-0.937,-0.355,1.672,-0.069,0.866,294,60,161,342,521,waving
0.691,-0.944,-0.385,1.096,-0.178,0.837,331,59,159,342,530,waving
0.708,-0.966,-0.502,0.630,-0.325,0.758,296,60,162,344,537,waving
0.633,-0.985,-0.470,0.310,-0.468,0.631,257,61,166,341,548,waving
0.861,-0.917,-0.339,0.218,-0.427,0.522,244,61,172,342,563,waving
0.933,-0.881,-0.545,0.319,-0.284,0.242,244,62,177,339,574,waving
1.073,-0.878,-0.683,-0.054,-0.229,-0.017,245,62,180,335,592,waving
1.223,-0.894,-0.705,-0.283,-0.018,-0.480,243,62,178,333,598,waving
1.334,-0.851,-0.766,-0.666,0.114,-0.870,245,65,174,335,606,waving
1.372,-0.937,-0.400,-0.810,0.186,-1.135,245,65,177,341,617,waving
1.506,-0.752,-0.661,-1.019,0.154,-1.575,237,66,174,341,623,waving
1.458,-0.740,-0.679,-1.554,0.113,-2.015,245,65,174,341,628,waving
1.371,-0.659,-0.550,-1.458,0.062,-2.429,248,67,173,342,632,waving
1.405,-0.688,-0.304,-1.430,0.238,-2.898,249,68,170,340,635,waving
1.255,-0.641,-0.435,-1.439,0.559,-3.199,251,68,171,344,637,waving
1.181,-0.675,-0.371,-1.894,1.111,-3.483,252,70,170,345,636,waving
1.192,-0.542,-0.221,-2.175,1.883,-3.749,253,70,170,344,638,waving
1.207,-0.461,-0.239,-2.475,2.516,-4.004,255,70,173,341,640,waving
1.230,-0.388,-0.157,-2.828,2.740,-4.219,253,73,177,342,644,waving
1.310,-0.273,0.051,-3.072,2.713,-4.366,253,74,177,344,645,waving
1.221,-0.105,0.245,-3.217,2.500,-4.366,249,74,179,345,648,waving
1.030,0.055,0.413,-3.096,2.216,-4.366,242,73,180,346,646,waving
0.716,0.087,0.648,-3.061,1.820,-4.366,237,74,177,345,649,waving
0.344,0.182,1.168,-3.372,1.506,-4.366,233,73,174,344,646,waving
-0.150,0.246,1.445,-3.140,1.079,-4.366,231,73,174,346,649,waving
-0.659,0.148,1.750,-2.677,0.576,-4.366,234,73,173,345,649,waving
-1.166,0.151,2.000,-2.327,0.397,-4.172,235,73,172,345,649,waving
-1.573,0.147,2.000,-2.039,0.471,-3.556,236,73,170,346,648,waving
-1.752,0.190,2.000,-1.587,0.800,-3.032,236,73,164,343,649,waving
-1.802,0.155,2.000,-0.549,1.308,-2.633,236,73,162,346,647,waving
-1.847,0.086,2.000,0.350,1.658,-2.336,234,71,159,344,646,waving
-1.957,0.041,2.000,1.003,1.705,-1.876,225,71,157,340,646,waving
-2.000,-0.040,2.000,1.490,1.236,-1.278,217,70,154,340,645,waving
-2.000,-0.154,1.982,1.690,0.479,-0.584,219,69,153,338,644,waving
-2.000,-0.252,1.839,1.643,-0.177,0.225,220,69,151,334,644,waving
-2.000,-0.264,1.573,1.305,-0.370,1.001,221,69,151,331,644,waving
-1.957,-0.278,1.408,1.167,-0.223,1.597,218,69,150,331,645,waving
-1.736,-0.254,1.284,1.336,-0.079,2.027,217,69,150,329,643,waving
-1.549,-0.265,1.276,1.477,-0.239,2.319,210,69,150,326,642,waving
-1.384,-0.271,1.303,1.541,-0.717,2.586,204,65,150,323,638,waving
-1.261,-0.342,1.324,1.672,-1.440,2.873,201,66,149,323,636,waving
-1.211,-0.350,1.250,1.692,-2.321,3.272,195,66,149,324,635,waving
-1.084,-0.352,1.194,1.618,-2.852,3.648,197,65,149,325,633,waving
-0.885,-0.328,1.105,1.621,-2.851,3.958,191,65,149,325,632,waving
-0.673,-0.304,1.007,1.623,-2.427,4.151,187,63,148,322,633,waving
-0.388,-0.302,1.026,1.776,-1.903,4.245,188,65,148,324,630,waving
-0.064,-0.273,1.046,1.766,-1.583,4.363,186,65,147,321,632,waving
0.271,-0.237,1.108,1.721,-1.544,4.366,181,63,146,318,631,waving
0.567,-0.215,1.167,1.852,-1.830,4.328,174,63,147,317,632,waving
0.710,-0.126,1.123,2.112,-2.365,4.211,172,63,147,317,630,waving
0.792,-0.104,1.041,2.594,-2.834,4.023,177,62,147,316,632,waving
0.914,-0.137,0.819,3.009,-2.690,3.806,178,62,145,311,631,waving
1.007,-0.217,0.673,2.933,-2.398,3.556,174,62,145,312,630,waving
1.099,-0.243,0.508,2.999,-1.923,3.286,178,61,145,313,630,waving
1.181,-0.308,0.307,3.119,-1.626,2.976,175,62,145,312,629,waving
1.281,-0.402,0.136,3.192,-1.363,2.634,181,62,145,312,628,waving
1.341,-0.502,-0.113,3.074,-1.228,2.292,188,62,145,312,626,waving
1.345,-0.559,-0.287,2.786,-1.076,1.991,189,62,146,312,627,waving
1.361,-0.619,-0.484,2.597,-0.927,1.714,195,61,145,313,626,waving
1.343,-0.688,-0.668,2.371,-0.766,1.371,194,61,145,312,626,waving
1.353,-0.747,-0.786,2.019,-0.660,1.022,195,60,143,311,626,waving
1.336,-0.786,-0.952,1.679,-0.586,0.796,195,61,143,311,626,waving
1.336,-0.816,-1.142,1.338,-0.542,0.659,194,60,143,311,625,waving
1.365,-0.843,-1.233,0.984,-0.388,0.497,194,60,143,312,623,waving
1.422,-0.881,-1.334,0.612,-0.154,0.240,195,59,141,310,623,waving
1.463,-0.939,-1.394,0.208,0.038,-0.092,195,59,143,310,622,waving
1.471,-0.986,-1.424,-0.223,0.095,-0.442,194,59,142,309,622,waving
1.441,-1.032,-1.434,-0.655,-0.007,-0.795,193,58,142,308,622,waving
1.403,-1.014,-1.359,-1.082,-0.045,-1.168,193,58,139,307,622,waving
1.331,-0.968,-1.251,-1.453,0.067,-1.602,190,57,141,306,621,waving
1.224,-0.913,-1.159,-1.716,0.231,-1.959,193,58,139,305,621,waving
1.181,-0.905,-1.022,-1.900,0.438,-2.248,191,58,139,306,620,waving
1.134,-0.886,-0.925,-2.109,0.662,-2.482,185,58,139,301,620,waving
1.139,-0.862,-0.834,-2.450,0.935,-2.719,191,57,139,301,622,waving
1.121,-0.774,-0.670,-2.916,1.361,-2.932,194,57,139,300,622,waving
1.157,-0.663,-0.562,-3.326,1.456,-3.175,190,57,140,299,625,waving
1.223,-0.524,-0.404,-3.576,1.474,-3.517,187,57,140,299,625,waving
1.250,-0.395,-0.242,-3.657,1.353,-3.941,178,57,139,299,623,waving
1.190,-0.263,-0.091,-3.596,1.285,-4.337,179,57,139,301,625,waving
1.143,-0.171,0.048,-3.504,1.441,-4.366,180,57,137,299,622,waving
1.184,-0.094,0.220,-3.503,1.935,-4.366,175,57,137,298,623,waving
1.269,0.014,0.419,-3.926,2.433,-4.366,175,58,137,299,622,waving
1.166,0.197,0.697,-4.331,2.277,-4.366,172,59,136,297,622,waving
0.961,0.341,1.023,-4.366,1.620,-4.366,168,58,138,295,620,waving
0.625,0.536,1.335,-4.252,0.829,-4.366,164,58,135,295,618,waving
0.150,0.649,1.593,-3.648,0.334,-4.366,162,58,134,294,616,waving
-0.254,0.653,1.708,-2.811,0.201,-4.366,158,57,134,293,616,waving
-0.613,0.619,1.667,-2.111,0.488,-4.366,158,59,133,291,616,waving
-0.980,0.526,1.780,-1.539,1.003,-4.366,162,57,132,291,617,waving
-1.344,0.503,1.938,-1.079,1.500,-4.366,162,57,132,291,617,waving
-1.815,0.504,2.000,-0.589,1.522,-3.840,166,57,130,292,616,waving
-2.000,0.462,2.000,0.171,1.049,-2.973,165,57,129,293,615,waving
-2.000,0.379,2.000,0.739,0.559,-1.925,167,57,127,293,614,waving
-2.000,0.267,1.970,1.019,0.722,-0.960,168,56,126,293,613,waving
-2.000,0.140,1.791,1.344,0.878,-0.148,166,57,126,293,612,waving
-2.000,0.130,1.653,1.505,1.198,0.586,168,57,126,292,612,waving
-2.000,0.063,1.601,1.698,1.145,1.296,167,56,126,292,610,waving
-2.000,0.011,1.512,1.884,0.735,1.956,165,56,126,289,610,waving
-2.000,-0.058,1.389,1.905,0.211,2.474,166,56,126,287,610,waving
-2.000,-0.135,1.227,1.791,-0.291,2.858,162,57,126,287,610,waving
-1.768,-0.172,1.074,1.703,-0.473,3.199,164,55,125,287,610,waving
-1.612,-0.189,1.038,1.603,-0.801,3.495,163,56,125,285,611,waving
-1.374,-0.243,0.965,1.540,-1.001,3.737,164,55,124,285,611,waving
-1.158,-0.269,0.951,1.445,-1.234,3.961,163,56,124,285,610,waving
-0.954,-0.280,0.944,1.235,-1.342,4.179,164,54,124,285,610,waving
-0.759,-0.293,0.946,1.209,-1.447,4.344,163,54,124,285,609,waving
-0.530,-0.312,0.936,1.247,-1.476,4.366,162,56,124,284,607,waving
-0.244,-0.340,0.927,1.174,-1.294,4.366,161,54,124,285,605,waving
0.102,-0.306,0.967,1.007,-0.961,4.366,158,55,124,284,604,waving
0.416,-0.238,0.963,1.059,-0.760,4.220,156,54,123,283,605,waving
0.609,-0.216,0.990,1.520,-1.052,3.749,155,54,122,282,607,waving
0.729,-0.234,0.917,2.031,-1.660,3.425,155,53,122,282,606,waving
0.708,-0.271,0.805,2.296,-2.309,3.255,155,53,122,284,606,waving
0.694,-0.372,0.665,2.472,-2.322,3.079,157,54,122,283,606,waving
0.746,-0.413,0.500,2.351,-1.841,2.973,158,54,122,283,606,waving
0.830,-0.451,0.357,2.445,-1.274,2.846,161,54,122,281,605,waving
0.943,-0.507,0.234,2.518,-1.024,2.651,162,54,122,282,604,waving
1.032,-0.510,0.143,2.368,-1.056,2.569,159,53,122,283,605,waving
1.168,-0.524,0.030,2.304,-1.275,2.456,166,53,122,282,604,waving
1.244,-0.565,-0.092,2.317,-1.426,2.302,165,53,122,282,604,waving
1.267,-0.588,-0.206,2.265,-1.468,2.082,165,53,123,281,604,waving
1.239,-0.662,-0.342,2.199,-1.341,1.812,166,53,123,280,605,waving
1.231,-0.721,-0.488,2.080,-0.974,1.513,166,53,123,279,605,waving
1.223,-0.726,-0.613,1.897,-0.542,1.224,167,52,123,278,605,waving
1.264,-0.753,-0.736,1.755,-0.069,0.921,169,52,123,279,604,waving
1.276,-0.768,-0.846,1.571,0.243,0.634,167,52,124,278,602,waving
1.322,-0.805,-0.922,1.320,0.430,0.371,169,52,124,278,602,waving
1.367,-0.853,-0.991,0.997,0.553,0.101,170,53,125,279,603,waving
1.431,-0.899,-1.014,0.612,0.623,-0.200,170,52,125,280,604,waving
1.457,-0.946,-1.041,0.159,0.576,-0.554,170,52,125,281,603,waving
1.448,-0.965,-1.030,-0.260,0.460,-0.965,173,52,124,280,602,waving
1.365,-0.965,-0.987,-0.612,0.386,-1.400,173,52,123,279,604,waving
1.262,-0.949,-0.950,-0.973,0.471,-1.790,173,52,122,278,604,waving
1.180,-0.915,-0.857,-1.341,0.785,-2.139,179,52,123,281,604,waving
1.101,-0.878,-0.765,-1.733,1.182,-2.409,181,51,123,282,604,waving
1.065,-0.832,-0.660,-2.084,1.514,-2.679,178,52,123,282,602,waving
1.050,-0.804,-0.551,-2.371,1.646,-2.917,178,53,122,282,602,waving
1.000,-0.787,-0.467,-2.613,1.686,-3.149,175,53,123,281,602,waving
0.981,-0.750,-0.399,-2.850,1.774,-3.414,177,52,122,280,601,waving
0.910,-0.679,-0.291,-3.053,2.022,-3.693,179,53,122,281,602,waving
0.915,-0.629,-0.248,-3.151,2.395,-4.002,177,52,122,281,601,waving
0.900,-0.580,-0.187,-3.351,2.691,-4.264,178,52,122,280,601,waving
0.879,-0.499,-0.071,-3.647,2.859,-4.366,180,52,121,280,600,waving
0.924,-0.433,-0.007,-3.897,2.997,-4.366,181,52,122,280,600,waving
1.004,-0.323,0.048,-4.104,3.251,-4.366,179,52,122,280,600,waving
1.119,-0.177,0.151,-4.364,3.542,-4.366,178,52,122,281,600,waving
1.180,0.020,0.365,-4.366,3.536,-4.366,174,52,122,281,599,waving
1.068,0.301,0.708,-4.366,3.108,-4.366,166,53,122,281,598,waving
0.691,0.617,1.114,-4.366,2.324,-4.366,161,52,122,280,598,waving
0.125,0.868,1.636,-4.366,1.359,-4.366,159,52,121,278,598,waving
-0.385,1.048,2.000,-4.171,0.447,-4.366,161,53,121,276,599,waving
-0.908,1.080,2.000,-3.230,-0.242,-4.366,162,53,121,277,597,waving
-1.249,0.966,1.945,-2.055,-0.300,-4.366,164,53,121,276,597,waving
-1.503,0.834,1.946,-1.340,0.819,-4.366,166,53,121,276,597,waving
-1.741,0.707,1.976,-1.219,1.625,-4.236,165,53,121,276,596,waving
-1.978,0.708,2.000,-1.135,2.136,-3.372,165,53,121,275,596,waving
-2.000,0.684,2.000,-0.705,1.754,-2.356,169,54,120,270,597,waving
-2.000,0.660,2.000,-0.360,0.916,-1.339,169,53,121,271,595,waving
-2.000,0.667,2.000,-0.008,0.181,-0.403,169,53,121,271,595,waving
-2.000,0.656,2.000,0.648,-0.203,0.442,169,53,121,272,593,waving
-2.000,0.585,1.994,1.224,-0.312,1.252,169,53,120,271,594,waving
-2.000,0.465,1.793,1.597,-0.162,2.014,166,54,121,271,593,waving
-1.880,0.368,1.579,1.715,0.083,2.689,166,53,120,273,593,waving
-1.634,0.268,1.441,1.712,0.297,3.211,166,53,121,271,593,waving
-1.404,0.217,1.337,1.644,0.334,3.581,169,53,121,273,592,waving
-1.210,0.175,1.361,1.641,-0.031,3.828,167,53,121,273,590,waving
-1.034,0.133,1.341,1.720,-0.502,4.025,169,53,121,273,590,waving
-0.916,0.113,1.382,1.616,-1.094,4.267,169,53,121,274,591,waving
-0.758,0.063,1.357,1.813,-1.610,4.366,167,53,119,275,590,waving
-0.702,0.081,1.342,1.905,-2.040,4.366,166,53,121,274,590,waving
-0.588,0.039,1.266,2.027,-2.147,4.366,164,53,120,273,588,waving
-0.462,-0.020,1.188,2.147,-2.060,4.366,163,52,121,273,587,waving
-0.310,-0.042,1.137,2.133,-1.808,4.366,164,52,121,275,586,waving
