acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.318,-0.611,0.615,-0.125,0.019,-0.090,0,0,0,0,0,waving
0.320,-0.611,0.623,-0.153,-0.001,-0.097,0,0,0,0,0,waving
0.319,-0.607,0.638,-0.173,0.001,-0.113,0,0,0,0,0,waving
0.318,-0.609,0.640,-0.196,0.009,-0.129,0,0,0,0,0,waving
0.319,-0.599,0.635,-0.215,0.011,-0.146,0,0,0,0,0,waving
0.324,-0.605,0.636,-0.225,0.013,-0.162,0,0,0,0,0,waving
0.323,-0.602,0.634,-0.231,0.021,-0.179,0,0,0,0,0,waving
0.316,-0.602,0.630,-0.241,0.031,-0.193,0,0,0,0,0,waving
0.312,-0.606,0.643,-0.258,0.043,-0.204,0,0,0,0,0,waving
0.305,-0.604,0.638,-0.276,0.052,-0.213,0,0,0,0,0,waving
0.306,-0.605,0.639,-0.301,0.053,-0.223,0,0,0,0,0,waving
0.312,-0.610,0.646,-0.319,0.055,-0.236,0,0,0,0,0,waving
0.319,-0.613,0.643,-0.329,0.060,-0.246,0,0,0,0,0,waving
0.317,-0.608,0.607,-0.338,0.053,-0.264,0,0,0,0,0,waving
0.331,-0.618,0.615,-0.350,0.060,-0.293,0,0,0,0,0,waving
0.338,-0.621,0.598,-0.382,0.064,-0.331,0,0,0,0,0,waving
0.357,-0.625,0.585,-0.431,0.064,-0.372,0,0,0,0,0,waving
0.361,-0.630,0.573,-0.499,0.065,-0.421,0,0,0,0,0,waving
0.358,-0.627,0.581,-0.588,0.059,-0.476,0,0,0,0,0,waving
0.360,-0.627,0.587,-0.681,0.048,-0.524,0,0,0,0,0,waving
0.348,-0.622,0.592,-0.764,0.037,-0.572,0,0,0,0,0,waving
0.342,-0.601,0.604,-0.830,0.016,-0.606,0,0,0,0,0,waving
0.324,-0.589,0.625,-0.897,-0.005,-0.643,0,0,0,0,0,waving
0.313,-0.570,0.646,-0.936,-0.024,-0.666,0,0,0,0,0,waving
0.297,-0.554,0.670,-0.954,-0.043,-0.685,0,0,0,0,0,waving
0.294,-0.559,0.676,-0.945,-0.053,-0.708,0,0,0,0,0,waving
0.302,-0.558,0.673,-0.924,-0.062,-0.745,0,0,0,0,0,waving
0.292,-0.553,0.672,-0.918,-0.071,-0.790,0,0,0,0,0,waving
0.276,-0.559,0.685,-0.949,-0.096,-0.835,0,0,0,0,0,waving
0.266,-0.555,0.707,-1.011,-0.090,-0.884,0,0,0,0,0,waving
0.234,-0.544,0.732,-1.090,-0.102,-0.898,0,0,0,0,0,waving
0.205,-0.531,0.759,-1.140,-0.094,-0.890,0,0,0,0,0,waving
0.169,-0.526,0.782,-1.168,-0.092,-0.881,0,0,0,0,0,waving
0.133,-0.506,0.804,-1.170,-0.114,-0.871,0,0,0,0,0,waving
0.097,-0.501,0.868,-1.120,-0.146,-0.856,0,0,0,0,0,waving
0.039,-0.485,0.912,-1.079,-0.234,-0.829,0,0,0,0,0,waving
-0.009,-0.466,0.966,-1.024,-0.323,-0.788,0,0,0,0,0,waving
-0.043,-0.437,1.032,-0.956,-0.416,-0.732,0,0,0,0,0,waving
-0.083,-0.398,1.082,-0.846,-0.474,-0.655,0,0,0,0,0,waving
