acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
1.141,0.138,0.093,-0.109,0.013,-0.258,0,0,0,0,0,shake
1.211,0.159,0.098,-0.116,-0.070,-0.261,0,0,0,0,0,shake
1.243,0.158,0.086,-0.131,-0.222,-0.243,0,0,0,0,0,shake
1.251,0.147,0.095,-0.145,-0.458,-0.227,0,0,0,0,0,shake
1.264,0.143,0.066,-0.167,-0.790,-0.223,0,0,0,0,0,shake
1.265,0.140,0.061,-0.161,-1.223,-0.217,0,0,0,0,0,shake
1.282,0.120,0.059,-0.168,-1.742,-0.214,0,0,0,0,0,shake
1.211,0.114,0.078,-0.171,-2.181,-0.228,0,0,0,0,0,shake
1.186,0.084,0.109,-0.210,-2.528,-0.224,0,0,0,0,0,shake
1.135,0.082,0.164,-0.237,-2.804,-0.236,0,0,0,0,0,shake
1.156,0.081,0.182,-0.311,-3.122,-0.249,0,0,0,0,0,shake
1.225,0.132,0.216,-0.332,-3.530,-0.321,0,0,0,0,0,shake
1.283,0.177,0.229,-0.253,-4.097,-0.357,0,0,0,0,0,shake
1.282,0.193,0.308,-0.087,-4.366,-0.377,0,0,0,0,0,shake
1.294,0.202,0.356,0.052,-4.366,-0.326,0,0,0,0,0,shake
1.185,0.167,0.421,0.234,-4.366,-0.276,0,0,1,0,0,shake
0.973,0.131,0.470,0.346,-4.366,-0.250,0,0,1,0,0,shake
0.796,0.038,0.530,0.358,-4.366,-0.271,0,0,1,0,0,shake
0.644,-0.030,0.553,0.286,-4.366,-0.309,0,0,0,0,0,shake
0.520,-0.026,0.580,0.170,-4.366,-0.367,0,0,0,0,0,shake
0.477,-0.010,0.630,-0.011,-4.366,-0.423,0,0,0,0,0,shake
0.479,0.002,0.705,-0.193,-4.365,-0.406,0,0,0,0,0,shake
0.486,0.035,0.714,-0.311,-4.066,-0.380,0,0,1,0,0,shake
0.491,0.062,0.708,-0.324,-3.959,-0.353,0,0,0,0,0,shake
0.459,0.073,0.712,-0.260,-3.909,-0.326,0,0,0,0,0,shake
0.378,0.073,0.686,-0.153,-3.737,-0.317,0,0,0,0,0,shake
0.260,0.074,0.664,-0.048,-3.407,-0.274,0,0,0,0,0,shake
0.242,0.051,0.702,-0.191,-3.010,-0.277,0,0,0,0,0,shake
0.178,0.038,0.670,-0.279,-2.581,-0.233,0,0,0,0,0,shake
0.153,0.052,0.668,-0.371,-2.127,-0.272,0,0,0,0,0,shake
0.150,0.077,0.652,-0.474,-1.613,-0.321,3,0,0,0,0,shake
0.179,0.082,0.655,-0.344,-1.313,-0.354,8,0,0,0,0,shake
0.200,0.106,0.626,-0.254,-1.080,-0.358,9,0,0,0,0,shake
0.207,0.122,0.613,-0.147,-0.887,-0.354,9,0,0,0,0,shake
0.242,0.135,0.602,0.006,-0.714,-0.310,10,0,0,0,0,shake
0.252,0.133,0.603,0.107,-0.590,-0.278,9,0,0,0,0,shake
0.225,0.136,0.649,0.255,-0.461,-0.232,8,0,0,0,0,shake
0.214,0.117,0.682,0.449,-0.300,-0.188,8,0,0,0,0,shake
0.200,0.097,0.704,0.617,-0.124,-0.145,9,0,0,0,0,shake
0.221,0.068,0.736,0.755,0.005,-0.106,7,0,0,0,0,shake
0.204,0.036,0.759,0.792,0.096,-0.027,8,0,1,0,0,shake
0.203,0.023,0.763,0.768,0.220,0.060,9,0,0,0,13,shake
0.191,0.002,0.758,0.693,0.351,0.133,8,0,0,0,15,shake
0.184,-0.005,0.727,0.601,0.460,0.188,10,0,0,0,18,shake
