acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.986,-0.258,0.152,-0.181,0.069,0.040,116,50,115,196,434,spiderman
1.001,-0.250,0.150,-0.198,0.098,0.004,116,50,114,196,436,spiderman
1.014,-0.250,0.156,-0.210,0.125,-0.048,117,50,114,196,436,spiderman
1.019,-0.234,0.166,-0.203,0.118,-0.086,117,51,115,196,436,spiderman
1.011,-0.220,0.178,-0.178,0.091,-0.117,117,51,115,196,437,spiderman
1.008,-0.228,0.163,-0.182,0.047,-0.136,117,50,114,195,437,spiderman
0.993,-0.232,0.152,-0.184,-0.009,-0.144,117,51,114,195,436,spiderman
0.981,-0.227,0.145,-0.206,-0.046,-0.140,117,52,114,195,437,spiderman
0.968,-0.218,0.155,-0.245,-0.066,-0.109,117,51,113,195,434,spiderman
0.967,-0.202,0.153,-0.268,-0.043,-0.115,118,50,113,195,437,spiderman
0.967,-0.179,0.153,-0.287,-0.007,-0.148,118,50,113,195,437,spiderman
0.957,-0.169,0.160,-0.278,0.014,-0.156,118,50,113,195,436,spiderman
0.944,-0.163,0.144,-0.293,0.013,-0.150,118,51,113,195,437,spiderman
0.944,-0.144,0.166,-0.322,0.028,-0.128,118,51,113,195,436,spiderman
0.947,-0.116,0.158,-0.312,0.023,-0.095,118,51,113,195,436,spiderman
0.958,-0.108,0.154,-0.303,-0.005,-0.072,119,50,113,195,437,spiderman
0.962,-0.098,0.156,-0.282,-0.059,-0.083,119,50,113,195,437,spiderman
0.959,-0.093,0.127,-0.256,-0.087,-0.109,121,51,113,195,437,spiderman
0.952,-0.096,0.120,-0.257,-0.050,-0.108,120,51,111,196,437,spiderman
0.965,-0.105,0.118,-0.272,0.033,-0.096,120,50,113,196,437,spiderman
0.984,-0.115,0.094,-0.314,0.125,-0.094,119,50,109,199,438,spiderman
1.023,-0.110,0.074,-0.367,0.223,-0.100,119,51,113,197,438,spiderman
1.065,-0.132,0.067,-0.442,0.283,-0.114,118,50,113,197,436,spiderman
1.074,-0.188,0.088,-0.533,0.270,-0.185,118,51,112,198,437,spiderman
1.035,-0.261,0.109,-0.579,0.201,-0.281,118,52,111,197,436,spiderman
0.974,-0.354,0.121,-0.583,0.194,-0.361,120,50,111,197,436,spiderman
0.900,-0.471,0.151,-0.581,0.254,-0.416,120,50,111,194,437,spiderman
0.869,-0.630,0.168,-0.581,0.330,-0.444,119,49,111,194,437,spiderman
0.878,-0.805,0.204,-0.641,0.351,-0.471,118,49,111,193,437,spiderman
0.882,-0.968,0.285,-0.765,0.224,-0.513,118,49,110,190,436,spiderman
0.841,-1.133,0.361,-0.903,-0.068,-0.608,117,49,110,189,436,spiderman
0.704,-1.297,0.431,-1.013,-0.462,-0.745,119,49,109,185,433,spiderman
0.487,-1.448,0.555,-1.104,-0.756,-0.935,118,49,109,185,429,spiderman
0.285,-1.578,0.632,-1.200,-0.826,-1.111,118,47,107,182,427,spiderman
0.041,-1.609,0.666,-1.370,-0.695,-1.141,117,49,107,181,426,spiderman
-0.081,-1.622,0.721,-1.375,-0.371,-1.242,120,49,106,182,424,spiderman
-0.231,-1.539,0.691,-1.356,0.142,-1.316,120,47,105,184,425,spiderman
-0.341,-1.397,0.698,-1.115,0.826,-1.224,117,49,107,182,422,spiderman
-0.320,-1.217,0.791,-0.816,1.660,-0.917,122,49,107,182,422,spiderman
-0.322,-1.022,0.719,-0.421,1.904,-0.341,120,49,108,183,420,spiderman
-0.237,-0.782,0.739,0.078,1.759,0.311,124,49,110,185,422,spiderman
-0.131,-0.500,0.681,0.548,1.306,0.971,127,49,111,184,421,spiderman
0.094,-0.140,0.615,0.849,0.661,1.719,123,50,112,182,422,spiderman
0.411,0.293,0.478,1.150,-0.113,2.696,124,50,113,185,425,spiderman
0.899,0.828,0.192,1.417,-0.582,3.798,125,50,114,186,428,spiderman
1.399,1.157,-0.024,1.595,-0.823,4.366,119,50,115,186,426,spiderman
1.649,1.688,-0.194,1.821,-0.665,4.366,113,49,116,190,427,spiderman
1.986,2.000,-0.399,1.765,0.406,4.268,113,52,116,193,419,spiderman
2.000,2.000,-0.610,2.240,2.171,2.994,110,52,121,198,418,spiderman
2.000,2.000,-0.843,2.572,3.558,1.494,114,52,122,199,418,spiderman
2.000,2.000,-0.918,2.138,3.623,0.368,115,51,121,204,427,spiderman
2.000,1.750,-1.041,1.222,2.507,-0.662,119,52,119,205,436,spiderman
2.000,1.295,-1.010,-0.076,1.121,-1.844,124,53,118,205,438,spiderman
1.974,1.018,-0.768,-1.313,0.092,-2.795,130,53,116,200,438,spiderman
1.428,0.944,-0.569,-2.183,-0.237,-3.405,134,53,115,199,440,spiderman
1.040,1.018,-0.366,-2.551,-0.541,-3.494,135,54,115,199,442,spiderman
0.693,1.036,-0.193,-1.913,-1.083,-3.148,137,53,118,196,444,spiderman
0.413,0.898,-0.061,-0.902,-1.454,-2.614,137,55,115,195,446,spiderman
0.235,0.629,0.021,-0.340,-1.203,-2.198,138,54,115,195,444,spiderman
0.140,0.312,0.044,-0.269,-0.664,-1.917,138,54,115,194,446,spiderman
0.153,0.077,-0.013,-0.483,-0.054,-1.615,138,54,114,193,445,spiderman
0.214,-0.056,0.042,-0.710,0.245,-1.302,143,54,114,193,444,spiderman
0.334,-0.122,0.068,-0.841,0.295,-0.962,145,54,112,194,442,spiderman
0.431,-0.196,0.146,-0.819,0.189,-0.732,145,53,114,193,445,spiderman
0.521,-0.271,0.225,-0.778,0.015,-0.597,143,53,115,191,445,spiderman
0.580,-0.333,0.301,-0.703,-0.257,-0.446,142,54,115,190,444,spiderman
0.653,-0.394,0.349,-0.511,-0.561,-0.229,141,47,115,190,442,spiderman
0.652,-0.505,0.379,-0.320,-0.826,-0.054,141,53,115,190,442,spiderman
0.668,-0.560,0.372,-0.252,-0.934,0.114,143,53,115,190,442,spiderman
0.694,-0.605,0.350,-0.173,-0.862,0.282,138,52,115,189,444,spiderman
0.722,-0.624,0.306,-0.082,-0.659,0.414,136,53,115,188,445,spiderman
0.762,-0.625,0.258,-0.042,-0.334,0.460,141,53,115,189,444,spiderman
0.826,-0.618,0.247,-0.023,0.090,0.431,141,53,114,189,445,spiderman
0.898,-0.600,0.233,0.030,0.497,0.378,139,53,115,191,445,spiderman
