acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
-0.061,-1.183,0.178,-0.270,-1.674,-0.251,54,43,92,177,341,spiderman
-0.139,-1.119,0.104,-0.340,-1.665,0.254,60,44,94,177,355,spiderman
-0.218,-1.025,0.271,-0.467,-1.756,0.869,60,43,94,177,341,spiderman
-0.254,-0.905,0.244,-0.642,-1.823,1.535,51,40,93,178,342,spiderman
-0.275,-0.752,0.270,-0.822,-1.895,2.203,54,43,93,177,341,spiderman
-0.234,-0.496,0.303,-0.905,-1.734,2.770,55,43,93,177,340,spiderman
-0.185,-0.154,0.350,-0.623,-1.563,2.955,54,43,93,178,341,spiderman
-0.052,0.192,0.412,-0.088,-1.318,2.985,54,43,93,179,341,spiderman
0.229,0.560,0.391,0.573,-0.789,3.335,55,41,93,177,339,spiderman
0.672,0.922,0.350,0.827,0.375,3.934,53,42,93,177,333,spiderman
1.235,1.240,0.219,0.688,2.294,4.294,49,42,93,175,333,spiderman
2.000,1.747,0.080,0.612,4.366,3.922,37,41,93,177,328,spiderman
2.000,1.974,-0.177,1.231,4.366,2.863,39,41,94,180,331,spiderman
2.000,1.992,-0.438,1.871,4.366,1.055,49,41,92,182,329,spiderman
2.000,1.599,-0.632,2.132,4.366,-0.570,55,41,91,184,329,spiderman
2.000,0.956,-0.789,1.593,1.993,-1.793,52,41,91,185,330,spiderman
2.000,0.660,-0.689,0.171,-0.103,-2.610,53,42,91,185,327,spiderman
1.679,0.694,-0.492,-0.903,-1.153,-3.206,51,42,90,184,329,spiderman
1.153,0.715,-0.364,-0.911,-1.486,-3.457,51,42,90,185,330,spiderman
0.720,0.711,-0.297,-0.840,-1.687,-3.193,54,42,92,185,338,spiderman
0.368,0.579,-0.173,-0.407,-1.493,-2.865,57,43,91,185,346,spiderman
0.211,0.353,-0.170,-0.094,-0.821,-2.658,53,42,91,185,344,spiderman
0.129,0.101,-0.092,-0.176,0.154,-2.589,55,42,91,185,343,spiderman
0.115,-0.068,-0.080,-0.375,0.811,-2.443,55,42,92,183,344,spiderman
0.116,-0.205,0.020,-0.510,0.913,-2.153,56,42,93,184,342,spiderman
0.146,-0.272,0.083,-0.615,0.640,-1.769,57,43,93,185,343,spiderman
0.179,-0.328,0.166,-0.650,0.163,-1.415,57,43,93,184,349,spiderman
0.234,-0.374,0.186,-0.644,-0.403,-1.136,55,43,93,184,348,spiderman
0.265,-0.389,0.207,-0.526,-0.876,-0.891,61,43,94,184,354,spiderman
0.276,-0.481,0.231,-0.373,-1.027,-0.738,62,37,94,183,353,spiderman
0.285,-0.567,0.267,-0.332,-1.023,-0.510,63,43,94,183,351,spiderman
0.292,-0.683,0.239,-0.377,-0.978,-0.206,65,43,93,183,350,spiderman
0.288,-0.741,0.246,-0.462,-0.893,0.129,65,43,93,185,347,spiderman
0.353,-0.746,0.226,-0.543,-0.633,0.400,68,43,94,184,349,spiderman
0.451,-0.740,0.276,-0.518,-0.172,0.590,70,43,94,184,350,spiderman
0.570,-0.745,0.284,-0.478,0.345,0.683,70,43,94,185,350,spiderman
0.725,-0.782,0.384,-0.456,0.684,0.751,73,44,93,185,350,spiderman
0.845,-0.826,0.429,-0.459,0.780,0.792,73,44,94,185,352,spiderman
0.947,-0.821,0.469,-0.461,0.640,0.796,73,44,99,186,351,spiderman
1.018,-0.833,0.555,-0.393,0.264,0.775,73,45,95,184,351,spiderman
1.002,-0.806,0.508,-0.070,0.097,0.668,73,45,97,182,353,spiderman
1.053,-0.781,0.453,-0.086,-0.166,0.613,73,45,95,183,351,spiderman
1.121,-0.770,0.471,-0.135,-0.620,0.560,74,45,95,185,350,spiderman
0.961,-0.732,0.301,0.699,-0.580,0.400,74,45,95,185,350,spiderman
1.034,-0.791,0.292,0.276,-0.418,0.317,74,45,95,185,350,spiderman
1.058,-0.812,0.190,-0.024,-0.170,0.263,75,45,95,185,350,spiderman
1.053,-0.801,0.157,0.396,0.045,0.166,74,46,97,185,352,spiderman
1.015,-0.794,0.158,0.214,0.383,0.070,74,46,95,185,351,spiderman
1.024,-0.804,0.136,0.006,0.479,-0.008,75,45,95,184,351,spiderman
1.023,-0.769,0.141,0.232,0.260,-0.085,75,46,94,183,353,spiderman
0.992,-0.771,0.137,0.283,-0.007,-0.184,75,46,93,183,352,spiderman
0.953,-0.782,0.145,0.236,-0.095,-0.313,75,45,95,181,351,spiderman
0.906,-0.799,0.137,0.303,-0.150,-0.417,74,45,95,183,350,spiderman
0.845,-0.865,0.148,0.319,-0.262,-0.482,74,46,94,183,352,spiderman
0.796,-0.935,0.156,0.265,-0.390,-0.514,74,46,95,183,349,spiderman
0.778,-0.992,0.169,0.208,-0.491,-0.536,73,46,94,183,348,spiderman
0.774,-1.077,0.169,0.162,-0.659,-0.554,71,45,94,182,348,spiderman
0.739,-1.177,0.172,0.104,-0.881,-0.604,71,45,94,182,347,spiderman
0.676,-1.237,0.183,-0.041,-1.172,-0.619,70,45,94,181,346,spiderman
0.527,-1.304,0.175,-0.173,-1.480,-0.558,71,45,93,181,345,spiderman
0.388,-1.348,0.165,-0.321,-1.607,-0.416,71,45,93,180,344,spiderman
0.244,-1.335,0.179,-0.556,-1.675,-0.148,67,46,93,179,342,spiderman
0.093,-1.281,0.212,-0.737,-1.749,0.183,65,45,93,178,344,spiderman
-0.047,-1.226,0.230,-0.852,-1.818,0.598,62,43,92,175,342,spiderman
-0.158,-1.125,0.214,-0.988,-1.793,1.162,61,43,92,175,344,spiderman
-0.235,-0.994,0.230,-1.028,-1.767,1.810,56,42,92,174,339,spiderman
-0.265,-0.812,0.259,-1.016,-1.683,2.413,54,42,91,178,339,spiderman
-0.240,-0.534,0.309,-0.891,-1.523,2.823,52,41,92,181,338,spiderman
-0.160,-0.200,0.409,-0.569,-1.494,2.952,47,44,94,180,337,spiderman
-0.030,0.120,0.498,0.162,-1.383,3.031,51,41,93,181,337,spiderman
0.090,0.417,0.490,0.617,-1.179,3.371,50,41,94,178,335,spiderman
0.492,0.873,0.484,0.481,-0.634,4.152,53,41,93,175,332,spiderman
1.110,1.294,0.486,0.082,0.447,4.366,52,39,91,178,329,spiderman
1.667,1.926,0.336,-0.428,1.998,4.366,34,38,92,179,323,spiderman
2.000,2.000,0.198,-0.229,4.120,4.366,29,38,92,180,326,spiderman
2.000,2.000,-0.094,0.812,4.366,2.935,22,39,90,181,323,spiderman
2.000,2.000,-0.396,2.197,4.366,0.422,31,40,90,179,310,spiderman
2.000,1.598,-0.530,2.505,4.366,-1.558,39,40,89,182,311,spiderman
2.000,0.934,-0.687,0.835,2.650,-2.802,45,41,90,183,311,spiderman
2.000,0.809,-0.592,-0.666,0.654,-3.679,50,42,89,182,317,spiderman
1.562,0.883,-0.439,-1.166,-0.130,-4.283,55,41,89,181,319,spiderman
1.046,0.958,-0.271,-1.634,-0.656,-4.236,53,41,90,181,327,spiderman
0.658,0.857,-0.222,-1.145,-1.356,-3.767,53,41,89,181,334,spiderman
0.329,0.645,-0.118,-0.552,-1.877,-3.326,49,41,90,183,334,spiderman
0.097,0.366,-0.024,-0.635,-1.683,-3.147,50,42,90,184,338,spiderman
0.072,0.109,0.033,-0.873,-1.036,-3.141,50,42,91,184,338,spiderman
0.067,-0.044,0.129,-0.896,-0.432,-3.039,49,42,91,184,341,spiderman
0.016,-0.153,0.219,-0.991,-0.388,-2.708,51,42,90,184,345,spiderman
-0.010,-0.252,0.304,-0.984,-0.729,-2.303,53,42,91,184,346,spiderman
-0.025,-0.338,0.358,-0.833,-1.127,-1.886,53,42,91,184,345,spiderman
-0.050,-0.426,0.363,-0.754,-1.260,-1.559,55,42,90,183,346,spiderman
-0.083,-0.489,0.385,-0.680,-1.125,-1.216,54,41,91,183,346,spiderman
-0.100,-0.581,0.350,-0.564,-0.816,-0.855,54,42,91,183,346,spiderman
-0.067,-0.653,0.350,-0.516,-0.407,-0.413,55,42,91,183,346,spiderman
-0.010,-0.760,0.385,-0.531,0.090,0.023,57,43,91,183,347,spiderman
0.081,-0.814,0.427,-0.543,0.571,0.369,57,43,92,182,350,spiderman
0.247,-0.803,0.450,-0.471,0.950,0.660,57,43,92,183,349,spiderman
