acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.292,-0.977,0.071,-0.177,0.031,-0.067,0,54,78,191,386,spiderman
0.310,-0.953,0.073,-0.084,0.026,-0.089,0,53,77,191,385,spiderman
0.328,-0.975,0.083,-0.005,-0.004,-0.115,0,53,77,190,381,spiderman
0.325,-0.979,0.073,0.003,-0.014,-0.120,0,53,75,190,386,spiderman
0.338,-0.986,0.072,0.029,-0.022,-0.134,0,53,74,190,385,spiderman
0.345,-0.988,0.066,0.025,-0.008,-0.151,0,53,73,191,387,spiderman
0.339,-0.980,0.071,0.016,-0.027,-0.177,0,53,73,190,386,spiderman
0.332,-0.975,0.070,0.065,0.011,-0.196,0,53,73,191,382,spiderman
0.315,-0.969,0.065,0.113,0.037,-0.199,0,52,73,191,386,spiderman
0.291,-0.978,0.050,0.150,0.071,-0.198,0,53,73,191,386,spiderman
0.298,-0.982,0.023,0.139,0.102,-0.187,0,52,73,190,387,spiderman
0.294,-0.972,0.027,0.114,0.121,-0.206,0,52,73,189,387,spiderman
0.293,-0.970,0.024,0.118,0.109,-0.240,0,52,72,191,387,spiderman
0.275,-0.979,0.009,0.074,0.089,-0.244,0,52,73,191,389,spiderman
0.257,-0.957,0.018,0.065,0.053,-0.252,0,52,73,193,387,spiderman
0.260,-0.961,0.032,0.116,0.056,-0.259,0,52,73,193,389,spiderman
0.250,-0.980,0.037,0.124,0.064,-0.249,0,51,72,193,389,spiderman
0.254,-0.997,0.024,0.134,0.112,-0.227,0,53,72,192,389,spiderman
0.264,-1.011,0.020,0.107,0.170,-0.229,0,52,71,191,389,spiderman
0.285,-1.006,0.023,0.067,0.224,-0.244,0,52,73,194,390,spiderman
0.295,-0.985,0.042,0.073,0.234,-0.272,0,51,73,190,391,spiderman
0.310,-0.973,0.066,0.137,0.217,-0.318,0,52,72,193,390,spiderman
0.304,-0.971,0.046,0.182,0.196,-0.356,0,52,72,193,393,spiderman
0.303,-0.971,0.041,0.248,0.207,-0.412,0,52,72,190,393,spiderman
0.298,-0.990,0.017,0.299,0.249,-0.452,0,51,73,191,396,spiderman
0.288,-1.014,0.009,0.319,0.315,-0.467,0,51,72,194,394,spiderman
0.267,-1.032,-0.034,0.299,0.401,-0.482,0,52,72,193,394,spiderman
0.273,-1.059,-0.065,0.259,0.538,-0.507,0,51,72,193,397,spiderman
0.257,-1.051,-0.103,0.217,0.657,-0.531,0,51,71,193,397,spiderman
0.260,-1.052,-0.114,0.178,0.720,-0.577,0,51,71,193,398,spiderman
0.245,-1.034,-0.112,0.129,0.713,-0.631,0,41,72,193,397,spiderman
0.213,-1.014,-0.115,0.107,0.714,-0.679,0,52,73,190,398,spiderman
0.172,-0.998,-0.134,0.098,0.748,-0.720,0,52,71,189,398,spiderman
0.145,-1.012,-0.151,0.055,0.808,-0.744,0,52,71,190,399,spiderman
0.104,-1.001,-0.170,-0.032,0.853,-0.774,0,51,71,191,401,spiderman
0.077,-1.011,-0.187,-0.098,0.913,-0.814,0,51,71,191,401,spiderman
0.057,-1.035,-0.227,-0.195,0.929,-0.823,0,51,72,190,402,spiderman
0.026,-1.061,-0.208,-0.313,0.909,-0.849,0,50,72,191,405,spiderman
0.016,-1.095,-0.204,-0.432,0.802,-0.923,0,51,68,190,395,spiderman
0.003,-1.122,-0.143,-0.604,0.593,-1.017,0,50,72,190,402,spiderman
-0.058,-1.127,-0.069,-0.714,0.286,-1.101,0,58,72,190,401,spiderman
-0.096,-1.108,-0.033,-0.695,-0.014,-1.136,0,50,71,190,402,spiderman
-0.169,-1.124,-0.010,-0.565,-0.177,-1.141,0,50,72,190,403,spiderman
-0.219,-1.148,-0.062,-0.458,-0.146,-1.067,0,49,71,190,404,spiderman
-0.275,-1.178,-0.138,-0.352,0.055,-0.951,0,49,71,190,402,spiderman
-0.304,-1.190,-0.224,-0.280,0.290,-0.806,0,50,71,188,400,spiderman
-0.330,-1.195,-0.284,-0.278,0.464,-0.705,0,50,71,190,402,spiderman
-0.362,-1.199,-0.309,-0.337,0.535,-0.680,0,49,71,190,402,spiderman
-0.422,-1.241,-0.327,-0.476,0.405,-0.765,0,50,71,190,401,spiderman
-0.486,-1.303,-0.343,-0.725,0.088,-0.936,0,50,70,190,398,spiderman
-0.541,-1.321,-0.393,-1.013,-0.310,-0.966,0,49,69,189,397,spiderman
-0.649,-1.299,-0.452,-1.080,-0.687,-0.832,0,49,69,185,398,spiderman
-0.762,-1.303,-0.552,-0.965,-0.921,-0.667,0,49,69,185,397,spiderman
