acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.459,-1.339,0.084,-0.095,-0.839,-0.543,72,45,93,178,343,spiderman
0.322,-1.363,0.128,-0.143,-0.910,-0.473,71,45,93,179,345,spiderman
0.203,-1.338,0.183,-0.154,-1.051,-0.322,73,45,92,179,345,spiderman
0.080,-1.250,0.253,-0.045,-1.280,-0.070,73,45,93,180,345,spiderman
-0.063,-1.162,0.286,0.097,-1.515,0.240,70,55,92,179,343,spiderman
-0.150,-1.035,0.298,0.274,-1.648,0.635,70,44,93,180,344,spiderman
-0.209,-0.904,0.327,0.399,-1.564,1.120,71,45,91,179,341,spiderman
-0.211,-0.730,0.328,0.470,-1.389,1.607,70,45,91,179,342,spiderman
-0.157,-0.514,0.352,0.534,-1.232,2.082,71,45,91,179,342,spiderman
-0.097,-0.284,0.340,0.560,-1.132,2.592,74,43,91,181,343,spiderman
-0.035,0.051,0.314,0.507,-0.965,3.107,76,44,91,182,340,spiderman
0.064,0.408,0.329,0.557,-0.546,3.629,73,45,91,182,340,spiderman
0.270,0.844,0.232,0.647,0.476,4.166,70,45,91,182,340,spiderman
0.658,1.246,0.165,0.628,2.219,4.366,61,45,91,181,338,spiderman
1.212,1.643,0.038,0.586,4.366,4.366,61,45,88,179,340,spiderman
2.000,2.000,-0.177,0.965,4.366,3.852,59,50,92,178,330,spiderman
2.000,1.955,-0.484,1.804,4.366,2.634,64,43,91,174,324,spiderman
2.000,1.664,-0.767,2.369,4.366,1.298,68,43,95,175,319,spiderman
2.000,1.273,-1.015,1.905,2.077,0.226,71,43,93,175,316,spiderman
2.000,0.880,-1.056,1.139,-0.224,-0.901,72,42,92,177,318,spiderman
2.000,0.663,-0.909,-0.156,-0.998,-1.967,74,43,91,175,319,spiderman
1.481,0.624,-0.778,-1.331,-0.775,-2.640,71,43,91,178,325,spiderman
1.118,0.756,-0.615,-1.618,-0.671,-2.817,73,43,90,177,326,spiderman
0.805,0.775,-0.509,-1.360,-0.815,-2.619,72,43,90,179,326,spiderman
0.614,0.684,-0.397,-0.943,-0.620,-2.420,71,43,91,180,325,spiderman
0.518,0.508,-0.328,-0.853,0.023,-2.311,70,43,91,181,333,spiderman
0.519,0.329,-0.248,-0.984,0.811,-2.277,70,43,91,182,337,spiderman
0.555,0.186,-0.169,-1.051,1.279,-2.225,71,45,91,182,335,spiderman
0.594,0.103,-0.083,-1.131,1.208,-2.084,69,45,91,182,334,spiderman
0.560,-0.020,-0.045,-1.095,0.775,-1.920,69,43,91,182,334,spiderman
0.514,-0.101,0.011,-0.975,0.340,-1.793,68,44,91,182,337,spiderman
0.456,-0.203,0.025,-0.761,0.023,-1.683,65,44,91,182,338,spiderman
0.422,-0.310,0.006,-0.620,-0.035,-1.502,66,45,91,183,338,spiderman
0.424,-0.373,-0.000,-0.572,0.079,-1.221,65,45,91,182,338,spiderman
0.457,-0.452,0.020,-0.476,0.313,-1.017,65,45,91,182,338,spiderman
0.520,-0.549,0.036,-0.399,0.545,-0.863,65,45,91,182,335,spiderman
0.536,-0.659,0.048,-0.318,0.624,-0.725,68,45,91,194,333,spiderman
0.555,-0.742,0.045,-0.201,0.491,-0.592,66,45,91,182,333,spiderman
0.570,-0.769,0.009,-0.034,0.256,-0.419,66,45,91,182,333,spiderman
0.642,-0.814,-0.120,0.244,0.257,-0.243,71,45,92,182,333,spiderman
0.618,-0.802,-0.010,0.270,0.232,-0.097,73,45,93,182,331,spiderman
0.694,-0.861,-0.044,0.257,0.349,-0.001,73,45,92,182,330,spiderman
