acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
1.245,0.019,-0.177,0.526,-1.717,0.509,73,40,98,183,364,spiderman
1.338,0.166,-0.227,0.367,-1.436,0.508,73,39,98,182,360,spiderman
1.492,0.324,-0.244,0.277,-0.882,0.495,70,39,97,182,354,spiderman
1.642,0.415,-0.253,0.245,-0.170,0.344,70,40,97,182,350,spiderman
1.753,0.438,-0.290,0.193,0.522,0.060,70,40,97,182,349,spiderman
1.757,0.375,-0.303,0.048,0.995,-0.325,66,40,98,182,351,spiderman
1.681,0.279,-0.332,-0.210,1.077,-0.713,70,39,97,183,350,spiderman
1.561,0.224,-0.283,-0.458,0.780,-1.016,70,40,98,184,353,spiderman
1.402,0.199,-0.257,-0.519,0.077,-1.148,70,40,98,183,359,spiderman
1.196,0.167,-0.200,-0.438,-0.829,-1.136,69,40,98,183,362,spiderman
0.955,0.117,-0.133,-0.397,-1.638,-1.059,70,40,98,183,362,spiderman
0.795,0.034,-0.111,-0.312,-1.930,-0.946,69,39,98,184,363,spiderman
0.653,-0.050,-0.080,-0.360,-1.843,-0.815,69,39,98,185,363,spiderman
0.562,-0.155,-0.041,-0.407,-1.509,-0.694,69,39,98,185,363,spiderman
0.484,-0.262,-0.026,-0.351,-1.087,-0.600,69,39,98,185,365,spiderman
0.432,-0.393,0.004,-0.345,-0.636,-0.494,68,39,97,184,364,spiderman
0.439,-0.508,0.079,-0.394,-0.260,-0.344,70,39,97,185,365,spiderman
0.479,-0.618,0.130,-0.411,-0.130,-0.182,68,39,97,183,365,spiderman
0.580,-0.718,0.209,-0.389,-0.214,-0.020,66,38,97,185,364,spiderman
0.627,-0.841,0.210,-0.317,-0.428,0.125,69,38,95,185,362,spiderman
0.662,-0.975,0.210,-0.232,-0.566,0.252,71,38,95,185,362,spiderman
0.704,-1.115,0.178,-0.180,-0.377,0.234,69,38,95,185,362,spiderman
0.756,-1.196,0.160,-0.185,0.052,0.118,69,38,95,185,362,spiderman
0.840,-1.247,0.149,-0.137,0.524,-0.081,63,38,95,185,362,spiderman
0.922,-1.272,0.139,-0.089,0.820,-0.287,61,38,95,180,361,spiderman
1.015,-1.274,0.200,-0.106,0.770,-0.454,61,42,97,185,360,spiderman
1.024,-1.252,0.201,0.048,0.622,-0.694,61,38,97,185,359,spiderman
1.014,-1.235,0.180,-0.055,0.167,-0.934,62,38,95,185,358,spiderman
0.922,-1.135,0.250,0.003,-0.279,-1.156,63,38,95,186,358,spiderman
0.804,-1.053,0.253,0.151,-0.652,-1.293,65,38,95,186,358,spiderman
0.652,-0.992,0.271,0.156,-0.868,-1.321,65,38,95,186,359,spiderman
0.490,-0.950,0.276,0.263,-1.005,-1.305,63,38,95,186,361,spiderman
0.316,-0.932,0.271,0.355,-1.049,-1.215,62,38,94,187,360,spiderman
0.190,-0.901,0.250,0.346,-0.924,-1.045,66,38,95,186,359,spiderman
0.102,-0.855,0.256,0.310,-0.800,-0.807,63,38,95,186,358,spiderman
0.045,-0.816,0.280,0.293,-0.785,-0.523,67,38,95,186,359,spiderman
0.013,-0.748,0.285,0.284,-0.976,-0.177,67,38,95,186,360,spiderman
-0.040,-0.655,0.338,0.333,-1.255,0.171,67,37,97,187,358,spiderman
-0.028,-0.522,0.223,0.315,-1.462,0.584,69,38,95,186,361,spiderman
0.005,-0.345,0.261,0.300,-1.416,1.040,65,38,97,186,361,spiderman
0.180,-0.157,0.232,0.125,-0.792,1.616,61,39,94,186,362,spiderman
0.523,0.111,0.236,-0.117,0.429,2.045,61,39,97,187,364,spiderman
0.883,0.331,0.177,-0.233,1.943,2.073,62,39,98,185,354,spiderman
1.392,0.533,0.122,-0.211,3.202,1.850,61,39,98,186,348,spiderman
1.734,0.701,0.010,-0.104,3.969,1.633,62,39,107,184,343,spiderman
2.000,0.874,-0.130,-0.137,4.272,1.338,66,39,93,183,334,spiderman
2.000,0.940,-0.238,0.031,3.997,0.758,65,39,98,183,329,spiderman
2.000,0.711,-0.287,0.320,2.894,-0.033,66,39,98,182,326,spiderman
2.000,0.510,-0.365,-0.016,1.096,-0.659,67,39,97,183,334,spiderman
1.732,0.348,-0.354,-0.390,-0.728,-0.989,68,39,97,184,339,spiderman
