acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
-0.293,-0.996,-0.207,-1.751,-1.826,0.689,59,0,0,0,0,rotation
-0.298,-0.991,-0.184,-1.527,-1.808,0.806,65,0,0,0,0,rotation
-0.297,-1.004,-0.136,-1.324,-1.781,0.900,68,0,0,0,0,rotation
-0.312,-1.006,-0.176,-1.088,-1.577,0.979,66,0,0,0,0,rotation
-0.308,-1.005,-0.136,-0.847,-1.405,1.051,66,0,0,0,0,rotation
-0.312,-1.030,-0.129,-0.593,-1.255,1.117,62,0,0,0,0,rotation
-0.318,-1.023,-0.133,-0.389,-1.074,1.175,54,0,0,0,0,rotation
-0.355,-1.044,-0.114,-0.229,-0.948,1.209,43,0,0,0,0,rotation
-0.294,-1.033,-0.123,-0.177,-0.814,1.299,43,0,0,0,0,rotation
-0.257,-1.033,-0.108,-0.037,-0.694,1.364,43,0,0,0,0,rotation
-0.241,-1.021,-0.118,-0.004,-0.449,1.415,45,0,0,0,0,rotation
-0.209,-1.010,-0.106,0.021,-0.244,1.441,41,0,0,0,0,rotation
-0.200,-1.016,-0.122,0.042,-0.080,1.433,42,0,0,0,0,rotation
-0.188,-1.001,-0.115,0.057,0.044,1.412,43,0,0,0,0,rotation
-0.166,-0.999,-0.108,0.088,0.141,1.387,41,0,0,0,0,rotation
-0.164,-0.997,-0.092,0.148,0.282,1.361,41,0,0,0,0,rotation
-0.151,-1.010,-0.110,0.185,0.453,1.337,41,0,0,0,0,rotation
-0.127,-1.029,-0.072,0.204,0.627,1.306,39,0,0,0,0,rotation
-0.114,-1.044,-0.095,0.226,0.833,1.263,38,0,0,0,0,rotation
-0.088,-1.039,-0.078,0.229,1.023,1.234,38,0,0,0,0,rotation
-0.052,-1.051,-0.089,0.274,1.254,1.217,37,0,0,0,0,rotation
-0.035,-1.048,-0.060,0.334,1.474,1.214,38,0,0,0,0,rotation
-0.018,-1.054,-0.064,0.430,1.672,1.214,41,0,0,0,0,rotation
-0.010,-1.028,-0.069,0.497,1.763,1.209,41,0,0,0,0,rotation
0.024,-1.005,-0.078,0.515,1.864,1.192,41,0,0,0,0,rotation
0.039,-1.001,-0.085,0.539,1.949,1.137,43,0,0,0,0,rotation
0.059,-0.994,-0.091,0.529,1.996,1.056,43,0,0,0,0,rotation
0.081,-0.973,-0.101,0.511,2.034,0.963,43,0,0,0,0,rotation
0.097,-0.973,-0.096,0.509,2.017,0.876,44,0,0,0,0,rotation
0.099,-0.965,-0.126,0.507,2.012,0.801,46,0,0,0,0,rotation
0.115,-0.969,-0.140,0.517,2.017,0.754,43,0,0,0,0,rotation
0.128,-0.960,-0.172,0.520,2.082,0.729,45,0,0,0,0,rotation
0.124,-0.954,-0.150,0.530,2.097,0.709,44,0,0,0,0,rotation
0.158,-0.966,-0.178,0.549,2.140,0.658,45,0,0,0,0,rotation
0.035,-0.966,-0.179,0.150,2.123,0.566,44,0,0,0,0,rotation
0.191,-0.991,-0.192,0.146,1.932,0.485,44,0,0,0,0,rotation
0.127,-0.998,-0.145,0.340,1.753,0.384,43,0,0,0,0,rotation
0.192,-0.993,-0.255,0.343,2.070,0.227,45,0,0,0,0,rotation
0.134,-0.938,-0.204,0.302,2.192,0.126,45,0,0,0,0,rotation
0.147,-0.954,-0.245,0.301,2.103,0.050,44,0,0,0,0,rotation
0.123,-0.942,-0.261,0.333,2.029,-0.003,45,0,0,0,0,rotation
0.130,-0.946,-0.289,0.435,2.046,-0.070,45,0,0,0,0,rotation
0.122,-0.961,-0.297,0.460,1.995,-0.122,45,0,0,0,0,rotation
0.109,-0.969,-0.323,0.528,1.929,-0.192,43,0,0,0,0,rotation
0.115,-0.972,-0.323,0.568,1.837,-0.275,41,0,0,0,0,rotation
0.134,-0.955,-0.281,0.574,1.708,-0.393,40,0,0,0,0,rotation
0.100,-0.964,-0.330,0.565,1.820,-0.536,38,0,0,0,0,rotation
0.121,-0.958,-0.321,0.612,1.534,-0.642,35,0,0,0,0,rotation
0.093,-0.965,-0.334,0.638,1.331,-0.737,33,0,0,0,0,rotation
0.096,-0.969,-0.335,0.658,1.256,-0.819,33,0,0,0,0,rotation
0.084,-0.974,-0.346,0.651,1.213,-0.854,26,0,0,0,0,rotation
0.067,-0.972,-0.363,0.626,1.164,-0.865,28,0,0,0,0,rotation
0.060,-0.974,-0.347,0.610,1.079,-0.878,23,0,0,0,0,rotation
0.033,-0.989,-0.336,0.574,0.984,-0.905,21,0,0,0,0,rotation
0.014,-1.005,-0.332,0.556,0.959,-0.958,5,0,0,0,0,rotation
-0.003,-1.006,-0.335,0.531,0.964,-1.038,0,0,0,0,0,rotation
-0.010,-1.007,-0.333,0.489,1.020,-1.135,0,0,0,0,0,rotation
-0.002,-1.000,-0.366,0.439,0.984,-1.212,0,0,0,0,19,rotation
0.004,-0.993,-0.370,0.364,0.932,-1.283,0,0,0,0,21,rotation
-0.016,-1.000,-0.385,0.315,0.828,-1.333,0,0,0,0,22,rotation
-0.031,-0.991,-0.402,0.256,0.687,-1.351,0,0,0,0,23,rotation
-0.040,-0.994,-0.411,0.214,0.519,-1.348,0,0,0,0,23,rotation
-0.060,-0.991,-0.398,0.189,0.365,-1.338,0,0,0,0,23,rotation
-0.082,-0.996,-0.412,0.179,0.221,-1.337,0,0,0,0,23,rotation
-0.092,-1.015,-0.408,0.160,0.095,-1.331,0,0,0,0,23,rotation
-0.099,-1.030,-0.397,0.159,-0.011,-1.313,0,0,0,0,23,rotation
-0.117,-1.035,-0.383,0.163,-0.105,-1.291,0,0,0,0,22,rotation
-0.123,-1.025,-0.359,0.161,-0.161,-1.267,0,0,0,0,22,rotation
-0.144,-1.036,-0.372,0.155,-0.244,-1.239,0,0,0,0,6,rotation
-0.146,-1.025,-0.358,0.083,-0.313,-1.213,0,0,0,0,0,rotation
-0.170,-1.008,-0.377,-0.002,-0.383,-1.185,0,0,0,0,0,rotation
-0.192,-0.979,-0.374,-0.131,-0.494,-1.136,0,0,0,0,0,rotation
-0.178,-0.979,-0.374,-0.225,-0.637,-1.077,0,0,0,0,0,rotation
-0.190,-0.976,-0.374,-0.256,-0.774,-1.010,0,0,0,0,0,rotation
-0.200,-0.978,-0.369,-0.294,-0.913,-0.962,0,0,0,0,0,rotation
-0.212,-0.983,-0.366,-0.333,-1.043,-0.951,0,0,0,0,0,rotation
-0.226,-1.005,-0.371,-0.371,-1.136,-0.967,0,0,0,0,0,rotation
-0.233,-0.999,-0.371,-0.409,-1.195,-0.984,0,0,0,0,0,rotation
-0.240,-0.988,-0.377,-0.462,-1.269,-0.976,0,0,0,0,0,rotation
-0.265,-0.968,-0.403,-0.559,-1.368,-0.936,0,0,0,0,0,rotation
-0.280,-0.956,-0.402,-0.683,-1.528,-0.863,0,0,0,0,0,rotation
-0.276,-0.963,-0.396,-0.756,-1.686,-0.758,0,0,0,0,0,rotation
-0.290,-0.969,-0.396,-0.774,-1.802,-0.650,0,0,0,0,0,rotation
-0.297,-0.957,-0.365,-0.796,-1.859,-0.575,0,0,0,0,0,rotation
-0.303,-0.957,-0.364,-0.857,-1.844,-0.552,14,0,0,0,0,rotation
-0.312,-0.956,-0.346,-0.937,-1.841,-0.547,23,0,0,0,0,rotation
-0.314,-0.973,-0.352,-0.998,-1.863,-0.525,25,0,0,0,0,rotation
-0.309,-0.974,-0.333,-1.057,-1.915,-0.491,33,0,0,0,0,rotation
-0.297,-0.982,-0.329,-1.116,-1.924,-0.435,34,0,0,0,0,rotation
-0.299,-0.977,-0.328,-1.206,-1.951,-0.363,36,0,0,0,0,rotation
-0.283,-0.977,-0.316,-1.316,-2.018,-0.298,38,0,0,0,0,rotation
-0.300,-0.973,-0.297,-1.442,-2.082,-0.224,38,0,0,0,0,rotation
-0.328,-1.023,-0.416,-1.424,-2.213,-0.171,41,0,0,0,0,rotation
-0.313,-0.984,-0.242,-1.531,-2.354,-0.108,42,0,0,0,0,rotation
-0.302,-1.006,-0.278,-1.739,-2.057,-0.088,42,0,0,0,0,rotation
-0.310,-1.011,-0.271,-1.834,-2.049,-0.038,46,0,0,0,0,rotation
-0.303,-1.004,-0.235,-1.876,-2.097,0.041,45,0,0,0,0,rotation
-0.300,-1.002,-0.211,-1.904,-1.957,0.115,45,0,0,0,0,rotation
-0.296,-0.997,-0.210,-1.928,-1.870,0.201,49,0,0,0,0,rotation
-0.298,-1.006,-0.223,-1.891,-1.773,0.292,47,0,0,0,0,rotation
-0.292,-1.015,-0.191,-1.880,-1.758,0.407,47,0,0,0,0,rotation
-0.299,-1.023,-0.205,-1.803,-1.735,0.526,46,0,0,0,0,rotation
-0.287,-1.013,-0.207,-1.786,-1.590,0.636,50,0,0,0,0,rotation
-0.279,-1.010,-0.211,-1.702,-1.485,0.743,46,0,0,0,0,rotation
-0.265,-1.006,-0.187,-1.594,-1.365,0.841,46,0,0,0,0,rotation
-0.259,-0.996,-0.163,-1.444,-1.287,0.903,42,0,0,0,0,rotation
-0.234,-0.981,-0.177,-1.280,-1.219,0.960,43,0,0,0,0,rotation
-0.224,-0.961,-0.186,-1.116,-1.095,1.001,45,0,0,0,0,rotation
-0.214,-0.976,-0.162,-0.919,-1.024,1.057,45,0,0,0,0,rotation
-0.207,-0.981,-0.159,-0.678,-0.945,1.125,45,0,0,0,0,rotation
-0.170,-1.001,-0.170,-0.416,-0.838,1.186,46,0,0,0,0,rotation
-0.171,-0.984,-0.148,-0.272,-0.844,1.258,46,0,0,0,0,rotation
-0.166,-0.995,-0.170,-0.155,-0.730,1.324,49,0,0,0,0,rotation
-0.145,-0.993,-0.137,-0.058,-0.578,1.372,42,0,0,0,0,rotation
-0.152,-0.995,-0.109,0.045,-0.412,1.401,42,0,0,0,0,rotation
-0.160,-1.015,-0.108,0.153,-0.261,1.405,43,0,0,0,0,rotation
-0.150,-1.029,-0.107,0.257,-0.065,1.412,39,0,0,0,0,rotation
-0.146,-1.028,-0.100,0.316,0.153,1.416,41,0,0,0,0,rotation
-0.103,-1.027,-0.099,0.385,0.380,1.412,38,0,0,0,0,rotation
-0.088,-1.032,-0.089,0.436,0.594,1.414,36,0,0,0,0,rotation
-0.055,-1.023,-0.109,0.455,0.773,1.416,31,0,0,0,0,rotation
-0.037,-1.016,-0.104,0.454,0.912,1.399,33,0,0,0,0,rotation
-0.036,-0.992,-0.103,0.459,1.077,1.341,30,0,0,0,0,rotation
-0.027,-1.001,-0.109,0.531,1.293,1.243,30,0,0,0,0,rotation
-0.012,-0.989,-0.127,0.597,1.513,1.142,30,0,0,0,0,rotation
-0.002,-0.988,-0.150,0.642,1.722,1.049,33,0,0,0,0,rotation
0.002,-0.979,-0.169,0.670,1.778,0.974,34,0,0,0,0,rotation
0.031,-0.971,-0.153,0.692,1.881,0.917,35,0,0,0,0,rotation
0.038,-0.960,-0.165,0.703,1.976,0.874,34,0,0,0,0,rotation
0.061,-0.946,-0.146,0.704,2.033,0.830,34,0,0,0,0,rotation
0.063,-0.943,-0.129,0.697,2.063,0.761,34,0,0,0,0,rotation
0.069,-0.929,-0.144,0.691,2.125,0.671,35,0,0,0,0,rotation
0.090,-0.935,-0.154,0.634,2.220,0.600,34,0,0,0,0,rotation
0.104,-0.955,-0.187,0.591,2.323,0.537,33,0,0,0,0,rotation
0.127,-1.023,-0.256,0.663,2.605,0.434,33,0,0,0,0,rotation
0.134,-0.947,-0.100,0.143,2.049,0.428,31,0,0,0,0,rotation
0.168,-1.030,-0.211,0.312,1.986,0.303,31,0,0,0,0,rotation
0.115,-1.000,-0.142,0.142,2.150,0.210,34,0,0,0,0,rotation
0.144,-0.994,-0.269,0.158,2.586,0.068,34,0,0,0,0,rotation
0.136,-1.000,-0.249,0.078,2.689,-0.010,31,0,0,0,0,rotation
0.137,-0.989,-0.284,0.042,2.666,-0.061,33,0,0,0,0,rotation
0.109,-0.968,-0.291,0.017,2.623,-0.122,34,0,0,0,0,rotation
0.086,-0.961,-0.328,0.010,2.615,-0.215,31,0,0,0,0,rotation
0.100,-0.968,-0.332,0.130,2.364,-0.309,31,0,0,0,0,rotation
0.087,-0.973,-0.333,0.207,2.256,-0.457,29,0,0,0,0,rotation
0.099,-0.992,-0.341,0.283,2.200,-0.662,31,0,0,0,0,rotation
0.093,-1.001,-0.350,0.307,2.195,-0.879,21,0,0,0,0,rotation
0.101,-1.016,-0.335,0.399,1.995,-1.059,14,0,0,0,0,rotation
0.092,-1.020,-0.352,0.490,1.726,-1.189,18,0,0,0,0,rotation
0.078,-1.003,-0.365,0.530,1.553,-1.279,0,0,0,0,0,rotation
0.052,-1.009,-0.367,0.548,1.396,-1.332,0,0,0,0,0,rotation
0.041,-1.014,-0.370,0.542,1.218,-1.383,0,0,0,0,0,rotation
0.017,-1.018,-0.380,0.511,1.022,-1.444,0,0,0,0,0,rotation
0.010,-1.022,-0.373,0.471,0.847,-1.519,0,0,0,0,0,rotation
-0.009,-1.019,-0.367,0.476,0.727,-1.582,0,0,0,0,0,rotation
-0.027,-1.014,-0.379,0.479,0.618,-1.620,0,0,0,0,0,rotation
-0.035,-1.001,-0.377,0.480,0.522,-1.639,0,0,0,0,0,rotation
-0.056,-1.002,-0.391,0.481,0.421,-1.653,0,0,0,0,0,rotation
-0.087,-0.998,-0.393,0.442,0.299,-1.639,0,0,0,0,0,rotation
-0.103,-0.998,-0.380,0.385,0.176,-1.591,0,0,0,0,0,rotation
-0.117,-1.009,-0.369,0.358,0.060,-1.516,0,0,0,0,0,rotation
-0.122,-1.028,-0.373,0.315,-0.040,-1.459,0,0,0,0,0,rotation
-0.136,-1.040,-0.368,0.250,-0.135,-1.395,0,0,0,0,0,rotation
-0.140,-1.036,-0.363,0.141,-0.243,-1.344,0,0,0,0,0,rotation
-0.150,-1.027,-0.353,0.021,-0.355,-1.307,0,0,0,0,0,rotation
-0.173,-1.021,-0.356,-0.121,-0.484,-1.268,0,0,0,0,0,rotation
-0.192,-1.019,-0.347,-0.232,-0.598,-1.214,0,0,0,0,0,rotation
-0.209,-1.002,-0.360,-0.353,-0.705,-1.161,2,0,0,0,0,rotation
