acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.736,-0.127,0.949,0.420,-4.366,0.961,0,26,33,143,324,rotation
0.673,-0.163,0.987,0.939,-4.366,0.864,0,27,33,142,322,rotation
0.556,-0.201,1.001,1.309,-4.366,0.760,0,26,31,143,323,rotation
0.458,-0.227,0.978,1.590,-4.366,0.671,0,26,33,143,325,rotation
0.351,-0.255,0.977,1.786,-4.366,0.569,0,27,33,144,324,rotation
0.265,-0.273,0.979,1.938,-4.366,0.411,0,27,33,143,324,rotation
0.166,-0.281,0.968,2.043,-4.076,0.239,0,27,33,143,324,rotation
0.122,-0.283,0.949,2.165,-3.341,0.101,0,27,33,143,324,rotation
0.092,-0.300,0.951,2.212,-2.514,-0.043,0,27,33,144,323,rotation
0.103,-0.287,0.940,2.310,-1.757,-0.209,0,27,33,145,322,rotation
0.142,-0.255,0.919,2.506,-1.097,-0.418,0,29,33,145,322,rotation
0.161,-0.241,0.864,2.822,-0.623,-0.597,0,27,33,142,321,rotation
0.202,-0.271,0.874,2.995,-0.139,-0.749,0,29,36,141,318,rotation
0.232,-0.319,0.840,3.093,0.231,-0.912,0,27,36,138,318,rotation
0.245,-0.367,0.791,3.120,0.424,-1.094,0,26,33,135,316,rotation
0.263,-0.423,0.753,3.124,0.528,-1.224,0,26,35,132,315,rotation
0.252,-0.479,0.714,2.983,0.583,-1.269,0,26,34,123,313,rotation
0.269,-0.546,0.675,2.757,0.642,-1.293,0,26,34,120,308,rotation
0.203,-0.572,0.657,2.437,0.682,-1.335,0,25,37,118,303,rotation
0.192,-0.613,0.626,2.110,0.676,-1.381,0,25,37,117,299,rotation
0.156,-0.616,0.588,1.903,0.624,-1.344,0,25,37,117,296,rotation
0.109,-0.642,0.584,1.674,0.715,-1.246,0,25,37,111,295,rotation
0.085,-0.640,0.573,1.433,0.976,-1.128,0,25,39,110,293,rotation
0.046,-0.643,0.560,1.265,1.283,-0.968,0,24,38,108,291,rotation
0.034,-0.676,0.544,1.133,1.622,-0.762,0,23,37,113,286,rotation
0.053,-0.697,0.531,0.953,1.943,-0.582,0,23,35,114,284,rotation
0.102,-0.675,0.535,0.787,2.207,-0.453,0,23,35,114,286,rotation
0.140,-0.662,0.528,0.673,2.334,-0.364,0,25,35,114,285,rotation
0.174,-0.668,0.537,0.625,2.309,-0.280,0,24,35,114,286,rotation
0.198,-0.680,0.516,0.553,2.213,-0.158,0,24,35,116,286,rotation
