acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
-0.096,-0.986,-0.408,0.076,-0.579,-2.351,57,0,0,0,43,rotation
-0.105,-0.989,-0.380,0.028,-0.780,-2.334,54,0,0,0,44,rotation
-0.132,-1.015,-0.380,-0.020,-0.892,-2.271,54,0,0,0,43,rotation
-0.144,-1.033,-0.339,-0.123,-0.993,-2.160,53,0,0,0,44,rotation
-0.161,-1.039,-0.333,-0.202,-1.023,-2.031,55,0,0,0,42,rotation
-0.167,-1.032,-0.303,-0.355,-1.088,-1.907,57,0,0,0,41,rotation
-0.190,-1.004,-0.302,-0.512,-1.098,-1.803,59,0,0,0,41,rotation
-0.203,-1.001,-0.295,-0.702,-1.159,-1.729,62,0,0,0,37,rotation
-0.220,-0.997,-0.307,-0.926,-1.296,-1.679,67,0,0,0,34,rotation
-0.227,-1.012,-0.342,-1.164,-1.487,-1.628,68,0,0,0,31,rotation
-0.241,-1.009,-0.374,-1.385,-1.783,-1.568,72,0,0,0,27,rotation
-0.264,-0.995,-0.393,-1.590,-2.164,-1.461,78,0,0,0,25,rotation
-0.265,-0.992,-0.381,-1.815,-2.500,-1.343,82,0,0,0,22,rotation
-0.269,-1.004,-0.362,-1.872,-2.709,-1.193,83,0,0,0,20,rotation
-0.271,-0.991,-0.304,-1.865,-2.868,-1.036,86,0,0,0,16,rotation
-0.287,-0.985,-0.268,-1.727,-3.117,-0.880,93,0,0,0,0,rotation
-0.307,-0.964,-0.206,-1.689,-3.293,-0.737,97,0,0,0,0,rotation
-0.309,-0.958,-0.197,-1.734,-3.189,-0.620,98,0,0,0,0,rotation
-0.336,-0.978,-0.221,-1.712,-3.125,-0.488,104,0,0,0,0,rotation
-0.346,-0.983,-0.230,-1.901,-3.029,-0.306,105,0,0,0,0,rotation
-0.349,-1.008,-0.262,-2.064,-2.926,-0.101,111,0,0,0,0,rotation
-0.336,-1.015,-0.254,-2.054,-2.994,0.153,125,0,0,0,0,rotation
-0.362,-0.979,-0.243,-2.054,-2.938,0.386,143,0,0,0,0,rotation
-0.393,-0.951,-0.240,-2.015,-2.851,0.580,148,0,0,0,0,rotation
-0.386,-0.973,-0.225,-1.852,-2.671,0.764,148,0,0,0,0,rotation
-0.411,-0.984,-0.184,-1.666,-2.409,0.944,151,0,0,0,0,rotation
-0.447,-0.984,-0.198,-1.443,-2.104,1.093,153,0,0,0,0,rotation
-0.426,-0.986,-0.169,-1.175,-1.769,1.212,150,0,0,0,0,rotation
-0.411,-0.977,-0.231,-1.002,-1.494,1.340,150,0,0,0,0,rotation
-0.384,-0.972,-0.219,-0.829,-1.206,1.479,147,0,0,0,0,rotation
-0.345,-0.976,-0.210,-0.570,-0.791,1.597,148,0,0,0,0,rotation
-0.292,-0.964,-0.217,-0.376,-0.482,1.715,148,0,0,0,0,rotation
-0.270,-0.933,-0.212,-0.172,-0.166,1.805,145,0,0,0,0,rotation
-0.222,-0.923,-0.177,0.112,0.154,1.870,146,0,0,0,0,rotation
-0.177,-0.968,-0.167,0.364,0.345,1.942,140,0,0,0,0,rotation
-0.160,-0.989,-0.175,0.567,0.469,2.038,138,0,0,0,0,rotation
-0.146,-1.010,-0.193,0.700,0.585,2.110,122,0,0,0,0,rotation
-0.123,-1.028,-0.188,0.780,0.740,2.142,110,0,0,0,0,rotation
-0.091,-1.036,-0.169,0.824,0.886,2.125,107,0,0,0,0,rotation
-0.061,-1.027,-0.185,0.853,1.056,2.058,105,0,0,0,0,rotation
-0.030,-1.040,-0.148,0.876,1.107,1.959,103,0,0,0,0,rotation
-0.010,-1.048,-0.130,0.941,1.115,1.825,100,0,0,0,0,rotation
0.167,-1.128,-0.159,1.034,1.221,1.694,98,0,0,0,0,rotation
-0.072,-1.066,-0.140,0.588,0.935,1.527,97,0,0,0,0,rotation
0.141,-1.104,-0.146,0.619,0.813,1.475,98,0,0,0,0,rotation
0.047,-1.083,-0.143,0.469,1.032,1.415,98,0,0,0,0,rotation
0.060,-1.067,-0.214,0.247,1.448,1.349,97,0,0,0,0,rotation
0.074,-1.071,-0.190,0.075,1.687,1.313,99,0,0,0,0,rotation
0.054,-1.044,-0.199,-0.023,1.638,1.280,99,0,0,0,0,rotation
0.046,-0.991,-0.243,-0.135,1.823,1.209,99,0,0,0,0,rotation
0.059,-0.982,-0.235,-0.178,2.056,1.119,113,0,0,0,0,rotation
0.060,-0.990,-0.173,-0.128,2.145,1.022,119,0,0,0,0,rotation
0.097,-0.981,-0.244,-0.083,2.290,0.952,121,0,0,0,0,rotation
0.101,-0.973,-0.241,-0.102,2.332,0.874,119,0,0,0,0,rotation
0.107,-0.972,-0.240,-0.098,2.380,0.773,121,0,0,0,0,rotation
0.130,-0.949,-0.249,-0.121,2.408,0.686,121,0,0,0,0,rotation
0.149,-0.968,-0.255,-0.156,2.450,0.577,121,0,0,0,0,rotation
0.160,-0.963,-0.216,-0.220,2.553,0.450,117,0,0,0,0,rotation
0.147,-0.967,-0.249,-0.191,2.607,0.308,118,0,0,0,0,rotation
0.171,-0.963,-0.267,-0.114,2.357,0.217,117,0,0,0,0,rotation
0.174,-0.951,-0.254,-0.104,2.310,0.080,117,0,0,0,0,rotation
0.178,-0.976,-0.265,-0.050,2.251,-0.065,118,0,0,0,0,rotation
0.156,-0.971,-0.289,0.034,2.180,-0.186,120,0,0,0,0,rotation
0.172,-0.957,-0.305,0.097,2.053,-0.300,120,0,0,0,0,rotation
0.150,-0.958,-0.313,0.157,1.988,-0.396,120,0,0,0,0,rotation
0.126,-0.952,-0.339,0.182,1.876,-0.498,119,0,0,0,0,rotation
0.108,-0.956,-0.386,0.156,1.705,-0.562,121,0,0,0,0,rotation
0.095,-0.947,-0.373,0.182,1.470,-0.607,116,0,0,0,0,rotation
0.072,-0.931,-0.360,0.250,1.310,-0.668,107,0,0,0,5,rotation
0.066,-0.932,-0.342,0.301,1.223,-0.764,115,0,0,0,6,rotation
0.064,-0.928,-0.363,0.338,1.212,-0.879,113,0,0,0,18,rotation
0.048,-0.950,-0.358,0.340,1.144,-0.986,115,0,0,0,34,rotation
0.047,-0.962,-0.371,0.357,0.995,-1.063,118,0,0,0,34,rotation
0.038,-0.960,-0.360,0.357,0.865,-1.145,115,0,0,0,36,rotation
0.010,-0.947,-0.392,0.335,0.716,-1.248,120,0,0,0,33,rotation
-0.025,-0.957,-0.391,0.289,0.574,-1.358,120,0,0,0,34,rotation
-0.032,-0.963,-0.382,0.281,0.394,-1.449,118,0,0,0,35,rotation
-0.023,-1.010,-0.368,0.348,0.246,-1.496,122,0,0,0,34,rotation
-0.026,-1.009,-0.396,0.421,0.172,-1.528,120,0,0,0,38,rotation
-0.059,-1.014,-0.395,0.380,0.024,-1.525,120,0,0,0,38,rotation
-0.072,-1.012,-0.338,0.372,-0.112,-1.532,122,0,0,0,40,rotation
-0.122,-1.007,-0.342,0.369,-0.182,-1.535,125,0,0,0,42,rotation
-0.153,-0.995,-0.358,0.227,-0.174,-1.533,125,0,0,0,42,rotation
-0.157,-1.000,-0.305,0.116,-0.113,-1.570,122,0,0,0,49,rotation
-0.156,-0.986,-0.306,0.068,0.016,-1.575,126,0,0,0,52,rotation
-0.167,-0.990,-0.337,-0.028,0.060,-1.565,125,0,0,0,59,rotation
-0.138,-0.989,-0.320,-0.102,0.050,-1.567,126,0,0,0,61,rotation
-0.143,-0.978,-0.338,-0.173,0.014,-1.570,132,0,0,0,60,rotation
-0.161,-0.960,-0.386,-0.336,-0.142,-1.610,125,0,0,0,61,rotation
-0.199,-0.952,-0.403,-0.446,-0.359,-1.679,124,0,0,0,62,rotation
-0.188,-0.925,-0.390,-0.583,-0.555,-1.739,119,0,0,0,63,rotation
-0.184,-0.935,-0.414,-0.703,-0.817,-1.768,115,0,0,0,61,rotation
-0.203,-0.948,-0.398,-0.748,-1.077,-1.754,113,0,0,0,62,rotation
-0.207,-0.974,-0.392,-0.727,-1.338,-1.708,107,0,0,0,62,rotation
-0.233,-0.985,-0.405,-0.711,-1.539,-1.627,105,0,0,0,61,rotation
-0.229,-1.005,-0.356,-0.691,-1.706,-1.527,105,0,0,0,60,rotation
-0.238,-1.015,-0.347,-0.639,-1.802,-1.410,108,0,0,0,58,rotation
-0.255,-1.030,-0.317,-0.672,-1.889,-1.276,101,0,0,0,36,rotation
-0.284,-1.036,-0.341,-0.766,-1.968,-1.129,114,0,0,0,31,rotation
-0.283,-1.027,-0.363,-0.926,-2.099,-0.961,115,0,0,0,26,rotation
-0.281,-1.022,-0.334,-1.111,-2.204,-0.793,115,0,0,0,19,rotation
-0.285,-1.002,-0.340,-1.307,-2.234,-0.637,124,0,0,0,6,rotation
-0.303,-0.999,-0.339,-1.470,-2.311,-0.491,117,0,0,0,0,rotation
-0.306,-0.997,-0.321,-1.609,-2.465,-0.351,117,0,0,0,0,rotation
-0.326,-1.003,-0.319,-1.653,-2.610,-0.216,118,0,0,0,0,rotation
-0.329,-1.011,-0.293,-1.637,-2.692,-0.082,121,0,0,0,0,rotation
-0.343,-1.021,-0.247,-1.588,-2.660,0.045,135,0,0,0,0,rotation
-0.354,-1.023,-0.215,-1.508,-2.524,0.183,138,0,0,0,0,rotation
-0.359,-1.031,-0.250,-1.425,-2.434,0.332,148,0,0,0,0,rotation
-0.357,-1.015,-0.262,-1.450,-2.297,0.470,149,0,0,0,0,rotation
-0.358,-0.998,-0.254,-1.538,-2.152,0.608,149,0,0,0,0,rotation
-0.338,-0.980,-0.242,-1.560,-1.997,0.756,147,0,0,0,0,rotation
-0.342,-0.967,-0.274,-1.529,-1.875,0.891,148,0,0,0,0,rotation
-0.355,-0.971,-0.239,-1.442,-1.633,1.017,147,0,0,0,0,rotation
-0.352,-0.981,-0.250,-1.295,-1.558,1.124,149,0,0,0,0,rotation
-0.366,-0.983,-0.243,-1.071,-1.278,1.227,146,0,0,0,0,rotation
-0.347,-0.985,-0.220,-0.776,-1.026,1.324,145,0,0,0,0,rotation
-0.324,-0.990,-0.221,-0.545,-0.806,1.411,141,0,0,0,0,rotation
-0.294,-0.981,-0.230,-0.328,-0.581,1.471,121,0,0,0,0,rotation
-0.273,-0.992,-0.221,-0.118,-0.391,1.527,115,0,0,0,0,rotation
-0.263,-0.989,-0.220,0.073,-0.257,1.582,110,0,0,0,0,rotation
-0.240,-0.995,-0.216,0.246,-0.034,1.603,102,0,0,0,0,rotation
-0.183,-0.974,-0.243,0.358,0.186,1.605,98,0,0,0,0,rotation
-0.152,-0.955,-0.253,0.421,0.361,1.596,97,0,0,0,0,rotation
-0.110,-0.949,-0.248,0.475,0.485,1.596,94,0,0,0,0,rotation
-0.083,-0.969,-0.232,0.543,0.566,1.619,91,0,0,0,0,rotation
-0.063,-0.970,-0.241,0.605,0.615,1.653,91,0,0,0,0,rotation
-0.042,-0.992,-0.246,0.637,0.663,1.701,86,0,0,0,0,rotation
-0.031,-1.008,-0.221,0.686,0.784,1.738,78,0,0,0,0,rotation
-0.004,-1.022,-0.219,0.718,0.864,1.769,77,0,0,0,0,rotation
-0.003,-1.032,-0.217,0.731,0.939,1.778,81,0,0,0,0,rotation
0.004,-1.022,-0.198,0.733,1.003,1.791,84,0,0,0,0,rotation
0.166,-1.116,-0.251,0.825,1.245,1.792,84,0,0,0,0,rotation
-0.040,-1.035,-0.142,0.386,1.069,1.816,84,0,0,0,0,rotation
0.048,-1.060,-0.184,0.482,1.143,1.833,85,0,0,0,0,rotation
0.065,-1.025,-0.173,0.219,1.323,1.868,82,0,0,0,0,rotation
0.066,-1.012,-0.275,0.024,1.836,1.825,82,0,0,0,0,rotation
0.088,-1.013,-0.176,-0.109,2.200,1.720,82,0,0,0,0,rotation
0.038,-0.995,-0.208,-0.185,2.223,1.624,84,0,0,0,0,rotation
0.066,-0.975,-0.250,-0.314,2.320,1.471,84,0,0,0,0,rotation
0.102,-0.949,-0.216,-0.320,2.470,1.280,86,0,0,0,0,rotation
0.102,-0.956,-0.258,-0.260,2.603,1.074,87,0,0,0,0,rotation
0.137,-0.960,-0.260,-0.256,2.680,0.858,88,0,0,0,0,rotation
0.158,-0.968,-0.266,-0.246,2.722,0.645,89,0,0,0,0,rotation
0.198,-0.957,-0.234,-0.303,2.813,0.438,88,0,0,0,0,rotation
0.169,-0.960,-0.337,-0.252,2.774,0.266,91,0,0,0,0,rotation
0.183,-0.951,-0.312,-0.205,2.490,0.125,85,0,0,0,0,rotation
0.187,-0.956,-0.315,-0.133,2.393,-0.015,89,0,0,0,0,rotation
0.173,-0.955,-0.330,-0.087,2.327,-0.160,91,0,0,0,0,rotation
0.186,-0.946,-0.344,-0.078,2.212,-0.318,89,0,0,0,0,rotation
0.173,-0.952,-0.360,-0.104,2.079,-0.490,88,0,0,0,0,rotation
0.165,-0.967,-0.353,-0.065,1.927,-0.667,89,0,0,0,0,rotation
0.157,-0.964,-0.342,0.022,1.744,-0.849,86,0,0,0,0,rotation
0.150,-0.962,-0.354,0.114,1.585,-1.014,86,0,0,0,4,rotation
0.122,-0.967,-0.373,0.214,1.515,-1.198,86,0,0,0,18,rotation
0.101,-0.951,-0.384,0.302,1.442,-1.362,85,0,0,0,18,rotation
0.085,-0.938,-0.399,0.324,1.388,-1.499,84,0,0,0,25,rotation
0.056,-0.938,-0.432,0.304,1.234,-1.642,79,0,0,0,34,rotation
0.034,-0.966,-0.431,0.301,1.043,-1.755,76,0,0,0,34,rotation
0.024,-0.969,-0.419,0.316,0.776,-1.882,69,0,0,0,36,rotation
-0.002,-0.971,-0.434,0.335,0.541,-2.026,66,0,0,0,36,rotation
-0.036,-0.984,-0.420,0.378,0.337,-2.154,62,0,0,0,38,rotation
-0.036,-0.990,-0.451,0.446,0.170,-2.243,58,0,0,0,39,rotation
-0.049,-0.993,-0.448,0.466,0.004,-2.276,55,0,0,0,42,rotation
-0.053,-0.996,-0.423,0.475,-0.173,-2.265,49,0,0,0,45,rotation
-0.074,-1.007,-0.402,0.452,-0.375,-2.230,36,0,0,0,45,rotation
-0.100,-1.015,-0.383,0.363,-0.585,-2.170,30,0,0,0,45,rotation
-0.142,-1.019,-0.365,0.264,-0.766,-2.095,25,0,0,0,43,rotation
-0.162,-1.012,-0.344,0.131,-0.890,-2.009,24,0,0,0,45,rotation
-0.191,-0.998,-0.331,-0.007,-0.941,-1.923,24,0,0,0,44,rotation
-0.180,-1.000,-0.297,-0.151,-0.982,-1.854,25,0,0,0,45,rotation
-0.201,-1.003,-0.307,-0.247,-1.004,-1.792,23,0,0,0,43,rotation
-0.251,-0.999,-0.321,-0.392,-1.074,-1.720,25,0,0,0,36,rotation
-0.250,-1.014,-0.309,-0.547,-1.191,-1.666,28,0,0,0,33,rotation
-0.275,-0.988,-0.345,-0.679,-1.274,-1.608,36,0,0,0,28,rotation
-0.292,-0.962,-0.365,-0.905,-1.452,-1.531,55,0,0,0,27,rotation
-0.293,-0.953,-0.371,-1.145,-1.636,-1.456,65,0,0,0,22,rotation
-0.282,-0.960,-0.378,-1.311,-1.848,-1.357,67,0,0,0,21,rotation
-0.271,-0.948,-0.393,-1.426,-2.058,-1.216,73,0,0,0,18,rotation
-0.284,-0.954,-0.409,-1.493,-2.335,-1.052,77,0,0,0,0,rotation
-0.256,-0.948,-0.346,-1.647,-2.390,-0.879,79,0,0,0,0,rotation
-0.284,-0.958,-0.331,-1.707,-2.405,-0.711,82,0,0,0,0,rotation
-0.280,-0.959,-0.303,-1.622,-2.549,-0.529,81,0,0,0,0,rotation
-0.272,-0.971,-0.307,-1.686,-2.545,-0.363,83,0,0,0,0,rotation
-0.304,-0.991,-0.340,-1.787,-2.415,-0.215,86,0,0,0,0,rotation
-0.284,-0.980,-0.330,-1.878,-2.462,-0.048,86,0,0,0,0,rotation
-0.289,-0.968,-0.362,-1.941,-2.641,0.145,89,0,0,0,0,rotation
-0.283,-0.980,-0.331,-1.968,-2.693,0.345,89,0,0,0,0,rotation
-0.306,-1.001,-0.296,-1.932,-2.650,0.557,93,0,0,0,0,rotation
-0.330,-1.028,-0.268,-1.844,-2.484,0.759,93,0,0,0,0,rotation
-0.345,-1.036,-0.297,-1.718,-2.360,0.962,91,0,0,0,0,rotation
-0.346,-1.041,-0.295,-1.647,-2.100,1.145,90,0,0,0,0,rotation
-0.364,-1.032,-0.247,-1.549,-1.690,1.290,91,0,0,0,0,rotation
-0.374,-1.017,-0.260,-1.391,-1.361,1.411,90,0,0,0,0,rotation
-0.345,-0.995,-0.257,-1.250,-1.084,1.491,90,0,0,0,0,rotation
-0.312,-0.994,-0.302,-1.130,-0.831,1.557,85,0,0,0,0,rotation
-0.276,-0.979,-0.295,-0.982,-0.506,1.585,84,0,0,0,0,rotation
-0.251,-0.978,-0.254,-0.684,-0.225,1.568,85,0,0,0,0,rotation
-0.235,-0.998,-0.238,-0.377,-0.094,1.551,85,0,0,0,0,rotation
-0.222,-1.008,-0.231,-0.025,0.036,1.532,82,0,0,0,0,rotation
-0.174,-1.019,-0.238,0.312,0.181,1.500,84,0,0,0,0,rotation
-0.149,-1.022,-0.251,0.561,0.261,1.475,75,0,0,0,0,rotation
-0.115,-1.019,-0.223,0.696,0.281,1.459,71,0,0,0,0,rotation
-0.075,-1.009,-0.191,0.836,0.350,1.445,60,0,0,0,0,rotation
-0.063,-1.011,-0.153,0.986,0.433,1.448,68,0,0,0,0,rotation
-0.058,-1.017,-0.148,1.078,0.504,1.450,66,0,0,0,0,rotation
-0.043,-1.016,-0.160,1.102,0.604,1.457,67,0,0,0,0,rotation
-0.039,-1.016,-0.176,1.072,0.741,1.455,70,0,0,0,0,rotation
-0.063,-1.060,-0.198,1.021,0.845,1.385,68,0,0,0,0,rotation
0.073,-0.972,-0.142,0.585,0.737,1.480,69,0,0,0,0,rotation
0.057,-1.023,-0.190,0.688,0.890,1.491,63,0,0,0,0,rotation
0.052,-0.994,-0.243,0.466,1.104,1.522,65,0,0,0,0,rotation
0.060,-1.009,-0.264,0.343,1.342,1.510,65,0,0,0,0,rotation
0.042,-1.006,-0.244,0.250,1.383,1.498,67,0,0,0,0,rotation
0.040,-1.014,-0.263,0.269,1.523,1.434,71,0,0,0,0,rotation
0.044,-1.012,-0.232,0.258,1.681,1.341,74,0,0,0,0,rotation
0.027,-1.016,-0.246,0.293,1.837,1.241,75,0,0,0,0,rotation
0.063,-1.010,-0.200,0.283,2.099,1.111,75,0,0,0,0,rotation
0.083,-0.980,-0.214,0.235,2.088,1.044,75,0,0,0,0,rotation
0.082,-0.969,-0.225,0.145,2.180,0.981,73,0,0,0,0,rotation
0.075,-0.960,-0.227,0.045,2.367,0.906,73,0,0,0,0,rotation
0.103,-0.973,-0.256,-0.071,2.648,0.781,73,0,0,0,0,rotation
0.138,-0.981,-0.245,-0.167,2.785,0.635,73,0,0,0,0,rotation
0.147,-0.988,-0.227,-0.155,2.759,0.492,70,0,0,0,0,rotation
0.135,-0.974,-0.246,-0.126,2.758,0.324,67,0,0,0,0,rotation
0.140,-0.956,-0.277,-0.158,2.814,0.154,66,0,0,0,0,rotation
0.131,-0.940,-0.275,-0.130,2.696,-0.001,65,0,0,0,0,rotation
0.123,-0.951,-0.310,-0.088,2.686,-0.178,63,0,0,0,0,rotation
0.110,-0.944,-0.365,-0.129,2.699,-0.360,63,0,0,0,0,rotation
0.097,-0.950,-0.396,-0.176,2.569,-0.498,62,0,0,0,0,rotation
0.101,-0.956,-0.394,-0.114,2.374,-0.640,60,0,0,0,1,rotation
0.091,-0.939,-0.419,-0.063,2.170,-0.793,53,0,0,0,18,rotation
0.085,-0.937,-0.401,-0.064,1.963,-0.948,49,0,0,0,25,rotation
0.087,-0.966,-0.404,0.094,1.760,-1.109,44,0,0,0,25,rotation
0.066,-0.983,-0.406,0.252,1.445,-1.274,35,0,0,0,22,rotation
0.041,-0.981,-0.436,0.321,1.142,-1.419,35,0,0,0,33,rotation
0.019,-0.966,-0.443,0.365,0.960,-1.562,30,0,0,0,33,rotation
-0.024,-0.952,-0.434,0.364,0.749,-1.674,30,0,0,0,34,rotation
-0.050,-0.958,-0.429,0.357,0.510,-1.774,29,0,0,0,35,rotation
-0.079,-0.938,-0.445,0.317,0.286,-1.873,26,0,0,0,39,rotation
-0.100,-0.935,-0.458,0.266,0.100,-1.963,23,0,0,0,39,rotation
-0.107,-0.948,-0.412,0.269,-0.095,-2.074,23,0,0,0,39,rotation
-0.116,-0.967,-0.402,0.304,-0.283,-2.153,21,0,0,0,41,rotation
-0.126,-0.980,-0.416,0.314,-0.432,-2.183,9,0,0,0,40,rotation
-0.128,-1.006,-0.397,0.343,-0.556,-2.189,7,0,0,0,41,rotation
-0.152,-1.013,-0.377,0.300,-0.677,-2.150,9,0,0,0,41,rotation
-0.150,-1.010,-0.371,0.167,-0.811,-2.093,7,0,0,0,41,rotation
-0.162,-1.016,-0.390,-0.009,-0.914,-2.024,7,0,0,0,40,rotation
-0.169,-1.014,-0.371,-0.223,-1.039,-1.945,5,0,0,0,41,rotation
-0.191,-1.022,-0.376,-0.437,-1.165,-1.867,0,0,0,0,39,rotation
-0.218,-1.001,-0.370,-0.662,-1.340,-1.769,21,0,0,0,39,rotation
-0.219,-1.007,-0.354,-0.813,-1.549,-1.672,26,0,0,0,33,rotation
-0.216,-1.000,-0.374,-0.887,-1.670,-1.571,24,0,0,0,30,rotation
-0.243,-1.010,-0.352,-1.072,-1.850,-1.449,26,0,0,0,31,rotation
-0.249,-0.992,-0.351,-1.213,-1.978,-1.349,36,0,0,0,23,rotation
-0.276,-0.991,-0.355,-1.294,-2.076,-1.246,44,0,0,0,22,rotation
-0.270,-1.007,-0.321,-1.385,-2.168,-1.158,59,0,0,0,15,rotation
-0.300,-0.996,-0.357,-1.529,-2.187,-1.052,70,0,0,0,7,rotation
-0.318,-0.988,-0.350,-1.638,-2.254,-0.905,76,0,0,0,0,rotation
-0.309,-0.973,-0.346,-1.675,-2.398,-0.722,87,0,0,0,0,rotation
-0.340,-0.973,-0.350,-1.769,-2.502,-0.536,90,0,0,0,0,rotation
-0.314,-0.981,-0.371,-1.928,-2.385,-0.380,91,0,0,0,0,rotation
-0.328,-0.965,-0.343,-2.018,-2.362,-0.229,93,0,0,0,0,rotation
-0.321,-0.949,-0.337,-2.044,-2.476,-0.052,93,0,0,0,0,rotation
-0.335,-0.947,-0.283,-1.996,-2.488,0.108,95,0,0,0,0,rotation
-0.347,-0.959,-0.266,-1.847,-2.433,0.231,93,0,0,0,0,rotation
