acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
-0.270,-0.947,-0.261,-1.279,-1.579,-0.509,4,0,0,0,0,rotation
-0.326,-0.913,-0.166,-1.160,-1.389,-0.614,27,0,0,0,0,rotation
-0.335,-0.941,-0.182,-0.902,-1.169,-0.749,29,0,0,0,0,rotation
-0.313,-0.977,-0.149,-0.592,-1.088,-0.863,31,0,0,0,0,rotation
-0.303,-1.011,-0.171,-0.373,-0.860,-0.932,30,0,0,0,0,rotation
-0.306,-1.042,-0.202,-0.162,-0.554,-0.921,33,0,0,0,0,rotation
-0.250,-1.083,-0.159,0.041,-0.305,-0.845,34,0,0,0,0,rotation
-0.208,-1.116,-0.213,0.081,-0.173,-0.756,33,0,0,0,0,rotation
-0.139,-1.115,-0.218,-0.095,-0.141,-0.700,36,0,0,0,0,rotation
-0.066,-1.095,-0.176,-0.169,-0.233,-0.698,36,0,0,0,0,rotation
-0.097,-1.009,-0.257,-0.320,-0.447,-0.708,45,0,0,0,0,rotation
-0.115,-1.052,-0.165,-0.291,-0.790,-0.675,50,0,0,0,0,rotation
-0.130,-1.032,-0.234,-0.135,-1.056,-0.646,52,0,0,0,0,rotation
-0.202,-1.073,-0.254,-0.135,-1.285,-0.600,71,0,0,0,0,rotation
-0.239,-1.068,-0.256,-0.071,-1.415,-0.520,76,0,0,0,0,rotation
-0.259,-1.050,-0.216,-0.128,-1.482,-0.396,77,0,0,0,0,rotation
-0.255,-1.050,-0.225,-0.197,-1.477,-0.238,81,0,0,0,0,rotation
-0.253,-1.041,-0.219,-0.325,-1.394,-0.069,82,0,0,0,21,rotation
-0.261,-1.016,-0.174,-0.456,-1.267,0.029,85,0,0,0,23,rotation
-0.266,-1.005,-0.191,-0.560,-1.125,0.028,84,0,0,0,26,rotation
-0.244,-0.993,-0.228,-0.712,-1.022,-0.030,85,0,0,0,27,rotation
-0.239,-1.034,-0.283,-0.851,-1.095,-0.054,73,0,0,0,27,rotation
-0.227,-1.074,-0.292,-0.917,-1.257,0.004,86,0,0,0,28,rotation
-0.214,-1.049,-0.229,-0.874,-1.464,0.116,78,0,0,0,24,rotation
-0.220,-0.996,-0.173,-0.739,-1.568,0.229,92,0,0,0,23,rotation
-0.211,-0.998,-0.098,-0.638,-1.481,0.336,98,0,0,0,0,rotation
-0.222,-1.016,-0.056,-0.392,-1.400,0.454,97,0,0,0,0,rotation
