acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.440,0.836,-0.066,0.119,-0.029,0.956,0,0,0,0,0,none
0.432,0.837,-0.060,0.119,-0.042,1.005,0,0,0,0,0,none
0.429,0.839,-0.071,0.118,-0.020,1.054,0,0,0,0,0,none
0.432,0.845,-0.067,0.121,0.015,1.094,0,0,0,0,0,none
0.421,0.860,-0.069,0.117,0.047,1.133,0,0,0,0,0,none
0.433,0.863,-0.070,0.112,0.075,1.157,0,0,0,0,0,none
0.438,0.870,-0.066,0.102,0.092,1.181,0,0,0,0,0,none
0.440,0.887,-0.070,0.096,0.108,1.199,0,0,0,0,0,none
0.446,0.891,-0.070,0.092,0.118,1.219,0,0,0,0,0,none
0.449,0.909,-0.073,0.089,0.115,1.231,0,0,0,0,0,none
0.462,0.917,-0.067,0.077,0.111,1.242,0,0,0,0,0,none
0.473,0.919,-0.069,0.065,0.103,1.237,0,0,0,0,0,none
0.484,0.928,-0.066,0.052,0.096,1.224,0,0,0,0,0,none
0.488,0.930,-0.078,0.041,0.098,1.201,0,0,0,0,0,none
0.501,0.935,-0.067,0.042,0.106,1.159,0,0,0,0,0,none
0.505,0.938,-0.066,0.048,0.118,1.099,0,0,0,0,0,none
0.515,0.936,-0.067,0.056,0.137,1.032,0,0,0,0,0,none
0.521,0.934,-0.075,0.069,0.154,0.957,0,0,0,0,0,none
0.528,0.938,-0.078,0.078,0.171,0.879,0,0,0,0,0,none
0.530,0.936,-0.076,0.089,0.185,0.800,0,0,0,0,0,none
0.497,0.947,-0.030,0.093,0.161,0.744,0,0,0,0,0,none
0.536,0.942,-0.100,0.095,0.283,0.623,0,0,0,0,0,none
0.543,0.922,-0.068,0.059,0.163,0.561,0,0,0,0,0,none
0.530,0.911,-0.087,0.067,0.147,0.507,0,0,0,0,0,none
0.529,0.913,-0.069,0.054,0.120,0.441,0,0,0,0,0,none
0.527,0.914,-0.083,0.061,0.133,0.373,0,0,0,0,0,none
0.516,0.899,-0.067,0.065,0.139,0.325,0,0,0,0,0,none
0.513,0.893,-0.060,0.068,0.116,0.286,0,0,0,0,0,none
0.509,0.893,-0.068,0.070,0.138,0.244,0,0,0,0,0,none
0.503,0.883,-0.064,0.074,0.142,0.212,0,0,0,0,0,none
0.496,0.876,-0.071,0.080,0.133,0.189,0,0,0,0,0,none
0.490,0.875,-0.074,0.089,0.130,0.167,0,0,0,0,0,none
0.500,0.876,-0.073,0.107,0.136,0.139,0,0,0,0,0,none
0.473,0.868,-0.082,0.127,0.112,0.111,0,0,0,0,0,none
0.481,0.863,-0.077,0.150,0.110,0.083,0,0,0,0,0,none
0.486,0.865,-0.084,0.144,0.121,0.074,0,0,0,0,0,none
0.489,0.854,-0.084,0.124,0.124,0.063,0,0,0,0,0,none
0.491,0.853,-0.095,0.091,0.083,0.051,0,0,0,0,0,none
0.491,0.859,-0.094,0.064,0.076,0.041,0,0,0,0,0,none
