acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.351,0.895,0.058,0.015,0.010,-0.024,0,0,0,0,0,none
0.358,0.894,0.068,0.015,0.021,-0.023,0,0,0,0,0,none
0.360,0.885,0.062,0.014,0.023,-0.025,0,0,0,0,0,none
0.370,0.894,0.065,0.014,0.023,-0.023,0,0,0,0,0,none
0.365,0.889,0.062,0.014,0.021,-0.030,0,0,0,0,0,none
0.362,0.899,0.067,0.013,0.017,-0.035,0,0,0,0,0,none
0.366,0.897,0.065,0.005,0.017,-0.036,0,0,0,0,0,none
0.360,0.894,0.071,-0.004,0.011,-0.046,0,0,0,0,0,none
0.364,0.888,0.069,-0.010,-0.016,-0.050,0,0,0,0,0,none
0.365,0.895,0.083,-0.019,-0.056,-0.056,0,0,0,0,0,none
0.364,0.892,0.101,-0.026,-0.104,-0.065,0,0,0,0,0,none
0.359,0.890,0.096,-0.027,-0.138,-0.086,0,0,0,0,0,none
0.365,0.892,0.106,-0.020,-0.158,-0.084,0,0,0,0,0,none
0.358,0.903,0.114,-0.010,-0.150,-0.090,0,0,0,0,0,none
0.353,0.905,0.104,0.007,-0.128,-0.087,0,0,0,0,0,none
0.345,0.911,0.099,0.025,-0.083,-0.078,0,0,0,0,0,none
0.343,0.904,0.094,0.035,-0.033,-0.061,0,0,0,0,0,none
0.342,0.896,0.106,0.044,0.014,-0.051,0,0,0,0,0,none
0.353,0.888,0.111,0.033,0.046,-0.053,0,0,0,0,0,none
0.370,0.895,0.130,0.029,0.038,-0.057,0,0,0,0,0,none
0.389,0.902,0.132,0.031,0.014,-0.073,0,0,0,0,0,none
0.372,0.901,0.136,0.031,-0.051,-0.061,0,0,0,0,0,none
0.363,0.917,0.146,0.040,-0.074,-0.056,0,0,0,0,0,none
0.354,0.917,0.136,0.066,-0.076,-0.052,0,0,0,0,0,none
0.348,0.926,0.148,0.106,-0.057,-0.046,0,0,0,0,0,none
0.333,0.913,0.141,0.140,-0.023,-0.048,0,0,0,0,0,none
0.344,0.910,0.158,0.171,0.015,-0.043,0,0,0,0,0,none
0.349,0.898,0.159,0.190,0.021,-0.029,0,0,0,0,0,none
0.342,0.897,0.164,0.204,0.023,-0.015,0,0,0,0,0,none
0.336,0.902,0.166,0.225,0.039,-0.003,0,0,0,0,0,none
0.343,0.896,0.177,0.248,0.068,0.007,0,0,0,0,0,none
0.342,0.890,0.178,0.271,0.098,0.018,0,0,0,0,0,none
0.345,0.896,0.179,0.291,0.116,0.032,0,0,0,0,0,none
0.344,0.896,0.181,0.300,0.120,0.046,0,0,0,0,0,none
0.354,0.892,0.174,0.311,0.119,0.057,0,0,0,0,0,none
0.359,0.891,0.169,0.321,0.105,0.070,0,0,0,0,0,none
0.360,0.896,0.158,0.329,0.089,0.076,0,0,0,0,0,none
