acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.460,0.997,-0.057,0.143,-0.044,-0.042,0,0,0,0,0,none
0.464,1.001,-0.102,0.193,-0.024,-0.080,0,0,0,0,0,none
0.452,1.002,-0.103,0.223,-0.014,-0.092,0,0,0,0,0,none
0.438,0.993,-0.136,0.216,0.003,-0.098,0,0,0,0,0,none
0.424,0.992,-0.154,0.213,0.013,-0.098,0,0,0,0,0,none
0.425,0.986,-0.146,0.225,0.023,-0.100,0,0,0,0,0,none
0.422,0.973,-0.149,0.220,0.033,-0.090,0,0,0,0,0,none
0.424,0.959,-0.148,0.210,0.040,-0.082,0,0,0,0,0,none
0.423,0.927,-0.138,0.180,0.036,-0.072,0,0,0,0,0,none
0.424,0.908,-0.142,0.144,0.019,-0.061,0,0,0,0,0,none
0.413,0.889,-0.136,0.100,-0.022,-0.050,0,0,0,0,0,none
0.413,0.870,-0.134,0.066,-0.049,-0.056,0,0,0,0,0,none
0.402,0.849,-0.122,0.025,-0.077,-0.056,0,0,0,0,0,none
0.389,0.835,-0.131,-0.033,-0.086,-0.057,0,0,0,0,0,none
0.378,0.829,-0.134,-0.064,-0.076,-0.060,0,0,0,0,0,none
0.388,0.831,-0.123,-0.096,-0.046,-0.065,0,0,0,0,0,none
0.381,0.822,-0.127,-0.113,-0.027,-0.058,0,0,0,0,0,none
0.388,0.829,-0.132,-0.112,-0.025,-0.061,0,0,0,0,0,none
0.377,0.831,-0.128,-0.106,-0.013,-0.067,0,0,0,0,0,none
0.382,0.832,-0.121,-0.097,-0.014,-0.060,0,0,0,0,0,none
0.385,0.829,-0.131,-0.096,-0.002,-0.052,0,0,0,0,0,none
0.381,0.841,-0.134,-0.085,0.032,-0.040,0,0,0,0,0,none
0.387,0.842,-0.136,-0.080,0.068,-0.031,0,0,0,0,0,none
0.383,0.859,-0.136,-0.073,0.102,-0.017,0,0,0,0,0,none
0.400,0.863,-0.146,-0.062,0.126,-0.005,0,0,0,0,0,none
0.402,0.867,-0.145,-0.055,0.123,0.005,0,0,0,0,0,none
0.414,0.880,-0.142,-0.045,0.101,0.010,0,0,0,0,0,none
0.426,0.883,-0.144,-0.045,0.058,0.019,0,0,0,0,0,none
0.435,0.893,-0.141,-0.047,0.012,0.015,0,0,0,0,0,none
0.435,0.891,-0.135,-0.046,-0.037,0.010,0,0,0,0,0,none
0.440,0.902,-0.121,-0.055,-0.086,0.004,0,0,0,0,0,none
0.437,0.905,-0.133,-0.068,-0.119,-0.003,0,0,0,0,0,none
0.435,0.911,-0.132,-0.081,-0.152,-0.011,0,0,0,0,0,none
0.432,0.916,-0.111,-0.094,-0.176,-0.026,0,0,0,0,0,none
0.426,0.919,-0.105,-0.100,-0.189,-0.037,0,0,0,0,0,none
0.424,0.926,-0.078,-0.082,-0.201,-0.039,0,0,0,0,0,none
0.418,0.928,-0.093,-0.075,-0.219,-0.035,0,0,0,0,0,none
0.399,0.920,-0.086,-0.103,-0.242,-0.024,0,0,0,0,0,none
0.396,0.918,-0.103,-0.124,-0.250,-0.025,0,0,0,0,0,none
0.390,0.918,-0.091,-0.139,-0.232,-0.028,0,0,0,0,0,none
0.378,0.917,-0.085,-0.129,-0.201,-0.031,0,0,0,0,0,none
0.378,0.920,-0.089,-0.112,-0.190,-0.029,0,0,0,0,0,none
0.371,0.915,-0.080,-0.097,-0.195,-0.028,0,0,0,0,0,none
0.365,0.916,-0.076,-0.082,-0.201,-0.024,0,0,0,0,0,none
0.356,0.914,-0.089,-0.060,-0.204,-0.021,0,0,0,0,0,none
0.357,0.907,-0.084,-0.050,-0.191,-0.015,0,0,0,0,0,none
0.347,0.910,-0.082,-0.039,-0.166,-0.001,0,0,0,0,0,none
0.347,0.899,-0.084,-0.021,-0.137,0.005,0,0,0,0,0,none
0.341,0.905,-0.092,-0.013,-0.108,0.015,0,0,0,0,0,none
0.358,0.893,-0.103,-0.007,-0.071,0.026,0,0,0,0,0,none
0.363,0.897,-0.106,-0.015,-0.034,0.029,0,0,0,0,0,none
0.375,0.903,-0.111,-0.015,-0.007,0.031,0,0,0,0,0,none
0.390,0.895,-0.110,-0.016,0.013,0.031,0,0,0,0,0,none
0.394,0.900,-0.116,-0.017,0.012,0.025,0,0,0,0,0,none
0.403,0.895,-0.117,-0.025,-0.002,0.016,0,0,0,0,0,none
0.406,0.898,-0.123,-0.025,-0.029,0.003,0,0,0,0,0,none
0.404,0.898,-0.137,-0.029,-0.053,-0.004,0,0,0,0,0,none
0.404,0.895,-0.131,-0.039,-0.068,-0.005,0,0,0,0,0,none
0.403,0.901,-0.126,-0.038,-0.074,-0.011,0,0,0,0,0,none
0.395,0.895,-0.129,-0.046,-0.079,-0.011,0,0,0,0,0,none
0.390,0.898,-0.126,-0.041,-0.094,-0.009,0,0,0,0,0,none
0.390,0.896,-0.124,-0.043,-0.101,-0.008,0,0,0,0,0,none
0.385,0.896,-0.125,-0.042,-0.103,-0.008,0,0,0,0,0,none
0.382,0.901,-0.118,-0.041,-0.109,-0.004,0,0,0,0,0,none
0.375,0.904,-0.112,-0.042,-0.098,-0.001,0,0,0,0,0,none
0.382,0.904,-0.109,-0.041,-0.081,0.004,0,0,0,0,0,none
0.373,0.916,-0.106,-0.028,-0.057,0.000,0,0,0,0,0,none
0.373,0.906,-0.104,-0.027,-0.041,-0.005,0,0,0,0,0,none
0.370,0.911,-0.108,-0.019,-0.021,-0.009,0,0,0,0,0,none
0.372,0.908,-0.110,-0.019,-0.001,-0.010,0,0,0,0,0,none
0.374,0.912,-0.096,-0.013,0.026,-0.012,0,0,0,0,0,none
0.370,0.915,-0.096,-0.001,0.051,-0.015,0,0,0,0,0,none
0.369,0.916,-0.095,0.009,0.065,-0.018,0,0,0,0,0,none
0.364,0.916,-0.090,0.007,0.087,-0.020,0,0,0,0,0,none
0.357,0.936,-0.088,0.018,0.111,-0.028,0,0,0,0,0,none
0.350,0.932,-0.089,0.039,0.147,-0.039,0,0,0,0,0,none
0.349,0.930,-0.110,0.057,0.177,-0.039,0,0,0,0,0,none
0.347,0.925,-0.103,0.068,0.201,-0.038,0,0,0,0,0,none
0.349,0.922,-0.101,0.070,0.207,-0.029,0,0,0,0,0,none
0.349,0.921,-0.105,0.061,0.206,-0.018,0,0,0,0,0,none
0.354,0.923,-0.102,0.051,0.189,-0.007,0,0,0,0,0,none
0.355,0.926,-0.103,0.039,0.182,-0.004,0,0,0,0,0,none
0.357,0.937,-0.094,0.032,0.177,-0.002,0,0,0,0,0,none
0.360,0.954,-0.105,0.037,0.179,0.000,0,0,0,0,0,none
0.340,0.934,-0.090,0.056,0.195,-0.010,0,0,0,0,0,none
0.333,0.939,-0.104,0.092,0.207,-0.016,0,0,0,0,0,none
0.317,0.925,-0.122,0.112,0.215,-0.011,0,0,0,0,0,none
0.318,0.915,-0.116,0.109,0.204,0.008,0,0,0,0,0,none
0.308,0.917,-0.116,0.113,0.188,0.018,0,0,0,0,0,none
0.300,0.918,-0.125,0.084,0.159,0.058,0,0,0,0,0,none
0.294,0.928,-0.111,0.056,0.134,0.106,0,0,0,0,0,none
0.281,0.932,-0.109,0.033,0.110,0.158,0,0,0,0,0,none
0.280,0.937,-0.121,0.019,0.096,0.206,0,0,0,0,0,none
0.281,0.937,-0.108,0.022,0.075,0.253,0,0,0,0,0,none
0.280,0.929,-0.115,0.025,0.062,0.279,0,0,0,0,0,none
0.283,0.932,-0.115,0.030,0.044,0.299,0,0,0,0,0,none
