acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
-0.093,-0.774,0.540,-0.513,-0.074,-0.360,0,0,0,0,9,wist
-0.135,-0.761,0.578,-0.484,-0.152,-0.373,0,0,0,0,9,wist
-0.161,-0.758,0.612,-0.495,-0.110,-0.385,0,0,0,0,11,wist
-0.177,-0.732,0.616,-0.515,-0.037,-0.373,0,0,0,0,8,wist
-0.187,-0.755,0.646,-0.558,0.060,-0.355,0,0,0,0,6,wist
-0.159,-0.742,0.696,-0.597,0.113,-0.301,0,0,0,0,4,wist
-0.136,-0.742,0.712,-0.530,0.122,-0.236,0,0,0,0,4,wist
-0.133,-0.736,0.714,-0.448,0.076,-0.143,0,0,0,0,6,wist
-0.145,-0.741,0.717,-0.392,-0.009,-0.037,0,0,0,0,4,wist
-0.144,-0.736,0.751,-0.350,-0.041,0.053,0,0,0,0,4,wist
-0.150,-0.726,0.762,-0.276,0.003,0.106,0,0,0,0,4,wist
-0.133,-0.726,0.779,-0.175,0.064,0.150,0,0,0,0,1,wist
-0.102,-0.728,0.766,-0.074,0.130,0.193,0,0,0,0,1,wist
-0.083,-0.727,0.757,0.003,0.157,0.256,0,0,0,0,0,wist
-0.079,-0.731,0.744,0.118,0.142,0.323,0,0,0,0,0,wist
-0.087,-0.746,0.742,0.218,0.098,0.374,0,0,0,0,0,wist
-0.110,-0.780,0.719,0.277,0.133,0.382,0,0,0,0,0,wist
-0.106,-0.770,0.681,0.435,0.130,0.368,0,0,0,0,0,wist
-0.077,-0.782,0.630,0.574,0.099,0.355,0,0,0,0,0,wist
-0.063,-0.763,0.698,0.650,0.160,0.353,0,0,0,0,0,wist
-0.061,-0.818,0.658,0.882,0.025,0.356,0,0,0,0,0,wist
-0.011,-0.799,0.631,1.159,-0.229,0.310,0,0,0,0,0,wist
-0.058,-0.817,0.676,1.546,-0.361,0.155,0,0,9,0,15,wist
-0.033,-0.799,0.656,2.052,-0.408,-0.159,0,0,26,29,60,wist
0.070,-0.799,0.700,2.371,-0.312,-0.367,0,4,33,55,113,wist
0.036,-0.718,0.514,2.561,-0.398,-0.469,0,10,40,70,179,wist
-0.032,-0.597,0.361,2.238,-0.614,-0.400,0,11,44,71,231,wist
0.032,-0.578,0.261,1.931,-0.554,-0.337,0,18,43,78,286,wist
0.090,-0.461,0.245,1.532,-0.032,-0.506,0,23,42,117,318,wist
0.068,-0.460,0.343,1.472,0.111,-0.618,0,25,39,144,381,wist
0.051,-0.618,0.471,1.690,-0.190,-0.586,0,37,49,164,438,wist
-0.030,-0.825,0.495,1.951,-0.510,-0.416,0,41,56,190,465,wist
-0.173,-0.957,0.436,1.924,-0.393,-0.411,0,49,65,206,479,wist
-0.189,-0.849,0.284,1.352,0.088,-0.335,0,52,67,209,494,wist
-0.200,-0.873,0.258,1.050,0.504,-0.154,0,55,71,206,491,wist
-0.168,-1.004,0.241,0.837,0.593,0.009,0,59,75,217,485,wist
-0.120,-0.917,0.237,0.551,0.568,0.041,0,58,73,214,487,wist
-0.083,-0.875,0.268,0.464,0.489,-0.011,0,59,73,214,497,wist
-0.083,-0.879,0.266,0.439,0.242,-0.005,0,59,72,216,491,wist
-0.117,-0.902,0.282,0.433,-0.015,-0.046,0,60,72,216,489,wist
-0.132,-0.893,0.288,0.429,-0.112,-0.104,0,58,71,213,481,wist
-0.156,-0.950,0.274,0.297,-0.090,-0.106,0,58,69,209,481,wist
-0.161,-0.926,0.304,0.122,-0.017,-0.130,0,56,69,211,478,wist
-0.164,-0.904,0.323,0.112,-0.031,-0.155,0,54,69,209,476,wist
-0.170,-0.902,0.332,0.169,-0.096,-0.160,0,53,68,212,474,wist
-0.171,-0.923,0.336,0.144,-0.105,-0.122,0,51,68,199,472,wist
-0.166,-0.947,0.338,0.021,-0.090,-0.060,0,50,69,198,473,wist
-0.203,-0.952,0.328,-0.142,-0.179,0.021,0,47,69,203,469,wist
-0.167,-0.923,0.354,-0.233,-0.260,0.133,0,47,69,203,466,wist
-0.142,-0.907,0.365,-0.268,-0.345,0.179,0,45,70,205,468,wist
-0.156,-0.883,0.383,-0.235,-0.381,0.238,0,43,70,203,462,wist
-0.149,-0.856,0.399,-0.215,-0.356,0.268,0,43,71,203,459,wist
-0.134,-0.829,0.427,-0.158,-0.317,0.263,0,42,72,202,453,wist
-0.098,-0.805,0.461,-0.013,-0.316,0.238,0,42,73,194,449,wist
-0.036,-0.816,0.497,0.165,-0.306,0.163,0,39,71,199,446,wist
-0.033,-0.870,0.496,0.235,-0.352,0.113,0,38,66,201,441,wist
-0.021,-0.908,0.479,0.268,-0.350,0.082,0,35,66,203,431,wist
-0.036,-1.011,0.520,0.267,-0.386,0.050,0,31,63,200,422,wist
-0.040,-0.925,0.422,0.011,-0.132,0.003,0,29,62,196,410,wist
-0.050,-0.921,0.436,-0.051,-0.035,-0.008,0,29,54,193,388,wist
-0.066,-0.926,0.391,-0.117,0.010,-0.014,0,25,51,184,369,wist
-0.080,-0.958,0.394,-0.195,-0.013,-0.001,0,23,47,175,333,wist
-0.097,-0.976,0.348,-0.314,0.009,0.034,0,19,43,154,298,wist
-0.081,-0.904,0.349,-0.469,-0.010,0.078,0,14,38,125,257,wist
-0.090,-0.913,0.328,-0.437,0.032,0.016,0,13,33,110,217,wist
-0.097,-0.866,0.294,-0.496,0.012,-0.038,0,10,25,94,175,wist
-0.113,-0.895,0.274,-0.547,-0.052,-0.089,0,6,21,66,134,wist
-0.148,-0.929,0.287,-0.695,-0.094,-0.117,0,1,12,55,90,wist
-0.138,-0.933,0.280,-0.880,-0.048,-0.098,0,0,4,41,59,wist
-0.143,-0.919,0.300,-1.021,0.028,-0.080,0,0,0,13,34,wist
-0.177,-0.883,0.287,-1.219,0.052,-0.015,0,0,0,0,17,wist
-0.146,-0.848,0.302,-1.427,0.071,0.010,0,0,0,0,0,wist
-0.159,-0.831,0.306,-1.490,0.042,0.043,0,0,0,0,0,wist
-0.142,-0.821,0.416,-1.479,-0.085,0.087,0,0,0,0,0,wist
-0.141,-0.822,0.386,-1.350,-0.138,0.107,0,0,0,0,0,wist
-0.141,-0.823,0.447,-1.225,-0.177,0.125,0,0,0,0,0,wist
-0.147,-0.847,0.424,-1.127,-0.164,0.162,0,0,0,0,0,wist
-0.097,-0.837,0.438,-1.082,-0.120,0.181,0,0,0,0,0,wist
-0.073,-0.834,0.430,-1.144,-0.019,0.187,0,0,0,0,0,wist
-0.084,-0.835,0.474,-1.163,0.039,0.186,0,0,0,0,1,wist
-0.041,-0.801,0.460,-1.118,0.009,0.193,0,0,0,0,10,wist
-0.022,-0.783,0.495,-1.100,-0.040,0.167,0,0,0,0,11,wist
-0.039,-0.782,0.524,-1.082,-0.026,0.117,0,0,0,0,0,wist
-0.037,-0.778,0.564,-1.052,0.031,0.036,0,0,0,0,0,wist
