acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.221,-0.913,0.277,0.032,-0.059,-0.078,0,0,0,0,0,wist
0.219,-0.906,0.292,0.044,-0.061,-0.073,0,0,0,0,0,wist
0.229,-0.917,0.283,0.032,-0.039,-0.070,0,0,0,0,0,wist
0.222,-0.915,0.285,0.022,-0.007,-0.062,0,0,0,0,0,wist
0.220,-0.912,0.284,0.005,-0.000,-0.061,0,0,0,0,0,wist
0.230,-0.903,0.281,0.003,0.007,-0.071,0,0,0,0,0,wist
0.234,-0.906,0.273,-0.008,0.008,-0.075,0,0,0,0,0,wist
0.237,-0.902,0.283,-0.001,0.001,-0.093,0,0,0,0,0,wist
0.225,-0.905,0.283,0.012,-0.026,-0.104,0,0,0,0,0,wist
0.225,-0.902,0.278,0.025,-0.052,-0.111,0,0,0,0,0,wist
0.219,-0.911,0.288,0.048,-0.072,-0.110,0,0,0,0,0,wist
0.216,-0.923,0.279,0.049,-0.077,-0.100,0,0,0,0,0,wist
0.204,-0.922,0.287,0.026,-0.064,-0.103,0,0,0,0,0,wist
0.215,-0.918,0.301,0.022,-0.044,-0.108,0,0,0,0,0,wist
0.221,-0.927,0.291,0.005,-0.043,-0.110,0,0,0,0,0,wist
0.216,-0.929,0.279,-0.025,-0.046,-0.129,0,0,0,0,0,wist
0.230,-0.918,0.281,-0.031,-0.046,-0.143,0,0,0,0,0,wist
0.229,-0.913,0.301,-0.036,-0.075,-0.151,0,0,0,0,0,wist
0.230,-0.912,0.306,-0.013,-0.114,-0.157,0,0,0,0,0,wist
0.219,-0.910,0.308,0.030,-0.152,-0.154,0,0,0,0,0,wist
0.204,-0.917,0.309,0.054,-0.168,-0.138,0,0,0,0,0,wist
0.197,-0.915,0.296,0.070,-0.160,-0.121,0,0,0,0,0,wist
0.191,-0.909,0.298,0.077,-0.131,-0.107,0,0,0,0,0,wist
0.184,-0.915,0.295,0.086,-0.105,-0.097,0,0,0,0,0,wist
0.190,-0.922,0.296,0.081,-0.090,-0.084,0,0,0,0,0,wist
0.186,-0.919,0.286,0.056,-0.077,-0.078,0,0,0,0,0,wist
0.186,-0.912,0.284,0.033,-0.057,-0.091,0,0,0,0,0,wist
0.203,-0.911,0.282,0.028,-0.052,-0.101,0,0,0,0,0,wist
0.200,-0.906,0.273,0.027,-0.072,-0.102,0,0,0,0,0,wist
0.207,-0.907,0.282,0.030,-0.119,-0.091,0,0,0,0,0,wist
0.208,-0.903,0.280,0.040,-0.175,-0.075,0,0,0,0,0,wist
0.195,-0.899,0.286,0.056,-0.210,-0.058,0,0,0,0,0,wist
0.185,-0.904,0.278,0.062,-0.215,-0.040,0,0,0,0,0,wist
0.173,-0.903,0.272,0.062,-0.197,-0.029,0,0,0,0,0,wist
0.166,-0.906,0.269,0.065,-0.155,-0.030,0,0,0,0,0,wist
0.170,-0.930,0.273,0.067,-0.116,-0.024,0,0,0,0,0,wist
0.192,-0.957,0.305,0.098,-0.094,-0.004,0,0,0,0,0,wist
