acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.241,0.032,-0.056,-1.969,2.404,0.373,0,26,19,74,261,wist
0.502,-0.107,0.512,-1.266,2.509,0.209,0,31,27,105,297,wist
0.412,-0.793,0.906,0.319,0.940,0.283,0,36,34,126,325,wist
0.122,-1.286,0.879,1.062,-0.641,0.311,0,41,41,143,369,wist
0.032,-1.050,0.589,0.313,-0.930,0.174,0,47,41,152,397,wist
0.003,-0.915,0.407,-0.410,0.101,0.143,0,50,43,161,409,wist
-0.034,-1.063,0.534,-0.693,0.759,0.359,0,51,45,165,421,wist
-0.048,-0.973,0.516,-0.530,0.630,0.535,0,52,46,163,435,wist
-0.004,-0.915,0.517,-0.310,0.302,0.609,0,51,54,169,430,wist
0.046,-0.911,0.527,-0.142,0.351,0.536,0,50,56,171,430,wist
0.106,-0.861,0.535,0.012,0.524,0.331,0,51,56,174,430,wist
0.109,-0.898,0.525,0.271,0.367,0.158,0,50,57,180,430,wist
0.099,-0.933,0.488,0.477,-0.065,0.028,0,50,54,183,429,wist
0.064,-0.944,0.458,0.564,-0.384,-0.063,0,49,51,183,425,wist
0.049,-0.937,0.433,0.649,-0.457,-0.114,0,49,51,181,429,wist
0.003,-0.932,0.407,0.592,-0.362,-0.146,0,46,51,181,429,wist
-0.012,-0.909,0.411,0.624,-0.237,-0.151,0,43,49,180,425,wist
0.010,-0.859,0.413,0.691,-0.128,-0.151,0,41,49,174,422,wist
0.042,-0.829,0.425,0.779,-0.065,-0.159,0,40,47,171,419,wist
0.081,-0.792,0.410,0.946,-0.116,-0.161,0,41,50,164,416,wist
0.104,-0.754,0.397,1.115,-0.227,-0.185,0,41,50,162,413,wist
0.127,-0.792,0.366,1.210,-0.349,-0.223,0,41,54,163,413,wist
0.101,-0.869,0.306,1.162,-0.453,-0.247,0,41,56,165,406,wist
0.093,-0.932,0.239,1.012,-0.513,-0.227,0,41,56,165,392,wist
0.078,-0.946,0.191,0.768,-0.512,-0.178,0,40,53,162,374,wist
0.059,-0.922,0.149,0.527,-0.431,-0.159,0,38,53,158,359,wist
0.049,-0.904,0.155,0.363,-0.398,-0.108,0,38,52,151,346,wist
0.046,-0.920,0.162,0.225,-0.358,-0.066,0,36,47,138,329,wist
0.038,-0.911,0.172,0.052,-0.288,-0.003,0,32,45,127,307,wist
0.037,-0.908,0.184,-0.081,-0.180,0.016,0,29,40,120,269,wist
0.020,-0.920,0.158,-0.241,-0.048,0.054,0,27,34,110,253,wist
0.035,-0.878,0.183,-0.423,0.034,0.041,0,26,31,100,219,wist
0.058,-0.884,0.214,-0.493,0.135,-0.054,0,22,22,89,190,wist
0.039,-0.899,0.232,-0.555,0.003,-0.076,0,14,21,74,158,wist
0.020,-0.922,0.255,-0.617,-0.090,-0.149,0,17,14,65,138,wist
0.001,-0.911,0.292,-0.642,-0.141,-0.225,0,12,11,57,113,wist
-0.018,-0.890,0.306,-0.610,-0.140,-0.300,0,9,6,51,85,wist
-0.014,-0.871,0.340,-0.551,-0.135,-0.360,0,3,4,46,70,wist
-0.041,-0.894,0.355,-0.502,-0.110,-0.356,0,2,0,43,63,wist
-0.036,-0.915,0.388,-0.514,-0.078,-0.337,0,1,0,36,46,wist
-0.042,-0.894,0.383,-0.498,-0.055,-0.295,0,0,0,15,42,wist
-0.034,-0.872,0.423,-0.421,-0.060,-0.262,0,0,0,12,37,wist
-0.037,-0.902,0.420,-0.385,-0.083,-0.213,0,0,0,10,21,wist
-0.045,-0.926,0.441,-0.408,-0.097,-0.154,0,0,0,5,17,wist
-0.044,-0.952,0.469,-0.401,-0.108,-0.093,0,0,0,5,8,wist
-0.031,-0.960,0.484,-0.395,-0.100,-0.032,0,0,0,0,4,wist
-0.022,-0.949,0.486,-0.349,-0.116,0.036,0,0,0,0,0,wist
-0.016,-0.948,0.476,-0.288,-0.116,0.096,0,0,0,0,0,wist
-0.000,-0.959,0.479,-0.246,-0.096,0.148,0,0,0,0,0,wist
0.007,-0.967,0.482,-0.218,-0.050,0.179,0,0,0,0,0,wist
0.003,-0.980,0.478,-0.191,0.026,0.187,0,0,0,0,0,wist
0.015,-0.979,0.482,-0.169,0.069,0.172,0,0,0,0,0,wist
0.023,-0.959,0.459,-0.144,0.089,0.145,0,0,0,0,0,wist
0.037,-0.932,0.453,-0.065,0.067,0.107,0,0,0,0,0,wist
0.048,-0.911,0.448,0.029,0.014,0.064,0,0,0,0,0,wist
0.043,-0.917,0.443,0.116,-0.042,0.005,0,0,0,0,0,wist
0.026,-0.929,0.448,0.187,-0.076,-0.051,0,0,0,0,0,wist
0.008,-0.926,0.445,0.230,-0.089,-0.092,0,0,0,0,0,wist
-0.009,-0.923,0.437,0.270,-0.084,-0.127,0,0,0,0,0,wist
-0.022,-0.922,0.408,0.302,-0.081,-0.141,0,0,0,0,0,wist
-0.032,-0.911,0.410,0.322,-0.100,-0.141,0,0,0,0,0,wist
-0.040,-0.910,0.375,0.349,-0.114,-0.124,0,0,0,0,0,wist
-0.055,-0.897,0.350,0.358,-0.130,-0.107,0,0,0,0,0,wist
-0.055,-0.881,0.331,0.369,-0.137,-0.083,0,0,0,0,0,wist
-0.049,-0.881,0.331,0.379,-0.131,-0.065,0,0,0,0,0,wist
-0.041,-0.871,0.314,0.389,-0.125,-0.050,0,0,0,0,0,wist
-0.023,-0.880,0.289,0.384,-0.128,-0.024,0,0,0,0,0,wist
-0.010,-0.889,0.294,0.363,-0.132,-0.005,0,0,0,0,0,wist
0.004,-0.899,0.274,0.312,-0.141,0.020,0,0,0,0,0,wist
0.014,-0.902,0.278,0.244,-0.143,0.035,0,0,0,0,0,wist
0.024,-0.914,0.279,0.163,-0.123,0.048,0,0,0,0,0,wist
0.023,-0.913,0.270,0.083,-0.118,0.054,0,0,0,0,0,wist
0.022,-0.911,0.265,0.013,-0.092,0.055,0,0,0,0,0,wist
0.021,-0.896,0.285,-0.055,-0.046,0.047,0,0,0,0,0,wist
0.026,-0.886,0.270,-0.102,-0.052,0.035,0,0,0,0,0,wist
0.036,-0.879,0.299,-0.132,-0.015,-0.001,0,0,0,0,0,wist
0.037,-0.889,0.316,-0.154,-0.015,-0.050,0,0,0,0,0,wist
0.032,-0.890,0.321,-0.165,-0.008,-0.104,0,0,0,0,0,wist
0.025,-0.907,0.328,-0.212,0.007,-0.148,0,0,0,0,0,wist
0.012,-0.909,0.340,-0.271,0.003,-0.186,0,0,0,0,0,wist
-0.012,-0.914,0.352,-0.328,0.003,-0.215,0,0,0,0,0,wist
-0.034,-0.895,0.350,-0.362,-0.005,-0.232,0,0,0,0,0,wist
-0.042,-0.884,0.348,-0.372,-0.026,-0.232,0,0,0,0,0,wist
-0.049,-0.878,0.364,-0.368,-0.037,-0.216,0,0,0,0,0,wist
-0.052,-0.871,0.382,-0.352,-0.042,-0.195,0,0,0,0,0,wist
-0.052,-0.877,0.399,-0.344,-0.054,-0.170,0,0,0,0,0,wist
-0.048,-0.892,0.417,-0.323,-0.072,-0.154,0,0,0,0,0,wist
-0.040,-0.899,0.442,-0.310,-0.111,-0.132,0,0,0,0,0,wist
-0.041,-0.907,0.448,-0.298,-0.166,-0.098,0,0,0,0,0,wist
-0.047,-0.922,0.457,-0.303,-0.190,-0.062,0,0,0,0,0,wist
