acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
-0.167,-0.681,0.698,-0.227,-0.030,-0.047,0,0,0,0,0,wist
-0.170,-0.688,0.691,-0.233,-0.032,-0.038,0,0,0,0,0,wist
-0.178,-0.697,0.702,-0.261,-0.018,-0.019,0,0,0,0,0,wist
-0.170,-0.688,0.677,-0.277,-0.004,-0.007,0,0,0,0,0,wist
-0.164,-0.678,0.683,-0.269,0.001,0.009,0,0,0,0,0,wist
-0.164,-0.660,0.681,-0.210,-0.002,0.004,0,0,0,0,0,wist
-0.161,-0.652,0.682,-0.118,-0.016,-0.009,0,0,0,0,0,wist
-0.162,-0.655,0.683,-0.031,-0.060,-0.015,0,0,0,0,0,wist
-0.168,-0.660,0.705,0.045,-0.104,-0.019,0,0,0,0,2,wist
-0.177,-0.668,0.723,0.107,-0.129,-0.013,0,0,0,0,0,wist
-0.194,-0.690,0.704,0.130,-0.133,-0.011,0,0,0,0,0,wist
-0.195,-0.695,0.692,0.119,-0.126,0.006,0,0,0,0,0,wist
-0.192,-0.708,0.699,0.135,-0.121,0.037,0,0,0,0,0,wist
-0.189,-0.709,0.677,0.146,-0.103,0.062,0,0,0,0,0,wist
-0.188,-0.702,0.664,0.181,-0.074,0.057,0,0,0,0,0,wist
-0.186,-0.701,0.602,0.148,-0.068,0.070,0,0,0,0,0,wist
-0.165,-0.684,0.612,0.134,-0.028,0.056,0,0,0,0,0,wist
-0.151,-0.681,0.631,0.165,-0.028,0.047,0,0,0,0,0,wist
-0.152,-0.692,0.651,0.177,-0.095,0.043,0,0,0,0,0,wist
-0.166,-0.698,0.669,0.199,-0.152,0.025,0,0,0,0,0,wist
-0.175,-0.703,0.664,0.197,-0.160,0.026,0,0,0,0,0,wist
-0.187,-0.679,0.638,0.179,-0.118,0.029,0,0,0,0,0,wist
-0.183,-0.667,0.681,0.222,-0.069,-0.005,0,0,0,0,0,wist
-0.172,-0.653,0.665,0.341,-0.008,-0.036,0,0,0,0,0,wist
-0.176,-0.647,0.657,0.463,0.015,-0.059,0,0,0,0,0,wist
-0.175,-0.657,0.693,0.613,0.042,-0.105,0,0,0,0,0,wist
-0.177,-0.652,0.690,0.807,0.024,-0.128,0,0,0,0,0,wist
-0.170,-0.683,0.677,0.917,0.054,-0.141,0,0,0,0,0,wist
-0.175,-0.725,0.655,0.935,0.056,-0.159,0,0,0,0,0,wist
-0.187,-0.760,0.652,0.814,0.092,-0.147,0,0,0,0,0,wist
-0.205,-0.796,0.638,0.718,0.130,-0.087,0,0,6,0,0,wist
-0.209,-0.736,0.603,0.669,0.229,-0.059,0,0,14,0,0,wist
-0.215,-0.672,0.586,0.791,0.349,-0.071,0,5,26,6,0,wist
-0.161,-0.691,0.634,0.995,0.302,-0.037,0,6,40,18,0,wist
-0.120,-0.690,0.555,1.051,0.212,-0.077,0,11,57,30,0,wist
-0.125,-0.684,0.583,1.047,0.070,-0.112,0,12,62,40,36,wist
-0.136,-0.846,0.643,0.832,0.066,-0.080,0,13,69,66,89,wist
-0.185,-0.806,0.525,0.504,-0.081,0.006,0,14,77,77,140,wist
-0.213,-0.833,0.549,0.157,-0.072,0.149,0,15,82,102,178,wist
-0.247,-0.799,0.518,0.003,0.060,0.222,0,18,82,118,210,wist
-0.200,-0.762,0.553,-0.007,0.241,0.212,0,21,87,137,257,wist
-0.209,-0.692,0.441,-0.008,0.160,0.277,0,25,86,151,298,wist
-0.192,-0.674,0.513,0.115,0.127,0.171,0,28,88,158,325,wist
-0.180,-0.691,0.513,0.175,0.098,0.072,0,30,88,163,329,wist
-0.185,-0.706,0.535,0.224,0.017,0.036,0,28,87,169,347,wist
