acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.319,-0.881,0.257,-0.123,0.051,0.022,0,0,0,0,0,wist
0.333,-0.881,0.261,-0.091,0.087,0.007,0,0,0,0,0,wist
0.341,-0.875,0.271,-0.065,0.099,0.000,0,0,0,0,0,wist
0.331,-0.890,0.276,-0.053,0.102,-0.011,0,0,0,0,0,wist
0.331,-0.892,0.267,-0.033,0.116,-0.018,0,0,0,0,0,wist
0.337,-0.898,0.269,-0.005,0.122,-0.039,0,0,0,0,0,wist
0.330,-0.904,0.263,0.019,0.108,-0.045,0,0,0,0,0,wist
0.321,-0.918,0.262,0.021,0.077,-0.043,0,0,0,0,0,wist
0.321,-0.922,0.250,0.004,0.070,-0.055,0,0,0,0,0,wist
0.326,-0.924,0.264,-0.008,0.081,-0.062,0,0,0,0,0,wist
0.315,-0.929,0.275,-0.007,0.091,-0.079,0,0,0,0,0,wist
0.329,-0.925,0.286,-0.010,0.094,-0.086,0,0,0,0,0,wist
0.274,-0.963,0.250,-0.089,0.106,-0.083,0,0,0,0,0,wist
0.338,-0.919,0.318,-0.098,0.101,-0.081,0,0,0,0,0,wist
0.341,-0.900,0.323,-0.048,0.047,-0.091,0,0,0,0,0,wist
0.354,-0.887,0.312,-0.044,0.006,-0.104,0,0,0,0,0,wist
0.371,-0.874,0.329,-0.034,-0.019,-0.127,0,0,0,0,0,wist
0.380,-0.878,0.355,0.005,-0.056,-0.152,0,0,0,0,0,wist
0.370,-0.876,0.364,0.058,-0.081,-0.188,0,0,0,0,0,wist
0.367,-0.873,0.349,0.116,-0.076,-0.218,0,0,0,0,0,wist
0.370,-0.870,0.343,0.167,-0.069,-0.255,0,0,0,0,0,wist
0.367,-0.874,0.354,0.228,-0.054,-0.292,0,0,0,0,0,wist
0.369,-0.874,0.327,0.251,-0.050,-0.310,0,0,0,0,0,wist
0.363,-0.878,0.335,0.291,-0.057,-0.332,0,0,0,0,0,wist
0.361,-0.889,0.330,0.320,-0.102,-0.346,0,0,0,0,0,wist
0.350,-0.884,0.323,0.318,-0.145,-0.347,0,0,0,0,0,wist
0.342,-0.885,0.315,0.323,-0.158,-0.353,0,0,0,0,0,wist
0.339,-0.897,0.313,0.327,-0.145,-0.354,0,0,0,0,0,wist
0.333,-0.901,0.298,0.315,-0.129,-0.357,0,0,0,0,0,wist
0.334,-0.906,0.287,0.298,-0.120,-0.357,0,0,0,0,0,wist
0.342,-0.903,0.293,0.279,-0.132,-0.359,0,0,0,0,0,wist
0.329,-0.896,0.273,0.272,-0.160,-0.362,0,0,0,0,0,wist
0.324,-0.891,0.264,0.296,-0.163,-0.385,0,0,0,0,0,wist
0.316,-0.886,0.249,0.326,-0.146,-0.411,0,0,0,0,0,wist
0.316,-0.893,0.253,0.365,-0.119,-0.454,0,0,0,0,0,wist
0.299,-0.905,0.262,0.434,-0.099,-0.515,0,0,0,0,0,wist
0.270,-0.892,0.296,0.589,-0.075,-0.599,0,0,0,0,0,wist
0.269,-0.869,0.246,0.811,-0.004,-0.725,0,0,0,0,0,wist
0.253,-0.902,0.296,1.072,0.003,-0.804,0,0,0,0,0,wist
0.278,-0.923,0.336,1.520,0.034,-0.952,0,0,0,0,0,wist
0.284,-1.133,0.646,2.346,-0.119,-1.006,0,0,0,0,0,wist
0.132,-1.246,1.092,4.366,-0.441,-1.538,0,22,2,0,0,wist
-0.051,-0.745,0.960,4.366,-1.787,-1.962,0,59,38,116,53,wist
0.086,-0.598,-2.000,4.366,-1.708,-2.020,0,84,130,210,252,wist
0.256,-0.595,0.671,4.366,-0.504,-2.746,9,98,170,271,416,wist
0.223,0.134,-1.264,4.366,1.518,-2.746,67,101,183,297,500,wist
0.084,-0.172,-2.000,1.614,1.131,-1.086,130,100,202,332,561,wist
-0.716,-2.000,-0.545,0.884,0.782,0.164,143,104,218,366,605,wist
-0.482,-1.357,-1.303,0.281,0.955,0.972,126,107,217,366,625,wist
-0.092,-0.888,-0.052,-0.842,1.219,0.380,111,110,218,365,637,wist
0.424,-0.589,0.156,1.026,1.777,0.208,105,110,217,364,638,wist
-0.046,-1.096,-0.332,1.065,1.869,0.131,105,107,214,364,638,wist
0.080,-1.117,-0.361,0.075,1.375,0.307,101,105,212,363,636,wist
0.269,-0.858,-0.094,0.104,0.743,0.211,93,103,211,361,633,wist
0.231,-0.942,-0.165,0.109,0.096,0.085,88,101,209,359,632,wist
0.094,-1.150,-0.258,-0.048,-0.447,0.195,81,98,203,356,635,wist
0.008,-1.073,-0.254,-0.160,-0.300,0.191,57,97,199,355,630,wist
0.001,-1.043,-0.253,-0.294,0.119,0.183,49,97,197,350,630,wist
-0.033,-1.083,-0.275,-0.386,0.464,0.285,50,95,194,353,628,wist
0.011,-1.049,-0.285,-0.418,0.488,0.362,43,95,193,351,625,wist
0.053,-1.011,-0.242,-0.418,0.407,0.361,34,91,190,351,621,wist
0.021,-1.039,-0.269,-0.474,0.312,0.389,27,92,187,347,618,wist
-0.001,-1.039,-0.284,-0.563,0.261,0.408,23,90,183,344,615,wist
-0.001,-1.004,-0.228,-0.670,0.326,0.481,17,91,182,340,612,wist
-0.009,-0.997,-0.204,-0.715,0.370,0.555,17,89,175,342,611,wist
-0.029,-1.080,-0.246,-0.926,0.323,0.658,12,88,173,339,606,wist
0.003,-1.075,-0.250,-1.178,0.252,0.827,9,85,170,335,607,wist
0.118,-1.098,-0.247,-1.513,0.187,0.898,0,81,169,334,604,wist
0.189,-1.180,0.104,-2.426,-0.091,1.220,0,78,158,327,595,wist
0.485,-1.098,-0.404,-3.186,-0.207,1.222,0,73,155,322,581,wist
0.726,-0.708,-0.372,-3.888,-0.912,1.074,0,65,151,302,555,wist
0.524,-0.591,-0.198,-4.289,-1.782,0.816,0,55,139,282,519,wist
0.549,-0.604,-0.351,-4.366,-2.369,0.831,0,49,116,245,444,wist
0.460,-0.668,-0.278,-4.366,-1.899,1.220,0,38,84,180,309,wist
0.195,-0.691,0.088,-4.366,-0.787,1.035,0,24,42,99,127,wist
-0.259,-0.807,0.502,-4.366,-0.702,1.641,0,0,1,4,0,wist
0.089,-1.106,0.907,-4.366,0.055,1.471,0,0,0,0,0,wist
0.373,-1.063,0.754,-3.906,0.209,0.947,0,0,0,0,0,wist
0.104,-0.950,0.478,-3.385,-0.312,0.878,0,0,0,0,0,wist
0.306,-0.697,0.414,-2.177,-1.037,0.439,0,0,0,0,10,wist
0.361,-0.692,0.589,-1.603,-1.377,0.255,0,0,1,0,10,wist
0.405,-0.762,0.603,-0.927,-1.566,0.083,0,0,2,0,10,wist
0.338,-0.773,0.610,-0.575,-1.536,-0.021,0,0,0,0,10,wist
0.303,-0.772,0.600,-0.374,-1.400,-0.085,0,0,0,0,10,wist
0.304,-0.800,0.598,-0.236,-1.061,-0.117,0,0,0,0,0,wist
0.289,-0.818,0.573,-0.182,-0.709,-0.099,0,0,0,0,0,wist
0.248,-0.825,0.582,-0.093,-0.451,-0.065,0,0,0,0,0,wist
0.230,-0.825,0.570,-0.053,-0.202,-0.052,0,0,0,0,0,wist
0.210,-0.838,0.523,-0.010,0.066,-0.076,0,0,0,0,0,wist
0.219,-0.857,0.459,0.024,0.289,-0.086,0,0,0,0,0,wist
0.218,-0.855,0.444,0.028,0.339,-0.092,0,0,0,0,0,wist
0.233,-0.857,0.444,0.074,0.260,-0.079,0,0,0,0,0,wist
0.223,-0.866,0.444,0.103,0.138,-0.050,0,0,0,0,0,wist
0.215,-0.881,0.402,0.111,0.085,-0.030,0,0,0,0,0,wist
0.152,-0.843,0.456,0.082,0.019,-0.002,0,0,0,0,0,wist
0.230,-0.913,0.416,0.105,-0.047,0.046,0,0,0,0,0,wist
0.227,-0.891,0.451,0.086,-0.160,0.083,0,0,0,0,0,wist
0.209,-0.869,0.437,0.046,-0.203,0.128,0,0,0,0,0,wist
0.188,-0.880,0.428,0.010,-0.179,0.120,0,0,0,0,0,wist
0.194,-0.882,0.410,-0.153,-0.084,0.125,0,0,0,0,0,wist
0.180,-0.882,0.418,-0.260,0.014,0.117,0,0,0,0,0,wist
0.179,-0.857,0.424,-0.278,0.197,0.028,0,0,0,0,0,wist
0.275,-0.862,0.792,0.402,0.510,-0.242,0,0,0,0,0,wist
0.335,-0.939,1.177,1.864,0.539,-0.651,0,0,0,0,0,wist
0.290,-1.284,1.445,4.366,-0.088,-1.154,0,0,6,0,0,wist
-0.653,-1.510,1.393,4.366,-1.427,-1.731,0,5,25,59,17,wist
-0.278,-0.609,-0.323,4.366,-0.303,-2.176,0,23,49,138,230,wist
0.767,-0.021,-0.344,4.366,1.957,-2.117,0,41,83,198,385,wist
0.460,0.426,0.125,4.366,3.321,-1.747,41,60,105,246,463,wist
0.578,1.709,0.405,3.070,4.366,-1.815,28,75,145,297,561,wist
-0.555,0.180,-2.000,4.366,0.939,-0.641,63,78,164,325,614,wist
-0.880,-1.951,-0.448,3.157,-0.853,0.494,74,73,164,330,629,wist
0.435,-1.991,-0.438,-0.430,0.307,0.409,85,73,167,327,637,wist
0.727,-0.841,0.110,-0.262,2.240,-0.641,84,75,169,333,638,wist
0.496,-0.703,0.168,1.140,2.178,-0.875,88,75,163,340,638,wist
0.047,-1.042,-0.129,1.465,0.534,-0.503,102,75,163,340,637,wist
-0.034,-1.120,-0.204,1.032,0.021,-0.144,117,75,162,339,638,wist
0.132,-1.006,-0.083,0.738,0.478,-0.075,114,76,163,338,635,wist
0.156,-1.010,-0.120,0.563,1.105,-0.062,106,72,163,335,633,wist
0.201,-1.042,-0.178,0.734,0.800,0.056,118,70,162,337,630,wist
0.169,-1.153,-0.188,0.660,0.355,0.158,103,69,158,334,625,wist
0.079,-1.141,-0.210,-0.003,0.012,0.221,85,67,157,334,621,wist
0.033,-1.067,-0.209,-0.252,-0.292,0.269,74,65,155,331,617,wist
0.055,-1.006,-0.144,-0.217,-0.371,0.294,65,65,153,326,614,wist
0.018,-1.018,-0.163,-0.237,-0.244,0.285,50,60,151,328,614,wist
-0.014,-1.014,-0.146,-0.299,-0.062,0.295,54,60,148,325,612,wist
0.005,-1.011,-0.111,-0.430,0.021,0.339,54,59,148,322,610,wist
0.100,-0.988,-0.103,-0.551,0.019,0.471,46,59,148,317,605,wist
0.079,-1.029,-0.062,-0.613,0.000,0.556,38,58,141,307,601,wist
0.134,-1.062,-0.080,-0.832,0.026,0.661,6,54,140,298,598,wist
0.181,-1.075,-0.071,-1.070,0.024,0.798,5,51,138,290,596,wist
0.226,-1.102,-0.068,-1.306,0.016,0.944,4,51,134,283,587,wist
0.259,-0.978,-0.055,-1.745,-0.100,1.148,2,49,132,279,584,wist
0.347,-0.973,-0.044,-2.009,-0.331,1.385,0,49,127,274,574,wist
