acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.869,-0.484,-0.052,0.299,-0.377,-0.163,0,0,0,0,0,wist
0.861,-0.487,-0.060,0.268,-0.289,-0.155,0,0,0,0,0,wist
0.862,-0.480,-0.065,0.230,-0.232,-0.140,0,0,0,0,0,wist
0.870,-0.471,-0.070,0.230,-0.224,-0.131,0,0,0,0,0,wist
0.889,-0.462,-0.075,0.246,-0.244,-0.133,0,0,0,0,0,wist
0.907,-0.458,-0.062,0.272,-0.314,-0.154,0,0,0,0,0,wist
0.937,-0.453,-0.066,0.302,-0.456,-0.183,0,0,0,0,0,wist
0.945,-0.464,-0.072,0.333,-0.679,-0.204,0,0,0,0,0,wist
0.956,-0.469,-0.061,0.355,-0.948,-0.218,0,0,0,0,0,wist
0.952,-0.489,-0.050,0.352,-1.220,-0.225,0,0,0,0,0,wist
0.927,-0.490,-0.042,0.325,-1.442,-0.228,0,0,0,0,0,wist
0.899,-0.481,-0.038,0.309,-1.577,-0.258,0,0,0,0,0,wist
0.903,-0.482,-0.023,0.295,-1.686,-0.300,0,0,0,0,0,wist
0.919,-0.482,-0.004,0.303,-1.831,-0.341,0,0,0,0,0,wist
0.935,-0.485,0.003,0.326,-2.054,-0.357,0,0,0,0,0,wist
0.925,-0.485,0.066,0.323,-2.306,-0.352,0,0,0,0,0,wist
0.879,-0.488,0.076,0.357,-2.575,-0.338,0,0,0,0,0,wist
0.835,-0.510,0.097,0.351,-2.800,-0.317,0,0,0,0,0,wist
0.836,-0.501,0.118,0.321,-2.943,-0.288,0,0,0,0,0,wist
0.820,-0.505,0.139,0.327,-3.097,-0.276,0,0,0,0,0,wist
0.859,-0.495,0.105,0.306,-3.331,-0.270,0,0,0,0,0,wist
0.835,-0.501,0.104,0.279,-3.625,-0.224,0,0,0,0,0,wist
0.816,-0.501,0.113,0.239,-3.879,-0.160,0,0,0,0,0,wist
0.771,-0.509,0.128,0.203,-3.950,-0.079,0,0,0,0,0,wist
0.734,-0.522,0.163,0.165,-3.728,0.006,0,0,0,0,0,wist
0.674,-0.512,0.196,0.139,-3.277,0.064,0,0,0,0,0,wist
0.663,-0.519,0.251,0.144,-2.724,0.110,0,0,0,0,0,wist
0.674,-0.534,0.273,0.179,-2.138,0.112,0,0,0,0,0,wist
0.700,-0.525,0.284,0.207,-1.615,0.089,0,0,0,0,0,wist
0.763,-0.516,0.282,0.226,-1.265,0.050,0,0,0,0,0,wist
0.822,-0.511,0.293,0.241,-1.091,0.005,0,0,0,0,0,wist
0.814,-0.509,0.271,0.260,-1.105,-0.030,0,0,0,0,0,wist
0.802,-0.522,0.273,0.255,-1.181,-0.061,0,0,0,0,0,wist
0.791,-0.538,0.297,0.211,-1.233,-0.075,0,0,0,0,0,wist
0.748,-0.530,0.235,0.179,-1.261,-0.088,0,0,0,0,0,wist
0.730,-0.524,0.311,0.100,-1.291,-0.076,0,0,0,0,0,wist
0.713,-0.516,0.307,0.056,-1.376,-0.037,0,0,0,0,0,wist
0.660,-0.530,0.319,0.001,-1.429,0.007,0,0,0,0,0,wist
0.655,-0.538,0.338,-0.072,-1.409,0.052,0,0,0,0,0,wist
0.629,-0.528,0.361,-0.131,-1.341,0.093,0,0,0,0,0,wist
0.629,-0.512,0.351,-0.130,-1.294,0.139,0,0,0,0,0,wist
0.625,-0.502,0.364,-0.104,-1.275,0.181,0,0,0,0,0,wist
0.622,-0.493,0.385,-0.087,-1.280,0.210,0,0,0,0,0,wist
0.656,-0.508,0.390,-0.060,-1.274,0.231,0,0,0,0,0,wist
0.619,-0.497,0.411,-0.086,-1.301,0.243,0,0,0,0,0,wist
0.607,-0.495,0.423,-0.077,-1.339,0.248,0,0,0,0,0,wist
0.613,-0.497,0.431,-0.096,-1.332,0.256,0,0,0,0,0,wist
0.620,-0.494,0.433,-0.112,-1.276,0.266,0,0,0,0,0,wist
0.592,-0.490,0.444,-0.100,-1.181,0.265,0,0,0,0,0,wist
0.587,-0.487,0.459,-0.080,-1.047,0.273,0,0,0,0,0,wist
0.594,-0.480,0.468,-0.029,-0.891,0.254,0,0,0,0,0,wist
0.609,-0.486,0.469,0.000,-0.777,0.231,0,0,0,0,0,wist
0.627,-0.484,0.482,-0.000,-0.726,0.226,0,0,0,0,0,wist
0.626,-0.490,0.495,-0.018,-0.734,0.224,0,0,0,0,0,wist
0.620,-0.484,0.487,-0.040,-0.776,0.230,0,0,0,0,0,wist
0.601,-0.493,0.504,-0.063,-0.827,0.246,0,0,0,0,0,wist
0.584,-0.490,0.504,-0.067,-0.871,0.257,0,0,0,0,0,wist
0.582,-0.496,0.523,-0.067,-0.887,0.282,0,0,0,0,0,wist
0.598,-0.514,0.567,0.024,-0.864,0.257,0,0,0,0,0,wist
0.652,-0.504,0.717,0.411,-0.807,0.159,0,0,0,0,0,wist
0.686,-0.565,0.876,1.201,-0.659,-0.027,0,0,0,0,0,wist
0.531,-0.584,0.927,2.043,-0.469,-0.108,0,0,0,0,0,wist
0.421,-0.507,0.676,2.966,-0.439,-0.213,0,4,0,0,0,wist
0.396,-0.539,0.790,4.089,-0.534,-0.325,0,32,2,28,0,wist
0.391,-0.483,0.806,4.366,-0.714,-0.412,0,57,22,120,51,wist
0.582,-0.773,1.030,4.366,-0.013,-0.527,0,76,99,192,197,wist
0.532,-0.162,0.964,4.366,0.370,-1.307,0,89,130,230,330,wist
0.402,-0.205,-0.159,4.366,1.294,-1.501,10,101,158,263,435,wist
