acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.276,0.001,0.865,-0.026,-0.098,-0.008,0,0,63,155,212,index-finger
0.262,0.008,0.875,-0.030,-0.067,0.001,0,0,65,155,211,index-finger
0.271,0.020,0.873,0.001,-0.040,-0.005,0,0,63,155,211,index-finger
0.274,0.008,0.875,0.032,-0.023,-0.018,0,0,63,155,211,index-finger
0.278,-0.000,0.874,0.039,-0.031,-0.023,0,0,63,156,211,index-finger
0.276,-0.001,0.867,0.026,-0.053,-0.025,0,0,63,155,210,index-finger
0.295,0.001,0.859,0.034,-0.090,-0.036,0,0,63,155,211,index-finger
0.285,0.015,0.872,0.059,-0.131,-0.037,0,0,63,155,211,index-finger
0.269,0.018,0.889,0.111,-0.145,-0.048,0,0,63,155,210,index-finger
0.271,0.007,0.876,0.148,-0.130,-0.067,0,0,65,155,210,index-finger
0.271,0.012,0.872,0.171,-0.110,-0.070,0,0,62,154,209,index-finger
0.257,0.010,0.883,0.197,-0.075,-0.078,0,0,63,153,208,index-finger
0.271,0.022,0.860,0.252,-0.054,-0.103,0,0,61,154,206,index-finger
0.267,0.031,0.872,0.359,-0.055,-0.132,0,0,62,155,203,index-finger
0.277,0.025,0.874,0.466,-0.056,-0.167,0,0,62,153,198,index-finger
0.283,0.017,0.870,0.556,-0.071,-0.202,0,0,63,152,199,index-finger
0.279,0.007,0.894,0.640,-0.011,-0.247,0,0,62,148,193,index-finger
0.278,-0.022,0.883,0.640,-0.071,-0.256,0,0,61,145,191,index-finger
0.279,-0.033,0.864,0.615,-0.116,-0.270,0,0,61,142,185,index-finger
0.269,-0.032,0.854,0.592,-0.115,-0.271,0,0,61,142,187,index-finger
0.254,-0.044,0.857,0.636,-0.097,-0.305,0,0,60,139,185,index-finger
0.267,-0.052,0.860,0.666,-0.057,-0.330,0,0,59,138,185,index-finger
0.259,-0.067,0.871,0.610,-0.022,-0.338,0,0,59,137,187,index-finger
0.268,-0.055,0.851,0.609,0.014,-0.378,0,0,61,137,186,index-finger
0.280,-0.037,0.857,0.671,0.025,-0.442,0,0,61,136,187,index-finger
0.289,-0.048,0.872,0.766,0.024,-0.503,0,0,59,135,184,index-finger
0.297,-0.078,0.884,0.782,0.024,-0.524,0,0,61,135,182,index-finger
0.302,-0.073,0.868,0.774,0.005,-0.534,0,0,58,135,181,index-finger
0.285,-0.059,0.883,0.842,-0.067,-0.551,0,0,61,134,175,index-finger
0.297,-0.057,0.870,1.029,-0.185,-0.610,0,0,58,134,174,index-finger
0.296,-0.083,0.890,1.144,-0.254,-0.626,0,0,62,133,172,index-finger
