acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.513,-0.082,0.781,-0.092,-0.003,-0.014,0,0,58,147,191,index-finger
0.508,-0.085,0.782,-0.139,-0.040,-0.016,0,0,57,149,195,index-finger
0.511,-0.070,0.774,-0.170,-0.052,-0.020,0,0,57,149,194,index-finger
0.506,-0.068,0.776,-0.180,-0.055,-0.018,0,0,58,147,196,index-finger
0.507,-0.080,0.772,-0.202,-0.074,-0.035,0,0,58,147,195,index-finger
0.510,-0.071,0.760,-0.238,-0.100,-0.056,0,0,57,147,195,index-finger
0.492,-0.042,0.776,-0.208,-0.094,-0.102,0,0,57,147,194,index-finger
0.491,-0.041,0.797,-0.140,-0.055,-0.167,0,0,57,148,195,index-finger
0.491,-0.052,0.802,-0.090,-0.018,-0.238,0,0,58,149,193,index-finger
0.496,-0.064,0.805,-0.054,-0.016,-0.309,0,0,58,149,194,index-finger
0.505,-0.066,0.782,-0.058,-0.041,-0.373,0,0,58,149,193,index-finger
0.509,-0.072,0.786,-0.066,-0.122,-0.399,0,0,59,148,193,index-finger
0.500,-0.081,0.790,-0.098,-0.217,-0.408,0,0,62,146,193,index-finger
0.494,-0.100,0.770,-0.174,-0.274,-0.436,0,0,63,146,193,index-finger
0.484,-0.085,0.765,-0.266,-0.294,-0.448,0,0,66,149,196,index-finger
0.461,-0.052,0.761,-0.289,-0.298,-0.398,0,0,65,149,197,index-finger
0.434,-0.054,0.776,-0.249,-0.244,-0.360,0,0,65,149,197,index-finger
0.430,-0.064,0.786,-0.211,-0.142,-0.392,0,0,66,147,199,index-finger
0.443,-0.069,0.802,-0.207,-0.046,-0.474,0,0,65,148,198,index-finger
0.440,-0.062,0.794,-0.185,0.044,-0.590,0,0,66,148,193,index-finger
0.468,-0.064,0.782,-0.187,0.068,-0.659,0,0,66,148,190,index-finger
0.488,-0.069,0.805,-0.208,0.024,-0.731,0,0,66,147,189,index-finger
0.522,-0.076,0.803,-0.291,-0.064,-0.808,0,0,66,148,195,index-finger
0.525,-0.065,0.780,-0.417,-0.246,-0.798,0,0,65,148,194,index-finger
0.493,-0.076,0.748,-0.463,-0.429,-0.737,0,0,66,148,190,index-finger
0.431,-0.063,0.752,-0.446,-0.500,-0.695,0,0,66,147,191,index-finger
0.402,-0.046,0.765,-0.380,-0.414,-0.671,0,0,66,146,189,index-finger
0.404,-0.070,0.796,-0.317,-0.253,-0.691,0,0,66,146,189,index-finger
0.391,-0.058,0.783,-0.219,-0.126,-0.749,0,0,66,144,189,index-finger
0.396,-0.080,0.798,-0.167,-0.027,-0.781,0,0,66,147,191,index-finger
0.389,-0.093,0.797,-0.186,0.037,-0.810,0,0,65,146,193,index-finger
0.411,-0.110,0.795,-0.301,0.067,-0.865,0,0,66,146,188,index-finger
0.411,-0.107,0.774,-0.404,0.070,-0.942,0,0,66,146,193,index-finger
0.428,-0.097,0.769,-0.483,0.090,-1.027,0,0,66,147,198,index-finger
0.466,-0.063,0.764,-0.509,0.129,-1.053,0,0,66,147,193,index-finger
0.506,-0.031,0.770,-0.400,0.066,-0.821,0,0,67,147,189,index-finger
0.460,-0.037,0.827,-0.263,-0.100,-0.450,0,0,67,145,193,index-finger
0.402,-0.062,0.813,-0.167,-0.269,-0.176,0,0,67,144,190,index-finger
0.361,-0.080,0.811,-0.151,-0.264,-0.086,0,0,66,145,191,index-finger
0.360,-0.076,0.816,-0.139,-0.158,-0.119,0,0,66,146,194,index-finger
0.377,-0.088,0.803,-0.122,-0.012,-0.179,0,0,65,143,194,index-finger
0.399,-0.084,0.803,-0.116,0.088,-0.212,0,0,66,142,193,index-finger
0.413,-0.080,0.806,-0.118,0.123,-0.219,0,0,65,142,191,index-finger
0.439,-0.082,0.795,-0.155,0.117,-0.235,0,0,66,143,193,index-finger
0.470,-0.086,0.783,-0.237,0.099,-0.257,0,0,66,145,191,index-finger
0.501,-0.065,0.776,-0.251,0.002,-0.204,0,0,66,145,194,index-finger
0.503,-0.058,0.782,-0.215,-0.179,-0.073,0,0,66,141,191,index-finger
0.458,-0.058,0.801,-0.184,-0.323,0.008,0,0,66,141,190,index-finger
0.439,-0.055,0.795,-0.134,-0.344,0.000,0,0,65,141,190,index-finger
0.411,-0.058,0.816,-0.081,-0.298,-0.028,0,0,65,139,189,index-finger
0.395,-0.063,0.811,-0.056,-0.199,-0.053,0,0,65,139,188,index-finger
0.385,-0.074,0.803,-0.046,-0.079,-0.066,0,0,65,139,190,index-finger
0.389,-0.079,0.801,-0.060,0.005,-0.078,0,0,65,141,190,index-finger
0.404,-0.087,0.808,-0.095,0.064,-0.084,0,0,65,140,190,index-finger
0.431,-0.086,0.785,-0.148,0.072,-0.094,0,0,65,141,191,index-finger
0.452,-0.077,0.770,-0.177,0.001,-0.072,0,0,65,139,193,index-finger
0.452,-0.076,0.787,-0.201,-0.100,-0.034,0,0,66,140,194,index-finger
0.438,-0.072,0.796,-0.216,-0.153,-0.015,0,0,65,141,193,index-finger
0.427,-0.072,0.773,-0.236,-0.167,-0.009,0,0,65,140,193,index-finger
0.427,-0.069,0.812,-0.247,-0.144,-0.032,0,0,65,140,193,index-finger
0.415,-0.058,0.811,-0.261,-0.086,-0.044,0,0,63,140,193,index-finger
0.415,-0.061,0.798,-0.263,-0.024,-0.083,0,0,65,141,194,index-finger
0.415,-0.068,0.801,-0.267,0.023,-0.122,0,0,65,141,194,index-finger
0.426,-0.065,0.815,-0.284,0.056,-0.167,0,0,66,141,194,index-finger
0.433,-0.083,0.805,-0.348,0.075,-0.212,0,0,65,140,196,index-finger
0.437,-0.086,0.794,-0.433,0.089,-0.291,0,0,65,138,196,index-finger
0.434,-0.093,0.796,-0.540,0.086,-0.417,0,0,63,136,197,index-finger
0.442,-0.107,0.777,-0.680,0.114,-0.562,0,0,64,138,197,index-finger
0.442,-0.006,0.800,-0.823,0.192,-0.770,0,0,65,138,199,index-finger
0.462,-0.045,0.747,-0.836,0.232,-0.913,0,0,65,134,191,index-finger
0.471,-0.018,0.771,-0.749,0.296,-1.031,0,0,65,134,193,index-finger
0.479,-0.005,0.784,-0.626,0.348,-1.122,0,0,65,133,191,index-finger
0.503,-0.016,0.792,-0.572,0.387,-1.204,0,0,65,133,194,index-finger
0.509,-0.042,0.787,-0.616,0.388,-1.290,0,0,63,134,191,index-finger
0.525,-0.038,0.772,-0.695,0.331,-1.412,0,0,61,132,190,index-finger
0.549,-0.031,0.789,-0.772,0.303,-1.547,0,0,61,135,188,index-finger
0.603,0.042,0.887,-0.849,0.054,-1.494,0,0,60,137,187,index-finger
0.599,-0.030,0.755,-0.861,-0.233,-1.335,0,0,59,135,187,index-finger
0.544,-0.006,0.767,-0.829,-0.626,-1.065,0,0,59,137,187,index-finger
0.467,0.007,0.799,-0.615,-0.931,-0.798,0,0,57,136,187,index-finger
0.407,0.008,0.808,-0.418,-1.021,-0.584,0,0,57,135,189,index-finger
0.365,-0.008,0.817,-0.335,-0.916,-0.471,0,0,56,135,190,index-finger
0.348,-0.016,0.802,-0.315,-0.716,-0.440,0,0,54,134,194,index-finger
0.333,-0.021,0.814,-0.326,-0.510,-0.444,0,0,54,133,191,index-finger
0.338,-0.010,0.820,-0.338,-0.332,-0.448,0,0,53,134,193,index-finger
0.345,-0.013,0.809,-0.351,-0.159,-0.462,0,0,53,134,194,index-finger
0.356,-0.007,0.808,-0.302,-0.035,-0.402,0,0,51,133,196,index-finger
0.363,0.005,0.808,-0.224,0.013,-0.286,0,0,51,136,196,index-finger
0.357,0.003,0.808,-0.134,0.004,-0.174,0,0,52,135,198,index-finger
0.370,0.010,0.815,-0.040,-0.062,-0.115,0,0,50,137,196,index-finger
0.378,-0.003,0.821,0.011,-0.128,-0.111,0,0,50,136,195,index-finger
0.385,-0.003,0.820,0.011,-0.193,-0.118,0,0,49,136,198,index-finger
0.390,-0.021,0.817,-0.025,-0.253,-0.119,0,0,49,137,198,index-finger
0.376,-0.028,0.801,-0.099,-0.298,-0.112,0,0,49,138,199,index-finger
0.367,-0.015,0.812,-0.145,-0.321,-0.099,0,0,48,138,198,index-finger
0.359,-0.004,0.813,-0.134,-0.286,-0.109,0,0,49,137,198,index-finger
0.373,-0.006,0.823,-0.121,-0.192,-0.121,0,0,46,139,200,index-finger
