acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.227,-0.043,0.904,0.044,0.072,-0.149,0,0,62,142,181,index-finger
0.231,-0.049,0.887,0.029,0.060,-0.135,0,0,61,142,181,index-finger
0.227,-0.054,0.887,0.001,0.056,-0.110,0,0,62,142,181,index-finger
0.222,-0.057,0.875,-0.027,0.063,-0.094,0,0,62,142,181,index-finger
0.220,-0.052,0.863,-0.054,0.094,-0.096,0,0,62,141,181,index-finger
0.220,-0.052,0.857,-0.088,0.127,-0.104,0,0,63,141,181,index-finger
0.222,-0.044,0.858,-0.112,0.136,-0.114,0,0,62,142,181,index-finger
0.236,-0.034,0.856,-0.122,0.115,-0.122,0,0,62,142,181,index-finger
0.242,-0.030,0.858,-0.121,0.069,-0.131,0,0,62,142,181,index-finger
0.252,-0.025,0.860,-0.095,0.004,-0.136,0,0,62,141,181,index-finger
0.239,-0.025,0.892,-0.054,-0.045,-0.148,0,0,63,141,181,index-finger
0.240,-0.019,0.893,-0.020,-0.050,-0.156,0,0,63,142,181,index-finger
0.234,-0.027,0.893,0.003,-0.026,-0.151,0,0,63,141,182,index-finger
0.233,-0.039,0.892,0.004,0.001,-0.145,0,0,62,142,181,index-finger
0.227,-0.047,0.888,-0.019,0.022,-0.146,0,0,63,142,181,index-finger
0.227,-0.050,0.873,-0.055,0.035,-0.145,0,0,62,142,181,index-finger
0.225,-0.054,0.880,-0.093,0.047,-0.145,0,0,63,142,181,index-finger
0.223,-0.049,0.863,-0.098,0.063,-0.153,0,0,62,141,182,index-finger
0.233,-0.062,0.874,-0.116,0.054,-0.160,0,0,62,142,182,index-finger
0.252,-0.054,0.882,-0.130,0.000,-0.163,0,0,62,143,182,index-finger
0.244,-0.051,0.885,-0.126,-0.058,-0.164,0,0,62,142,182,index-finger
0.243,-0.048,0.897,-0.105,-0.097,-0.167,0,0,62,143,182,index-finger
0.237,-0.037,0.905,-0.082,-0.113,-0.168,0,0,50,142,182,index-finger
0.233,-0.033,0.904,-0.047,-0.104,-0.176,0,0,62,142,182,index-finger
0.223,-0.029,0.926,0.009,-0.079,-0.178,0,0,62,142,182,index-finger
0.225,-0.042,0.915,0.052,-0.054,-0.176,0,0,62,142,182,index-finger
0.225,-0.055,0.908,0.065,-0.047,-0.165,0,0,61,142,183,index-finger
0.223,-0.067,0.901,0.054,-0.054,-0.162,0,0,62,142,183,index-finger
0.220,-0.076,0.872,0.037,-0.054,-0.154,0,0,61,142,178,index-finger
0.227,-0.085,0.871,0.013,-0.066,-0.152,0,0,61,142,183,index-finger
0.219,-0.070,0.881,-0.006,-0.064,-0.153,0,0,61,142,182,index-finger
0.216,-0.067,0.878,-0.008,-0.054,-0.159,0,0,61,142,184,index-finger
0.217,-0.060,0.880,-0.005,-0.034,-0.161,0,0,61,142,184,index-finger
0.223,-0.050,0.872,0.023,-0.017,-0.164,0,0,62,142,184,index-finger
0.230,-0.050,0.876,0.073,-0.015,-0.163,0,0,62,142,185,index-finger
0.237,-0.046,0.888,0.108,-0.046,-0.158,0,0,62,142,185,index-finger
0.246,-0.041,0.877,0.132,-0.078,-0.147,0,0,62,142,184,index-finger
0.240,-0.053,0.871,0.121,-0.102,-0.136,0,0,62,142,185,index-finger
0.237,-0.056,0.849,0.085,-0.069,-0.122,0,0,63,142,184,index-finger
0.227,-0.062,0.855,0.038,-0.014,-0.112,0,0,62,142,184,index-finger
0.236,-0.056,0.860,-0.012,0.044,-0.098,0,0,62,142,184,index-finger
0.251,-0.040,0.848,-0.036,0.070,-0.102,0,0,65,142,184,index-finger
0.268,-0.040,0.843,-0.070,0.064,-0.093,0,0,62,140,185,index-finger
0.254,-0.036,0.856,-0.071,0.040,-0.098,0,0,62,142,186,index-finger
0.249,-0.025,0.855,-0.027,0.010,-0.107,0,0,62,143,186,index-finger
0.252,-0.020,0.860,0.024,0.015,-0.098,0,0,61,143,189,index-finger
0.261,-0.030,0.861,0.084,-0.002,-0.081,0,0,62,143,189,index-finger
0.262,-0.047,0.844,0.101,-0.031,-0.076,0,0,62,142,189,index-finger
0.256,-0.063,0.842,0.101,-0.050,-0.081,0,0,62,141,189,index-finger
0.245,-0.082,0.842,0.081,-0.044,-0.096,0,0,62,143,190,index-finger
0.245,-0.097,0.838,0.025,-0.036,-0.100,0,0,62,143,189,index-finger
0.235,-0.105,0.837,-0.063,-0.022,-0.101,0,0,61,143,190,index-finger
0.236,-0.100,0.843,-0.147,0.005,-0.094,0,0,62,142,190,index-finger
0.241,-0.086,0.861,-0.191,0.022,-0.090,0,0,62,142,190,index-finger
0.245,-0.062,0.879,-0.181,0.048,-0.106,0,0,62,143,190,index-finger
0.244,-0.052,0.892,-0.133,0.067,-0.130,0,0,61,142,190,index-finger
0.249,-0.036,0.902,-0.059,0.070,-0.155,0,0,61,142,190,index-finger
0.250,-0.044,0.907,0.007,0.052,-0.153,0,0,63,142,190,index-finger
0.253,-0.041,0.915,0.062,0.020,-0.152,0,0,62,142,190,index-finger
0.258,-0.055,0.914,0.100,-0.014,-0.145,0,0,62,142,190,index-finger
0.255,-0.061,0.906,0.114,-0.037,-0.148,0,0,62,142,190,index-finger
0.244,-0.069,0.894,0.107,-0.024,-0.137,0,0,62,142,189,index-finger
0.241,-0.077,0.884,0.087,0.008,-0.109,0,0,62,143,191,index-finger
0.231,-0.077,0.885,0.061,0.039,-0.096,0,0,61,142,191,index-finger
0.237,-0.084,0.878,0.053,0.058,-0.097,0,0,62,142,191,index-finger
0.238,-0.086,0.869,0.054,0.043,-0.099,0,0,62,142,193,index-finger
0.239,-0.084,0.873,0.052,-0.002,-0.082,0,0,62,142,194,index-finger
0.226,-0.083,0.867,0.046,-0.030,-0.066,0,0,62,142,195,index-finger
0.221,-0.081,0.865,0.034,-0.019,-0.056,0,0,62,142,195,index-finger
0.225,-0.076,0.881,-0.012,0.038,-0.053,0,0,62,143,196,index-finger
0.240,-0.070,0.888,-0.068,0.120,-0.058,0,0,63,143,196,index-finger
0.252,-0.059,0.896,-0.077,0.194,-0.071,0,0,61,142,196,index-finger
0.287,-0.055,0.893,-0.091,0.303,-0.095,0,0,62,139,197,index-finger
0.292,-0.070,0.882,-0.089,0.364,-0.141,0,0,62,142,197,index-finger
0.323,-0.062,0.877,-0.106,0.360,-0.193,0,0,62,141,197,index-finger
0.336,-0.058,0.877,-0.053,0.253,-0.215,0,0,62,142,198,index-finger
0.327,-0.076,0.888,-0.037,0.112,-0.218,0,0,62,142,198,index-finger
0.287,-0.084,0.901,-0.098,0.039,-0.221,0,0,62,141,199,index-finger
0.281,-0.076,0.896,-0.135,0.056,-0.235,0,0,61,141,199,index-finger
0.248,-0.073,0.911,-0.167,0.137,-0.229,0,0,61,140,201,index-finger
0.229,-0.047,0.906,-0.151,0.275,-0.198,0,0,59,139,202,index-finger
0.248,-0.057,0.921,-0.070,0.365,-0.199,0,0,59,140,203,index-finger
0.272,-0.058,0.919,-0.036,0.371,-0.199,0,0,56,139,203,index-finger
0.334,-0.067,0.871,-0.051,0.221,-0.249,0,0,53,139,202,index-finger
0.378,-0.038,0.846,-0.013,-0.095,-0.348,0,0,49,138,198,index-finger
0.306,-0.013,0.865,0.094,-0.453,-0.481,0,0,50,139,197,index-finger
0.281,-0.047,0.873,0.245,-0.658,-0.656,0,0,49,140,196,index-finger
0.216,-0.086,0.866,0.233,-0.600,-0.786,0,0,49,140,193,index-finger
0.164,-0.113,0.842,0.079,-0.367,-0.949,0,0,49,142,191,index-finger
0.183,-0.081,0.821,-0.177,0.069,-1.183,0,0,49,142,195,index-finger
0.283,-0.104,0.782,-0.117,0.161,-1.468,0,0,49,141,190,index-finger
0.413,-0.110,0.757,-0.173,0.079,-1.763,0,0,46,140,186,index-finger
0.472,-0.091,0.745,-0.310,-0.233,-1.966,0,0,47,138,189,index-finger
0.499,-0.118,0.740,-0.242,-1.097,-1.707,0,0,46,138,186,index-finger
0.316,-0.109,0.809,-0.131,-1.832,-1.211,0,0,46,139,186,index-finger
0.067,-0.107,0.861,-0.179,-2.056,-0.915,0,0,45,137,181,index-finger
