acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.498,-0.697,-0.675,-0.109,-0.043,0.028,0,30,5,13,30,middle-finger
0.507,-0.707,-0.673,-0.127,-0.011,0.013,0,30,5,13,30,middle-finger
0.529,-0.714,-0.679,-0.133,0.003,-0.001,0,31,5,12,31,middle-finger
0.538,-0.735,-0.688,-0.158,-0.008,-0.005,0,31,5,12,30,middle-finger
0.569,-0.747,-0.691,-0.211,-0.030,0.004,0,31,4,13,30,middle-finger
0.597,-0.755,-0.707,-0.270,-0.074,0.010,0,30,5,13,30,middle-finger
0.608,-0.768,-0.712,-0.335,-0.148,-0.000,0,31,4,13,31,middle-finger
0.626,-0.764,-0.732,-0.405,-0.224,-0.020,0,30,5,12,31,middle-finger
0.636,-0.780,-0.749,-0.459,-0.303,-0.051,0,31,3,12,33,middle-finger
0.636,-0.795,-0.752,-0.508,-0.367,-0.091,0,30,3,13,31,middle-finger
0.624,-0.807,-0.771,-0.568,-0.417,-0.143,0,31,4,13,33,middle-finger
0.613,-0.834,-0.783,-0.627,-0.461,-0.202,0,31,4,12,31,middle-finger
0.602,-0.843,-0.785,-0.674,-0.452,-0.245,0,31,5,13,32,middle-finger
0.611,-0.859,-0.790,-0.743,-0.401,-0.269,0,31,5,12,33,middle-finger
0.616,-0.868,-0.810,-0.816,-0.335,-0.296,0,31,6,11,33,middle-finger
0.648,-0.863,-0.839,-0.888,-0.285,-0.357,0,33,6,12,33,middle-finger
0.671,-0.854,-0.850,-0.959,-0.301,-0.437,0,33,6,12,33,middle-finger
0.714,-0.872,-0.846,-1.045,-0.369,-0.513,0,33,6,11,33,middle-finger
0.710,-0.871,-0.805,-1.189,-0.484,-0.572,0,34,8,13,33,middle-finger
0.694,-0.861,-0.793,-1.387,-0.631,-0.640,0,36,8,12,34,middle-finger
0.692,-0.856,-0.760,-1.592,-0.778,-0.729,0,35,9,12,36,middle-finger
0.647,-0.848,-0.723,-1.801,-0.891,-0.773,0,38,9,10,37,middle-finger
0.612,-0.839,-0.708,-1.835,-0.965,-0.820,0,36,9,15,38,middle-finger
0.584,-0.833,-0.656,-1.877,-0.986,-0.893,0,36,9,14,38,middle-finger
0.553,-0.818,-0.622,-1.903,-0.958,-0.944,0,37,9,19,41,middle-finger
0.524,-0.804,-0.586,-1.917,-0.946,-0.967,0,36,9,27,45,middle-finger
0.503,-0.831,-0.550,-1.894,-0.940,-0.993,0,38,10,29,73,middle-finger
0.489,-0.806,-0.526,-1.893,-0.939,-1.029,0,38,11,30,74,middle-finger
0.469,-0.792,-0.494,-1.925,-0.926,-1.029,0,39,17,30,90,middle-finger
0.427,-0.785,-0.462,-1.917,-0.880,-1.034,0,42,18,36,105,middle-finger
0.401,-0.783,-0.454,-1.872,-0.834,-1.081,0,42,21,41,113,middle-finger
0.359,-0.780,-0.399,-1.790,-0.744,-1.106,0,44,22,46,124,middle-finger
0.354,-0.786,-0.375,-1.732,-0.627,-1.149,0,45,22,54,132,middle-finger
0.339,-0.793,-0.342,-1.693,-0.443,-1.169,0,46,22,69,151,middle-finger
0.267,-0.772,-0.311,-1.595,-0.308,-1.140,0,46,23,76,163,middle-finger
0.306,-0.805,-0.298,-1.543,-0.143,-1.160,0,47,24,75,175,middle-finger
0.288,-0.803,-0.270,-1.554,-0.045,-1.140,0,49,24,79,190,middle-finger
0.265,-0.823,-0.222,-1.534,0.015,-1.145,0,50,25,93,197,middle-finger
0.280,-0.800,-0.200,-1.474,-0.001,-1.096,0,50,24,100,199,middle-finger
0.272,-0.793,-0.177,-1.407,-0.012,-1.103,0,52,26,110,205,middle-finger
0.252,-0.829,-0.154,-1.404,-0.045,-1.061,0,53,26,121,213,middle-finger
0.229,-0.829,-0.099,-1.389,-0.001,-1.034,0,55,29,127,221,middle-finger
0.216,-0.821,-0.111,-1.398,0.001,-0.978,0,55,31,126,223,middle-finger
0.235,-0.863,-0.057,-1.336,0.050,-0.920,0,56,31,135,227,middle-finger
0.178,-0.874,-0.029,-1.230,0.042,-0.882,0,58,34,142,238,middle-finger
0.275,-0.870,0.044,-0.954,-0.026,-0.866,0,58,34,143,244,middle-finger
0.170,-0.874,-0.015,-0.943,-0.111,-0.825,0,59,36,150,262,middle-finger
0.111,-0.896,0.089,-0.889,-0.045,-0.790,0,59,38,162,269,middle-finger
0.081,-0.848,0.162,-0.562,-0.056,-0.730,0,61,43,165,294,middle-finger
0.067,-0.831,0.244,-0.241,-0.169,-0.662,0,62,45,177,316,middle-finger
0.032,-0.789,0.331,-0.239,0.052,-0.617,0,63,46,189,324,middle-finger
-0.073,-0.804,0.419,-0.085,0.144,-0.571,0,67,50,201,344,middle-finger
-0.180,-0.684,0.507,0.161,0.241,-0.545,0,71,57,209,357,middle-finger
-0.166,-0.607,0.611,0.563,0.379,-0.590,0,73,61,214,386,middle-finger
0.119,-0.758,1.042,1.535,0.548,-0.432,0,75,73,237,398,middle-finger
-0.710,-0.598,1.391,2.127,1.187,-0.136,0,79,79,237,397,middle-finger
0.063,-0.575,0.944,1.934,1.086,-0.309,2,82,82,243,401,middle-finger
-0.169,-0.630,1.661,2.785,1.087,0.133,7,86,82,250,405,middle-finger
-0.062,-0.448,1.406,3.203,-0.061,0.549,14,111,81,261,418,middle-finger
-0.334,-0.397,1.499,3.236,-0.784,1.012,0,91,83,260,427,middle-finger
-0.104,-0.133,1.385,3.890,-1.517,1.099,0,94,74,262,424,middle-finger
-0.273,-0.119,1.126,4.366,-1.860,1.720,0,97,62,267,420,middle-finger
-0.343,-0.032,0.562,4.366,-1.596,1.983,0,98,49,270,421,middle-finger
-0.246,-0.041,0.425,4.366,-0.625,2.307,0,98,19,282,423,middle-finger
-0.080,0.007,-0.044,4.366,0.592,2.464,0,98,0,286,424,middle-finger
0.040,-0.010,-0.434,4.366,1.802,2.611,0,97,0,290,421,middle-finger
0.022,-0.039,-0.762,4.037,2.484,2.857,0,95,0,282,418,middle-finger
0.406,-0.300,-1.744,2.813,3.649,1.963,0,93,29,274,408,middle-finger
1.041,-0.035,-0.368,1.699,4.366,1.337,0,91,11,271,409,middle-finger
0.564,0.584,-2.000,4.304,4.366,0.212,0,88,0,276,409,middle-finger
1.182,0.012,-2.000,4.366,2.965,0.838,0,88,0,277,408,middle-finger
1.142,-0.174,-2.000,4.366,2.091,0.171,0,86,0,279,410,middle-finger
0.854,-0.159,-2.000,4.289,1.361,0.280,0,85,0,275,412,middle-finger
1.062,-0.354,-2.000,3.212,0.989,-0.084,0,85,0,270,415,middle-finger
0.877,-0.327,-2.000,2.464,0.421,-0.387,0,85,0,269,417,middle-finger
0.761,-0.531,-2.000,1.318,-0.300,-0.375,0,85,0,269,409,middle-finger
0.608,-0.688,-2.000,0.691,-0.826,-0.327,0,85,0,269,405,middle-finger
0.464,-0.754,-1.908,0.225,-0.760,-0.265,0,85,0,270,406,middle-finger
0.292,-0.745,-1.517,-0.267,-0.485,-0.197,0,85,0,268,405,middle-finger
0.133,-0.817,-1.163,-0.267,-0.357,-0.035,0,86,0,269,409,middle-finger
0.098,-0.849,-0.886,-0.088,-0.344,0.114,0,86,0,268,412,middle-finger
0.130,-0.882,-0.720,-0.104,-0.297,0.302,0,86,0,269,410,middle-finger
0.222,-0.790,-0.605,-0.233,-0.302,0.411,0,86,0,269,409,middle-finger
0.294,-0.762,-0.525,-0.147,-0.595,0.532,0,86,0,270,410,middle-finger
0.355,-0.777,-0.581,0.035,-0.817,0.563,0,86,0,272,413,middle-finger
0.403,-0.747,-0.618,-0.040,-0.814,0.551,0,87,0,273,414,middle-finger
0.494,-0.698,-0.675,-0.100,-0.555,0.468,0,86,0,271,420,middle-finger
0.583,-0.678,-0.776,0.009,-0.347,0.356,0,86,0,272,421,middle-finger
0.605,-0.669,-0.834,0.066,-0.145,0.240,0,85,0,273,420,middle-finger
0.595,-0.659,-0.888,-0.018,0.028,0.099,0,85,0,271,415,middle-finger
0.548,-0.646,-0.908,-0.051,0.136,-0.019,0,85,0,271,417,middle-finger
0.506,-0.628,-0.902,-0.007,0.199,-0.103,0,85,0,271,415,middle-finger
0.481,-0.623,-0.884,0.010,0.114,-0.128,0,84,0,270,417,middle-finger
0.436,-0.629,-0.844,-0.032,-0.009,-0.183,0,85,0,270,418,middle-finger
0.371,-0.607,-0.838,-0.027,-0.178,-0.104,0,85,0,270,417,middle-finger
0.330,-0.593,-0.804,0.003,-0.329,-0.078,0,84,0,269,421,middle-finger
0.298,-0.605,-0.834,-0.022,-0.365,-0.082,0,85,0,270,421,middle-finger
0.305,-0.605,-0.806,-0.088,-0.280,-0.056,0,84,0,271,420,middle-finger
0.304,-0.612,-0.839,-0.092,-0.128,-0.036,0,84,0,270,417,middle-finger
0.304,-0.622,-0.846,-0.131,0.015,-0.019,0,83,0,270,420,middle-finger
0.332,-0.613,-0.832,-0.203,0.084,0.003,0,84,0,269,420,middle-finger
0.361,-0.585,-0.813,-0.209,0.066,0.009,0,84,0,268,415,middle-finger
0.369,-0.573,-0.806,-0.087,-0.044,0.003,0,82,0,269,415,middle-finger
0.352,-0.591,-0.774,-0.048,-0.183,0.045,0,83,0,268,413,middle-finger
0.347,-0.580,-0.792,-0.085,-0.230,0.043,0,83,0,269,414,middle-finger
0.365,-0.566,-0.773,-0.022,-0.232,0.020,0,83,0,268,415,middle-finger
0.358,-0.585,-0.796,0.065,-0.195,0.017,0,83,0,268,414,middle-finger
0.367,-0.590,-0.801,0.037,-0.093,-0.002,0,83,0,269,413,middle-finger
0.380,-0.590,-0.837,0.024,-0.027,-0.013,0,84,0,267,413,middle-finger
0.388,-0.600,-0.860,-0.010,0.044,-0.039,0,83,0,265,417,middle-finger
0.404,-0.592,-0.862,-0.040,0.071,-0.049,0,83,0,265,417,middle-finger
0.408,-0.616,-0.846,-0.005,0.049,-0.045,0,83,0,265,414,middle-finger
0.386,-0.594,-0.825,-0.043,0.025,-0.040,0,84,0,264,413,middle-finger
0.404,-0.599,-0.827,0.026,-0.054,-0.038,0,83,0,265,410,middle-finger
0.378,-0.640,-0.823,0.051,-0.087,-0.017,0,83,0,265,409,middle-finger
0.380,-0.630,-0.810,-0.066,-0.085,-0.008,0,84,0,263,408,middle-finger
0.360,-0.629,-0.819,-0.046,-0.091,-0.007,0,84,0,265,409,middle-finger
0.360,-0.623,-0.810,-0.070,-0.041,-0.013,0,83,0,264,408,middle-finger
0.367,-0.602,-0.808,-0.072,0.019,-0.013,0,84,0,263,409,middle-finger
0.371,-0.601,-0.812,-0.019,0.050,-0.017,0,84,0,263,410,middle-finger
0.404,-0.577,-0.813,0.000,0.042,-0.022,0,84,0,262,408,middle-finger
0.396,-0.601,-0.820,0.107,-0.057,-0.017,0,84,0,261,409,middle-finger
0.385,-0.615,-0.832,0.105,-0.102,-0.013,0,85,0,262,412,middle-finger
0.383,-0.616,-0.853,0.043,-0.163,0.009,0,84,0,263,411,middle-finger
0.375,-0.628,-0.871,-0.031,-0.153,0.003,0,85,0,263,411,middle-finger
0.381,-0.615,-0.852,-0.143,-0.066,-0.008,0,84,0,262,409,middle-finger
0.388,-0.587,-0.841,-0.133,0.025,-0.023,0,79,0,262,409,middle-finger
0.415,-0.559,-0.807,-0.026,0.021,-0.030,0,84,0,260,409,middle-finger
0.368,-0.624,-0.838,0.056,-0.055,-0.015,0,83,0,262,408,middle-finger
0.374,-0.617,-0.823,-0.108,-0.095,0.003,0,85,0,262,409,middle-finger
0.379,-0.596,-0.799,-0.084,-0.147,0.017,0,82,0,260,409,middle-finger
0.374,-0.618,-0.816,-0.028,-0.136,0.045,0,83,0,262,407,middle-finger
0.365,-0.628,-0.827,-0.149,-0.067,0.069,0,84,0,261,404,middle-finger
0.369,-0.619,-0.831,-0.198,0.026,0.051,0,84,0,262,401,middle-finger
0.387,-0.591,-0.821,-0.220,0.091,0.045,0,84,0,263,401,middle-finger
0.483,-0.624,-0.688,-0.147,0.116,0.021,0,84,0,264,404,middle-finger
0.410,-0.568,-0.784,0.017,-0.033,0.038,0,85,0,263,403,middle-finger
0.394,-0.602,-0.801,0.023,-0.128,0.041,0,84,0,264,404,middle-finger
0.391,-0.608,-0.802,-0.026,-0.219,0.038,0,83,0,263,406,middle-finger
0.383,-0.623,-0.806,0.008,-0.233,0.044,0,84,0,262,403,middle-finger
0.405,-0.621,-0.768,-0.095,-0.139,0.044,0,85,0,261,403,middle-finger
0.400,-0.613,-0.792,-0.137,0.001,0.026,0,84,0,260,401,middle-finger
0.383,-0.596,-0.805,-0.103,0.083,0.020,0,84,0,258,402,middle-finger
0.395,-0.573,-0.789,-0.059,0.127,0.005,0,84,0,261,398,middle-finger
0.407,-0.560,-0.801,0.013,0.096,-0.017,0,84,0,261,400,middle-finger
0.427,-0.545,-0.815,0.150,-0.038,-0.023,0,83,0,258,400,middle-finger
0.398,-0.594,-0.823,0.199,-0.197,0.007,0,84,0,260,399,middle-finger
0.368,-0.630,-0.854,0.108,-0.248,-0.005,0,84,0,260,401,middle-finger
0.372,-0.636,-0.833,0.002,-0.187,-0.007,0,84,0,259,401,middle-finger
0.375,-0.632,-0.855,-0.085,-0.001,-0.015,0,84,0,260,402,middle-finger
0.395,-0.631,-0.844,-0.137,0.151,-0.008,0,84,0,259,401,middle-finger
0.394,-0.605,-0.827,-0.174,0.201,0.006,0,84,0,259,404,middle-finger
0.398,-0.579,-0.820,-0.159,0.180,0.017,0,84,0,260,402,middle-finger
0.405,-0.586,-0.808,-0.055,0.061,0.033,0,84,0,259,401,middle-finger
0.417,-0.613,-0.805,-0.081,-0.036,0.061,0,84,0,257,403,middle-finger
0.418,-0.601,-0.806,-0.141,-0.109,0.078,0,84,0,258,404,middle-finger
0.422,-0.601,-0.822,-0.130,-0.152,0.070,0,84,0,254,403,middle-finger
0.418,-0.616,-0.833,-0.137,-0.123,0.055,0,83,0,253,404,middle-finger
0.416,-0.626,-0.835,-0.177,-0.045,0.039,0,83,0,250,402,middle-finger
0.423,-0.631,-0.864,-0.265,0.067,0.001,0,84,0,247,394,middle-finger
0.432,-0.632,-0.877,-0.374,0.109,0.011,0,83,0,248,393,middle-finger
0.448,-0.626,-0.894,-0.428,0.103,0.044,0,85,0,239,394,middle-finger
0.529,-0.601,-0.920,-0.447,0.035,0.072,0,85,0,236,393,middle-finger
0.529,-0.568,-0.919,-0.702,0.047,0.188,0,83,0,214,376,middle-finger
0.614,-0.553,-1.043,-0.752,-0.137,0.160,0,82,0,207,364,middle-finger
0.671,-0.544,-1.119,-0.832,-0.427,0.185,0,78,0,188,349,middle-finger
0.557,0.239,-1.101,-0.459,-1.220,0.844,0,75,0,166,330,middle-finger
0.619,-0.609,-1.113,-0.887,-1.370,0.183,0,74,0,143,307,middle-finger
0.595,-0.617,-1.108,-1.329,-1.610,0.085,0,69,0,110,263,middle-finger
0.551,-0.643,-1.017,-1.402,-1.424,-0.051,0,65,0,66,226,middle-finger
0.564,-0.648,-1.004,-1.512,-1.176,-0.136,0,61,0,40,189,middle-finger
0.558,-0.669,-0.954,-1.496,-0.881,-0.234,0,53,0,17,148,middle-finger
0.615,-0.604,-0.894,-1.424,-0.678,-0.476,0,47,0,0,93,middle-finger
0.481,-0.708,-0.825,-1.264,-0.544,-0.475,0,42,0,0,0,middle-finger
0.444,-0.690,-0.991,-1.376,-0.537,-0.426,0,36,0,0,0,middle-finger
0.496,-0.666,-0.966,-1.609,-0.509,-0.402,0,30,0,0,0,middle-finger
0.555,-0.617,-0.913,-1.595,-0.606,-0.432,0,26,0,0,0,middle-finger
0.573,-0.613,-0.929,-1.583,-0.801,-0.347,0,24,0,0,0,middle-finger
0.581,-0.607,-0.926,-2.026,-0.700,-0.176,0,19,0,0,0,middle-finger
0.549,-0.609,-0.860,-1.919,-1.285,-0.127,0,17,0,0,0,middle-finger
0.535,-0.585,-0.800,-1.945,-1.589,-0.064,0,13,0,0,0,middle-finger
0.519,-0.593,-0.771,-1.942,-1.913,-0.060,0,11,0,0,0,middle-finger
0.511,-0.606,-0.718,-1.910,-2.090,-0.137,0,9,0,0,0,middle-finger
0.495,-0.600,-0.657,-1.889,-2.133,-0.267,0,7,0,0,0,middle-finger
0.474,-0.610,-0.627,-1.916,-2.035,-0.401,0,6,0,0,0,middle-finger
0.451,-0.620,-0.622,-1.973,-1.799,-0.526,0,5,0,0,0,middle-finger
0.424,-0.619,-0.583,-2.054,-1.549,-0.635,0,7,0,0,0,middle-finger
0.402,-0.616,-0.551,-2.159,-1.329,-0.661,0,7,0,0,0,middle-finger
0.380,-0.603,-0.509,-2.251,-1.142,-0.652,0,7,0,0,0,middle-finger
0.306,-0.623,-0.458,-2.321,-1.057,-0.600,0,7,0,0,0,middle-finger
0.377,-0.684,-0.343,-2.295,-0.880,-0.582,0,8,1,0,0,middle-finger
0.404,-0.681,-0.251,-2.331,-0.740,-0.596,0,7,5,0,0,middle-finger
0.384,-0.708,-0.165,-2.414,-0.685,-0.611,0,7,12,0,0,middle-finger
0.376,-0.704,-0.068,-2.405,-0.676,-0.650,0,9,15,0,0,middle-finger
0.375,-0.694,-0.010,-2.278,-0.749,-0.669,0,9,17,0,0,middle-finger
0.338,-0.672,0.027,-2.065,-0.851,-0.613,0,9,17,0,0,middle-finger
0.265,-0.702,0.085,-1.751,-0.899,-0.556,0,9,18,0,0,middle-finger
0.187,-0.711,0.156,-1.604,-0.854,-0.497,0,10,17,0,0,middle-finger
0.132,-0.744,0.163,-1.530,-0.641,-0.407,0,8,18,0,0,middle-finger
0.084,-0.772,0.173,-1.279,-0.357,-0.356,0,9,18,0,0,middle-finger
0.062,-0.784,0.154,-0.943,-0.010,-0.322,0,9,19,0,0,middle-finger
0.060,-0.811,0.166,-0.590,0.368,-0.304,0,11,21,0,0,middle-finger
0.098,-0.833,0.156,-0.278,0.720,-0.279,0,10,21,1,0,middle-finger
0.163,-0.835,0.154,-0.034,0.965,-0.235,0,11,22,0,0,middle-finger
0.208,-0.834,0.138,0.198,1.043,-0.171,0,12,21,0,0,middle-finger
0.244,-0.854,0.125,0.354,0.994,-0.111,0,13,21,0,0,middle-finger
0.292,-0.860,0.089,0.454,0.891,-0.041,0,12,22,0,0,middle-finger
0.317,-0.854,0.057,0.557,0.775,0.025,0,15,21,1,0,middle-finger
0.333,-0.853,0.007,0.656,0.673,0.080,0,16,21,1,0,middle-finger
