acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.434,-0.867,-0.276,-0.197,-0.131,-0.352,0,49,59,181,293,middle-finger
0.427,-0.862,-0.266,-0.193,-0.217,-0.339,0,49,59,181,293,middle-finger
0.392,-0.860,-0.257,-0.188,-0.319,-0.317,0,49,59,181,294,middle-finger
0.371,-0.858,-0.243,-0.164,-0.413,-0.297,0,49,59,180,294,middle-finger
0.354,-0.850,-0.224,-0.140,-0.460,-0.274,0,47,58,181,293,middle-finger
0.364,-0.854,-0.229,-0.121,-0.454,-0.275,0,49,58,181,292,middle-finger
0.346,-0.869,-0.233,-0.083,-0.437,-0.279,0,49,58,181,291,middle-finger
0.337,-0.886,-0.220,-0.072,-0.398,-0.281,0,49,58,180,293,middle-finger
0.354,-0.896,-0.223,-0.122,-0.331,-0.273,0,47,58,181,292,middle-finger
0.355,-0.893,-0.246,-0.096,-0.235,-0.251,0,47,58,181,294,middle-finger
0.369,-0.902,-0.252,-0.052,-0.168,-0.277,0,47,58,181,294,middle-finger
0.387,-0.908,-0.245,-0.017,-0.114,-0.304,0,47,58,181,292,middle-finger
0.399,-0.925,-0.270,-0.028,-0.082,-0.309,0,53,58,180,293,middle-finger
0.404,-0.937,-0.290,-0.038,-0.066,-0.314,0,47,58,179,294,middle-finger
0.422,-0.940,-0.292,-0.013,-0.074,-0.323,0,47,59,177,294,middle-finger
0.431,-0.948,-0.311,-0.023,-0.114,-0.325,0,47,58,180,294,middle-finger
0.435,-0.958,-0.315,-0.058,-0.163,-0.330,0,49,58,179,291,middle-finger
0.434,-0.967,-0.301,-0.130,-0.227,-0.337,0,47,57,177,293,middle-finger
0.418,-0.964,-0.304,-0.187,-0.287,-0.348,0,49,58,175,293,middle-finger
0.397,-0.976,-0.283,-0.222,-0.331,-0.368,0,47,58,173,292,middle-finger
0.388,-0.948,-0.254,-0.179,-0.339,-0.403,0,49,57,174,293,middle-finger
0.368,-0.961,-0.268,-0.203,-0.259,-0.440,0,49,57,173,291,middle-finger
0.356,-0.954,-0.268,-0.212,-0.184,-0.474,0,47,57,173,293,middle-finger
0.353,-0.953,-0.266,-0.186,-0.107,-0.485,0,49,58,171,292,middle-finger
0.356,-0.951,-0.277,-0.170,-0.062,-0.497,0,49,57,171,293,middle-finger
0.364,-0.977,-0.281,-0.171,-0.042,-0.512,0,49,57,170,293,middle-finger
0.371,-0.988,-0.271,-0.232,-0.029,-0.537,0,49,57,170,291,middle-finger
0.357,-0.995,-0.271,-0.307,-0.071,-0.544,0,49,57,172,290,middle-finger
0.344,-0.998,-0.265,-0.368,-0.123,-0.550,0,49,57,171,290,middle-finger
0.329,-0.983,-0.230,-0.334,-0.268,-0.553,0,49,57,172,289,middle-finger
0.300,-0.996,-0.245,-0.446,-0.220,-0.571,0,49,57,172,290,middle-finger
0.274,-0.978,-0.235,-0.514,-0.162,-0.545,0,49,57,171,289,middle-finger
0.261,-0.975,-0.241,-0.483,-0.098,-0.546,0,49,57,172,291,middle-finger
0.244,-0.969,-0.217,-0.459,-0.044,-0.576,0,49,57,173,289,middle-finger
0.222,-0.961,-0.195,-0.444,-0.000,-0.624,0,49,57,172,286,middle-finger
0.204,-0.970,-0.160,-0.458,0.038,-0.623,0,50,57,170,286,middle-finger
