acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.812,0.419,0.183,-0.058,0.224,-0.057,0,37,33,60,77,middle-finger
0.810,0.411,0.183,-0.101,0.193,-0.039,0,37,30,58,75,middle-finger
0.806,0.418,0.174,-0.128,0.159,-0.015,0,37,33,59,77,middle-finger
0.819,0.414,0.174,-0.139,0.174,-0.023,0,37,33,59,77,middle-finger
0.818,0.412,0.179,-0.135,0.192,-0.013,0,36,33,59,77,middle-finger
0.820,0.420,0.176,-0.124,0.183,-0.008,0,37,33,60,75,middle-finger
0.839,0.430,0.181,-0.098,0.163,-0.015,0,37,33,59,77,middle-finger
0.844,0.431,0.197,-0.073,0.126,-0.027,0,37,33,59,75,middle-finger
0.833,0.435,0.183,-0.048,0.095,-0.036,0,37,33,59,77,middle-finger
0.842,0.426,0.197,-0.042,0.063,-0.031,0,37,27,59,77,middle-finger
0.845,0.434,0.187,-0.055,0.035,-0.025,0,37,33,59,75,middle-finger
0.841,0.427,0.192,-0.071,0.011,-0.018,0,37,33,58,75,middle-finger
0.829,0.424,0.200,-0.087,-0.007,-0.014,0,37,33,59,75,middle-finger
0.834,0.432,0.195,-0.099,-0.007,-0.014,0,37,33,58,75,middle-finger
0.841,0.425,0.195,-0.103,0.002,-0.022,0,37,33,58,74,middle-finger
0.848,0.428,0.193,-0.101,0.006,-0.031,0,37,31,55,74,middle-finger
0.846,0.431,0.197,-0.103,-0.006,-0.046,0,36,33,55,73,middle-finger
0.865,0.434,0.205,-0.105,-0.019,-0.067,0,37,33,54,73,middle-finger
0.873,0.438,0.199,-0.104,-0.046,-0.105,0,32,33,54,74,middle-finger
0.870,0.444,0.200,-0.072,-0.065,-0.151,0,37,33,54,73,middle-finger
0.865,0.442,0.221,-0.037,-0.073,-0.215,0,36,33,54,73,middle-finger
0.854,0.439,0.232,-0.014,-0.049,-0.254,0,36,33,54,73,middle-finger
0.867,0.445,0.218,-0.013,-0.029,-0.285,0,36,33,54,73,middle-finger
0.862,0.436,0.233,0.002,0.007,-0.271,0,36,33,55,73,middle-finger
0.856,0.445,0.224,-0.011,-0.019,-0.253,0,36,31,54,73,middle-finger
0.855,0.448,0.235,-0.025,-0.043,-0.258,0,37,31,56,74,middle-finger
0.860,0.457,0.226,-0.028,-0.091,-0.300,0,37,32,55,73,middle-finger
0.878,0.472,0.218,-0.014,-0.103,-0.346,0,37,33,54,73,middle-finger
0.873,0.472,0.252,0.010,-0.077,-0.376,0,37,33,54,70,middle-finger
0.860,0.480,0.268,0.071,0.007,-0.409,0,37,31,53,67,middle-finger
0.871,0.466,0.268,0.135,0.134,-0.440,0,37,32,54,71,middle-finger
0.876,0.457,0.263,0.189,0.303,-0.482,0,37,33,53,73,middle-finger
0.893,0.445,0.258,0.209,0.528,-0.548,0,36,33,55,74,middle-finger
0.908,0.424,0.267,0.243,0.789,-0.653,0,37,33,56,75,middle-finger
0.948,0.429,0.286,0.315,1.059,-0.773,0,37,34,57,75,middle-finger
0.994,0.442,0.272,0.408,1.323,-0.929,0,37,33,56,75,middle-finger
1.065,0.444,0.276,0.527,1.565,-1.115,0,38,34,60,75,middle-finger
1.136,0.433,0.254,0.597,1.773,-1.324,0,38,34,57,78,middle-finger
1.179,0.414,0.235,0.550,1.933,-1.494,0,40,34,59,78,middle-finger
1.217,0.401,0.216,0.482,2.100,-1.632,0,39,34,66,81,middle-finger
1.251,0.363,0.201,0.425,2.283,-1.765,0,39,34,67,81,middle-finger
