acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.849,-0.080,0.426,0.115,-0.082,0.017,42,27,46,134,268,thumb-up
0.843,-0.094,0.419,0.144,-0.062,0.015,41,26,46,135,267,thumb-up
0.828,-0.086,0.399,0.151,-0.048,0.031,41,26,46,135,269,thumb-up
0.826,-0.103,0.409,0.167,-0.058,0.034,41,30,46,135,267,thumb-up
0.822,-0.094,0.401,0.179,-0.063,0.031,41,30,46,134,267,thumb-up
0.816,-0.104,0.403,0.195,-0.053,0.025,41,30,46,134,266,thumb-up
0.807,-0.113,0.383,0.207,-0.027,0.027,41,30,46,135,266,thumb-up
0.823,-0.112,0.382,0.194,-0.014,0.024,38,31,46,135,265,thumb-up
0.823,-0.118,0.381,0.169,-0.015,0.022,39,33,47,134,265,thumb-up
0.825,-0.123,0.381,0.136,-0.022,0.023,39,34,47,134,265,thumb-up
0.833,-0.118,0.369,0.094,-0.032,0.021,39,34,46,134,265,thumb-up
0.838,-0.123,0.374,0.073,-0.038,0.034,39,33,46,134,265,thumb-up
0.841,-0.146,0.374,0.067,-0.038,0.047,39,33,46,134,265,thumb-up
0.838,-0.115,0.375,0.025,-0.030,0.031,39,33,46,134,265,thumb-up
0.850,-0.130,0.376,0.015,-0.000,0.017,39,34,44,135,265,thumb-up
0.859,-0.120,0.395,-0.005,0.019,-0.005,39,34,47,135,266,thumb-up
0.855,-0.106,0.390,-0.009,0.021,-0.018,39,33,46,135,266,thumb-up
0.862,-0.113,0.396,-0.008,0.008,-0.025,39,30,46,135,266,thumb-up
0.870,-0.107,0.392,-0.015,-0.002,-0.031,40,30,47,135,267,thumb-up
0.859,-0.109,0.406,-0.012,-0.028,-0.028,39,30,46,135,267,thumb-up
0.846,-0.103,0.406,-0.001,-0.043,-0.024,39,29,47,135,267,thumb-up
0.858,-0.102,0.419,0.013,-0.041,-0.018,40,29,47,135,267,thumb-up
0.858,-0.118,0.416,0.025,-0.063,-0.027,39,29,47,135,267,thumb-up
0.846,-0.097,0.406,0.016,-0.070,-0.029,39,28,49,135,268,thumb-up
0.842,-0.110,0.417,0.020,-0.064,-0.026,39,27,50,135,268,thumb-up
0.838,-0.116,0.408,0.008,-0.043,-0.029,39,27,47,136,268,thumb-up
0.840,-0.116,0.399,0.009,-0.041,-0.028,39,29,49,136,269,thumb-up
0.845,-0.116,0.391,0.010,-0.041,-0.025,39,27,49,135,269,thumb-up
0.853,-0.122,0.385,0.002,-0.036,-0.019,39,27,49,135,269,thumb-up
0.841,-0.118,0.400,-0.027,-0.038,-0.012,39,28,47,136,269,thumb-up
0.849,-0.123,0.397,-0.048,-0.042,-0.003,39,27,47,137,269,thumb-up
0.853,-0.120,0.391,-0.082,-0.050,-0.003,40,27,47,136,270,thumb-up
0.853,-0.103,0.390,-0.093,-0.059,-0.001,40,26,46,136,270,thumb-up
0.846,-0.106,0.400,-0.075,-0.068,-0.001,39,26,46,136,270,thumb-up
0.851,-0.100,0.405,-0.064,-0.070,-0.007,39,26,47,137,270,thumb-up
0.853,-0.102,0.405,-0.068,-0.068,-0.007,39,25,46,137,270,thumb-up
0.839,-0.096,0.398,-0.104,-0.098,0.007,39,26,47,137,270,thumb-up
0.825,-0.097,0.414,-0.108,-0.098,0.013,39,26,47,136,270,thumb-up
0.825,-0.093,0.415,-0.114,-0.090,0.024,39,26,46,136,270,thumb-up
0.826,-0.094,0.409,-0.114,-0.092,0.032,38,25,46,136,270,thumb-up
0.830,-0.085,0.416,-0.117,-0.097,0.030,39,25,46,135,270,thumb-up
0.833,-0.091,0.427,-0.106,-0.084,0.020,39,25,47,135,270,thumb-up
0.834,-0.084,0.420,-0.078,-0.068,0.002,38,25,47,135,270,thumb-up
0.826,-0.091,0.419,-0.054,-0.054,-0.018,38,25,47,135,271,thumb-up
0.826,-0.090,0.420,-0.042,-0.037,-0.028,39,25,46,135,271,thumb-up
0.822,-0.087,0.410,-0.041,-0.019,-0.033,39,25,43,134,272,thumb-up
0.828,-0.088,0.405,-0.031,-0.017,-0.032,39,23,45,134,272,thumb-up
0.835,-0.088,0.411,-0.018,-0.021,-0.021,38,21,43,134,273,thumb-up
0.842,-0.110,0.402,-0.013,-0.035,-0.018,38,22,43,134,273,thumb-up
0.843,-0.100,0.410,-0.029,-0.052,-0.018,38,21,43,134,273,thumb-up
0.841,-0.098,0.414,-0.037,-0.059,-0.016,39,21,44,134,273,thumb-up
0.844,-0.092,0.404,-0.044,-0.060,-0.019,39,21,43,134,273,thumb-up
0.843,-0.094,0.398,-0.044,-0.054,-0.037,39,20,44,135,273,thumb-up
0.842,-0.093,0.418,-0.047,-0.047,-0.054,39,20,46,134,275,thumb-up
0.843,-0.090,0.411,-0.061,-0.039,-0.066,40,20,47,134,274,thumb-up
0.844,-0.098,0.410,-0.076,-0.032,-0.071,39,20,46,134,274,thumb-up
0.847,-0.102,0.417,-0.079,-0.040,-0.075,39,21,47,134,274,thumb-up
0.820,-0.096,0.399,-0.064,-0.062,-0.082,39,22,46,134,275,thumb-up
0.825,-0.094,0.402,-0.056,-0.043,-0.055,39,24,46,134,276,thumb-up
0.829,-0.097,0.417,-0.062,-0.042,-0.035,39,20,47,134,275,thumb-up
0.841,-0.083,0.407,-0.062,-0.069,-0.027,39,18,46,134,275,thumb-up
0.825,-0.083,0.406,-0.091,-0.098,-0.012,39,20,47,135,275,thumb-up
0.810,-0.097,0.412,-0.093,-0.097,-0.006,39,22,47,134,275,thumb-up
0.834,-0.074,0.409,-0.096,-0.086,0.005,40,21,47,133,274,thumb-up
0.835,-0.081,0.411,-0.124,-0.118,0.008,41,22,49,133,275,thumb-up
0.841,-0.069,0.405,-0.137,-0.133,0.001,40,23,47,133,274,thumb-up
0.833,-0.078,0.411,-0.132,-0.118,0.011,39,23,47,132,274,thumb-up
