acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.837,-0.544,-0.114,0.026,-0.017,-0.023,37,44,51,161,354,thumb-up
0.823,-0.545,-0.113,0.020,-0.027,-0.025,37,43,50,161,353,thumb-up
0.818,-0.539,-0.106,0.010,-0.036,-0.025,36,43,51,161,353,thumb-up
0.806,-0.548,-0.112,-0.009,-0.048,-0.020,37,43,51,161,353,thumb-up
0.802,-0.554,-0.105,-0.002,-0.057,-0.002,35,43,51,161,353,thumb-up
0.805,-0.554,-0.120,-0.020,-0.052,0.011,33,42,51,161,353,thumb-up
0.814,-0.536,-0.125,-0.025,-0.039,0.018,33,43,52,161,353,thumb-up
0.824,-0.534,-0.119,-0.025,-0.031,0.014,33,43,51,161,353,thumb-up
0.837,-0.541,-0.120,-0.049,-0.036,0.013,33,41,51,161,353,thumb-up
0.833,-0.550,-0.114,-0.053,-0.062,0.004,32,43,51,161,352,thumb-up
0.833,-0.547,-0.105,-0.056,-0.091,0.001,31,43,52,161,353,thumb-up
0.824,-0.544,-0.103,-0.057,-0.092,0.007,35,43,50,161,353,thumb-up
0.823,-0.543,-0.090,-0.057,-0.070,0.007,35,43,51,161,353,thumb-up
0.824,-0.540,-0.093,-0.046,-0.034,0.003,36,43,50,162,353,thumb-up
0.829,-0.539,-0.114,-0.036,-0.011,-0.001,35,43,51,162,353,thumb-up
0.835,-0.549,-0.122,-0.038,-0.019,-0.001,33,42,51,161,353,thumb-up
0.828,-0.550,-0.107,-0.064,-0.056,0.002,33,43,50,161,351,thumb-up
0.828,-0.554,-0.101,-0.092,-0.082,0.003,33,42,51,161,350,thumb-up
0.821,-0.545,-0.094,-0.095,-0.102,0.002,33,43,50,158,351,thumb-up
0.810,-0.546,-0.093,-0.087,-0.090,0.005,33,43,50,161,350,thumb-up
0.814,-0.538,-0.103,-0.077,-0.065,0.011,31,42,51,161,350,thumb-up
0.814,-0.551,-0.089,-0.069,-0.065,0.021,33,43,51,162,350,thumb-up
0.883,-0.853,-0.233,0.098,-0.061,0.063,33,43,51,161,349,thumb-up
0.893,-0.514,-0.126,-0.271,-0.105,0.197,36,43,50,161,349,thumb-up
0.932,-0.259,-0.094,-0.463,-0.072,0.089,36,42,50,162,349,thumb-up
0.842,-0.101,-0.053,-0.298,-0.004,-0.139,36,42,50,162,349,thumb-up
0.802,-0.309,-0.002,-0.035,0.121,-0.296,37,43,50,162,350,thumb-up
0.704,-0.714,-0.177,0.332,0.215,-0.272,37,42,46,162,348,thumb-up
0.726,-0.979,-0.273,0.201,0.000,-0.127,37,42,50,161,346,thumb-up
0.777,-0.855,-0.229,-0.257,-0.173,0.155,37,43,50,161,346,thumb-up
0.794,-0.666,-0.072,-0.633,-0.427,0.248,37,43,50,162,347,thumb-up
0.881,-0.425,-0.033,-0.608,-0.391,0.219,38,43,50,162,349,thumb-up
0.909,-0.284,0.096,-0.438,-0.223,0.136,37,44,50,161,348,thumb-up
0.891,-0.357,0.006,-0.080,0.087,-0.058,37,43,50,161,349,thumb-up
0.857,-0.525,0.003,0.201,0.287,-0.171,37,43,50,162,349,thumb-up
0.825,-0.658,-0.055,0.102,0.306,-0.120,37,43,50,162,348,thumb-up
0.803,-0.714,-0.053,-0.089,0.148,-0.050,36,43,49,161,348,thumb-up
0.826,-0.634,-0.032,-0.168,-0.061,0.036,36,43,50,161,349,thumb-up
0.826,-0.538,-0.009,-0.163,-0.172,0.049,38,43,51,161,348,thumb-up
0.859,-0.469,-0.035,-0.142,-0.049,0.023,37,43,50,161,349,thumb-up
0.869,-0.424,-0.015,-0.046,0.179,-0.037,37,43,50,162,349,thumb-up
0.858,-0.447,-0.042,0.061,0.321,-0.093,37,43,50,162,349,thumb-up
0.824,-0.539,-0.054,0.147,0.357,-0.126,37,43,51,163,349,thumb-up
0.811,-0.599,-0.096,0.123,0.280,-0.074,37,43,50,162,348,thumb-up
0.822,-0.611,-0.113,0.001,0.190,-0.021,37,44,50,162,348,thumb-up
0.841,-0.598,-0.143,-0.039,0.123,-0.001,37,43,50,162,349,thumb-up
0.852,-0.526,-0.127,-0.081,0.116,-0.005,36,43,50,162,349,thumb-up
0.860,-0.494,-0.150,-0.083,0.145,-0.034,36,43,50,162,348,thumb-up
0.846,-0.509,-0.169,-0.029,0.178,-0.089,36,43,50,162,349,thumb-up
0.828,-0.521,-0.181,-0.032,0.161,-0.105,37,43,50,162,348,thumb-up
0.814,-0.570,-0.175,-0.088,0.079,-0.100,37,43,50,162,348,thumb-up
0.809,-0.591,-0.177,-0.161,-0.003,-0.074,37,43,50,162,348,thumb-up
0.812,-0.562,-0.154,-0.220,-0.062,-0.045,36,43,50,162,348,thumb-up
0.824,-0.540,-0.121,-0.235,-0.076,-0.053,37,44,50,161,349,thumb-up
0.828,-0.534,-0.125,-0.236,-0.044,-0.065,36,43,50,163,348,thumb-up
0.832,-0.522,-0.106,-0.218,-0.042,-0.063,37,43,50,162,349,thumb-up
0.826,-0.533,-0.099,-0.218,-0.048,-0.075,37,42,50,163,349,thumb-up
0.818,-0.537,-0.095,-0.217,-0.073,-0.071,36,43,50,162,350,thumb-up
0.820,-0.543,-0.074,-0.227,-0.093,-0.065,35,43,50,162,349,thumb-up
0.820,-0.543,-0.055,-0.266,-0.082,-0.056,37,43,50,162,349,thumb-up
