acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.942,-0.020,0.189,-0.051,-0.074,-0.010,57,26,52,143,302,thumb-up
0.939,-0.014,0.201,-0.037,-0.085,-0.007,57,25,53,143,303,thumb-up
0.936,-0.004,0.197,-0.025,-0.095,-0.006,56,26,53,143,303,thumb-up
0.931,0.001,0.189,-0.020,-0.102,-0.010,57,25,53,143,303,thumb-up
0.924,-0.002,0.189,-0.016,-0.092,-0.006,57,25,53,144,303,thumb-up
0.908,-0.001,0.188,-0.011,-0.073,-0.014,57,26,52,143,303,thumb-up
0.911,-0.007,0.187,-0.004,-0.042,-0.029,57,26,52,143,303,thumb-up
0.904,-0.011,0.187,0.002,-0.011,-0.033,57,25,52,143,303,thumb-up
0.897,-0.021,0.185,-0.013,0.021,-0.040,57,26,52,143,303,thumb-up
0.901,-0.018,0.180,-0.029,0.032,-0.021,57,26,52,143,303,thumb-up
0.902,-0.021,0.181,-0.038,0.024,-0.006,57,26,53,143,303,thumb-up
0.904,-0.023,0.182,-0.039,0.017,0.007,57,25,51,143,302,thumb-up
0.904,-0.025,0.182,-0.052,0.013,0.025,57,26,52,143,303,thumb-up
0.915,-0.031,0.185,-0.060,0.006,0.033,57,26,53,143,303,thumb-up
0.914,-0.020,0.196,-0.059,0.007,0.046,56,26,53,143,303,thumb-up
0.918,-0.026,0.195,-0.064,0.019,0.048,58,25,56,143,303,thumb-up
0.919,-0.014,0.198,-0.069,0.015,0.050,54,26,52,143,303,thumb-up
0.923,-0.010,0.205,-0.044,0.024,0.052,55,26,52,143,303,thumb-up
0.932,-0.008,0.217,-0.023,0.026,0.046,54,26,52,143,303,thumb-up
0.930,-0.009,0.218,-0.013,0.024,0.037,54,26,53,143,303,thumb-up
0.931,-0.013,0.200,-0.037,0.030,0.035,37,26,52,143,303,thumb-up
0.937,-0.010,0.212,-0.041,0.037,0.024,56,25,52,143,302,thumb-up
0.943,-0.016,0.209,-0.021,0.038,0.012,55,26,52,143,303,thumb-up
0.940,-0.022,0.213,-0.006,0.033,0.014,54,26,52,143,303,thumb-up
0.938,-0.019,0.203,-0.016,0.025,0.006,53,25,52,143,303,thumb-up
0.938,-0.022,0.207,-0.019,0.013,0.011,53,26,53,144,303,thumb-up
0.941,-0.027,0.204,-0.010,0.003,0.011,52,26,53,143,303,thumb-up
0.941,-0.011,0.211,0.000,-0.009,0.012,52,26,52,143,303,thumb-up
0.941,-0.010,0.215,0.011,-0.011,0.010,53,26,53,143,303,thumb-up
0.929,-0.014,0.220,0.009,-0.004,0.005,52,26,52,144,303,thumb-up
0.932,-0.026,0.203,0.001,-0.001,0.001,53,26,53,143,303,thumb-up
0.938,-0.019,0.210,-0.013,0.007,-0.010,53,26,53,143,303,thumb-up
0.938,-0.020,0.201,-0.009,0.005,-0.017,52,26,53,145,303,thumb-up
0.946,-0.016,0.204,0.004,-0.000,-0.023,52,26,53,145,303,thumb-up
0.940,-0.018,0.198,0.017,-0.006,-0.024,53,26,52,144,303,thumb-up
0.946,-0.027,0.186,0.016,-0.011,-0.023,53,26,53,144,305,thumb-up
0.944,-0.020,0.188,0.015,-0.022,-0.023,53,26,53,145,305,thumb-up
0.939,-0.022,0.196,0.011,-0.031,-0.024,53,26,52,144,305,thumb-up
0.934,-0.027,0.189,-0.001,-0.025,-0.025,52,26,52,143,307,thumb-up
0.932,-0.025,0.191,-0.021,-0.012,-0.027,53,27,53,144,307,thumb-up
0.933,-0.023,0.195,-0.024,-0.007,-0.032,53,26,52,143,307,thumb-up
0.938,-0.017,0.194,-0.017,-0.008,-0.035,53,26,53,143,308,thumb-up
0.933,-0.017,0.189,-0.026,-0.017,-0.028,53,26,52,143,307,thumb-up
0.933,-0.014,0.183,-0.050,-0.019,-0.020,52,26,53,144,306,thumb-up
0.933,-0.012,0.194,-0.047,-0.029,-0.014,51,25,52,143,307,thumb-up
0.935,-0.010,0.194,-0.021,-0.032,-0.015,49,26,53,143,307,thumb-up
0.932,-0.016,0.189,-0.031,-0.037,-0.014,47,26,53,143,307,thumb-up
0.926,-0.008,0.178,-0.072,-0.040,-0.001,47,26,52,144,306,thumb-up
0.934,-0.007,0.197,-0.087,-0.033,0.007,47,26,53,143,307,thumb-up
0.935,-0.007,0.204,-0.081,-0.028,0.009,47,26,53,143,305,thumb-up
0.938,-0.006,0.204,-0.056,-0.038,0.001,47,26,53,145,305,thumb-up
0.933,0.001,0.204,-0.032,-0.039,-0.003,47,25,53,143,305,thumb-up
0.936,-0.007,0.205,-0.012,-0.035,-0.004,47,26,52,145,305,thumb-up
0.924,-0.009,0.198,-0.001,-0.022,-0.014,45,26,52,145,305,thumb-up
0.930,-0.011,0.186,-0.011,-0.013,-0.007,47,26,53,143,305,thumb-up
0.924,-0.013,0.193,-0.025,-0.003,-0.004,46,26,53,144,305,thumb-up
0.933,-0.014,0.192,-0.021,-0.006,-0.001,47,25,52,145,306,thumb-up
0.943,-0.003,0.185,0.007,-0.018,0.009,47,26,54,144,306,thumb-up
0.936,-0.011,0.194,0.014,-0.040,0.016,47,26,52,145,305,thumb-up
0.941,-0.010,0.199,0.005,-0.054,0.024,47,26,53,144,306,thumb-up
0.940,-0.009,0.185,0.002,-0.052,0.018,43,25,53,145,305,thumb-up
0.938,-0.012,0.185,0.002,-0.044,0.016,46,26,52,144,305,thumb-up
0.926,-0.010,0.191,-0.009,-0.026,0.007,47,26,53,144,303,thumb-up
0.928,-0.009,0.198,-0.021,-0.014,0.001,49,26,53,140,305,thumb-up
0.928,-0.008,0.195,-0.019,-0.010,0.010,46,23,53,143,306,thumb-up
0.943,-0.006,0.194,-0.011,-0.023,0.014,47,26,53,144,306,thumb-up
0.935,-0.005,0.187,-0.004,-0.036,0.012,47,26,53,145,306,thumb-up
0.946,-0.007,0.194,0.005,-0.044,0.015,47,26,53,145,306,thumb-up
0.941,-0.007,0.197,0.003,-0.038,0.006,47,26,52,143,306,thumb-up
0.943,-0.010,0.192,-0.000,-0.033,-0.013,47,26,53,144,306,thumb-up
0.930,-0.013,0.201,-0.006,-0.016,-0.030,47,26,53,143,305,thumb-up
0.933,-0.013,0.200,-0.012,0.004,-0.045,47,26,53,145,306,thumb-up
0.935,-0.020,0.186,-0.009,0.014,-0.040,49,26,53,143,306,thumb-up
0.929,-0.016,0.197,0.009,0.004,-0.033,47,26,51,144,306,thumb-up
0.931,-0.020,0.190,0.028,-0.016,-0.018,47,26,53,144,306,thumb-up
0.927,-0.017,0.200,0.039,-0.044,-0.001,49,26,52,144,306,thumb-up
0.926,-0.023,0.181,0.039,-0.061,0.014,49,25,52,144,306,thumb-up
0.931,-0.016,0.185,0.029,-0.069,0.019,47,26,52,143,306,thumb-up
0.924,-0.024,0.177,0.010,-0.063,0.016,49,26,52,143,306,thumb-up
0.923,-0.026,0.178,-0.001,-0.061,0.015,49,25,52,144,306,thumb-up
0.928,-0.019,0.176,-0.005,-0.050,0.008,47,26,52,144,306,thumb-up
0.930,-0.018,0.177,-0.005,-0.033,0.001,49,26,52,143,306,thumb-up
0.934,-0.020,0.178,-0.001,-0.028,-0.011,47,26,52,144,306,thumb-up
0.937,-0.017,0.193,0.003,-0.031,-0.015,49,26,52,143,307,thumb-up
0.947,-0.009,0.179,0.002,-0.036,-0.018,46,26,53,144,306,thumb-up
0.954,-0.002,0.180,-0.006,-0.042,-0.020,46,26,53,143,306,thumb-up
0.961,-0.000,0.187,-0.010,-0.056,-0.025,46,26,53,143,307,thumb-up
0.960,0.005,0.184,-0.014,-0.068,-0.031,46,26,53,143,306,thumb-up
0.953,0.010,0.204,-0.005,-0.074,-0.036,47,26,53,143,307,thumb-up
0.941,0.005,0.187,-0.018,-0.082,-0.042,44,26,52,143,307,thumb-up
0.937,0.004,0.188,-0.011,-0.078,-0.056,44,26,52,144,307,thumb-up
0.919,0.002,0.193,-0.007,-0.056,-0.065,42,25,52,143,306,thumb-up
0.913,-0.004,0.192,-0.015,-0.025,-0.071,41,26,52,145,306,thumb-up
0.917,-0.006,0.196,-0.014,-0.011,-0.064,42,26,53,145,305,thumb-up
0.911,-0.000,0.192,0.000,-0.010,-0.048,42,26,52,144,306,thumb-up
0.915,-0.013,0.184,0.005,-0.025,-0.032,42,26,52,145,306,thumb-up
0.906,-0.004,0.185,-0.013,-0.046,-0.010,42,26,53,145,306,thumb-up
0.915,-0.008,0.188,-0.017,-0.060,0.003,42,25,52,144,306,thumb-up
0.912,-0.011,0.186,-0.031,-0.047,0.003,42,25,52,145,307,thumb-up
0.904,-0.015,0.188,-0.049,-0.025,-0.002,34,27,52,145,307,thumb-up
0.920,-0.016,0.199,-0.061,0.003,0.003,41,26,53,144,306,thumb-up
0.924,-0.012,0.191,-0.063,0.012,0.003,42,26,53,145,306,thumb-up
0.930,-0.019,0.193,-0.074,0.012,0.007,42,26,53,146,306,thumb-up
0.931,-0.019,0.202,-0.085,-0.009,0.024,43,26,53,145,306,thumb-up
0.935,-0.016,0.204,-0.080,-0.035,0.030,46,26,53,145,307,thumb-up
0.942,-0.014,0.209,-0.069,-0.051,0.033,46,26,53,145,307,thumb-up
0.952,-0.016,0.206,-0.058,-0.057,0.024,45,26,53,143,307,thumb-up
