acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.944,-0.198,0.172,-0.180,-0.225,0.158,61,29,36,122,266,thumb-up
0.927,-0.184,0.172,-0.163,-0.245,0.110,60,29,38,122,266,thumb-up
0.911,-0.190,0.188,-0.089,-0.184,0.084,58,30,36,121,266,thumb-up
0.926,-0.185,0.174,-0.036,-0.091,0.072,56,29,37,118,265,thumb-up
0.938,-0.201,0.176,-0.002,-0.036,0.056,53,29,37,122,264,thumb-up
0.940,-0.199,0.180,-0.009,0.003,0.029,51,30,37,122,263,thumb-up
0.931,-0.193,0.185,0.027,-0.037,0.004,47,30,35,122,262,thumb-up
0.934,-0.195,0.190,0.046,-0.032,-0.009,46,29,37,121,265,thumb-up
0.927,-0.206,0.189,0.039,-0.029,-0.027,47,30,38,122,265,thumb-up
0.920,-0.206,0.200,0.020,-0.002,-0.033,51,30,38,121,263,thumb-up
0.926,-0.202,0.194,0.010,0.054,-0.019,50,30,46,120,262,thumb-up
0.937,-0.214,0.189,-0.022,0.066,0.001,50,30,38,121,262,thumb-up
0.934,-0.207,0.192,-0.044,0.043,-0.011,50,30,38,121,263,thumb-up
0.932,-0.200,0.190,-0.042,0.025,-0.034,52,30,38,121,263,thumb-up
0.942,-0.201,0.191,-0.032,0.031,-0.055,52,29,38,121,263,thumb-up
0.939,-0.201,0.200,-0.018,0.040,-0.083,53,30,38,121,265,thumb-up
0.945,-0.203,0.186,-0.001,0.037,-0.100,52,29,38,122,267,thumb-up
0.945,-0.190,0.185,0.019,0.027,-0.102,54,29,39,122,266,thumb-up
0.936,-0.191,0.187,0.033,-0.001,-0.092,54,29,38,122,267,thumb-up
0.934,-0.193,0.182,0.036,-0.034,-0.085,54,29,38,122,267,thumb-up
0.930,-0.198,0.173,0.036,-0.059,-0.082,55,30,38,122,268,thumb-up
0.938,-0.192,0.174,0.035,-0.070,-0.073,55,29,38,122,268,thumb-up
0.928,-0.189,0.165,0.031,-0.096,-0.070,57,30,38,122,269,thumb-up
0.924,-0.191,0.166,0.039,-0.106,-0.062,56,29,38,122,267,thumb-up
0.916,-0.185,0.174,0.045,-0.101,-0.045,56,30,38,123,269,thumb-up
0.903,-0.192,0.161,0.043,-0.076,-0.038,57,30,38,122,267,thumb-up
0.908,-0.180,0.168,0.036,-0.041,-0.031,56,29,38,122,268,thumb-up
0.911,-0.185,0.158,0.038,-0.006,-0.026,56,30,39,122,269,thumb-up
0.912,-0.185,0.154,0.043,0.007,-0.023,56,29,38,123,268,thumb-up
0.915,-0.185,0.152,0.044,-0.001,-0.033,56,30,38,122,269,thumb-up
0.903,-0.188,0.159,0.042,-0.003,-0.026,56,30,38,123,268,thumb-up
0.900,-0.184,0.153,0.019,0.017,-0.021,54,30,39,123,268,thumb-up
0.902,-0.199,0.149,0.003,0.033,-0.021,53,30,39,122,267,thumb-up
0.902,-0.189,0.147,-0.017,0.044,-0.027,53,29,40,122,267,thumb-up
0.891,-0.191,0.148,-0.035,0.060,-0.028,52,30,39,122,267,thumb-up
0.898,-0.189,0.142,-0.059,0.096,-0.032,51,29,39,122,265,thumb-up
0.900,-0.193,0.140,-0.082,0.134,-0.037,47,30,39,123,267,thumb-up
0.903,-0.187,0.145,-0.093,0.164,-0.033,38,30,39,123,266,thumb-up
0.904,-0.182,0.139,-0.087,0.192,-0.026,29,30,39,123,267,thumb-up
0.914,-0.183,0.152,-0.066,0.200,-0.029,29,30,38,123,267,thumb-up
0.925,-0.179,0.152,-0.045,0.187,-0.029,28,30,39,123,267,thumb-up
0.922,-0.191,0.148,-0.022,0.150,-0.034,30,30,39,123,267,thumb-up
0.923,-0.193,0.150,-0.014,0.116,-0.026,27,30,39,123,267,thumb-up
0.920,-0.193,0.147,-0.026,0.086,-0.009,27,29,38,122,266,thumb-up
0.918,-0.190,0.145,-0.043,0.076,0.012,28,31,40,122,267,thumb-up
0.919,-0.193,0.151,-0.054,0.074,0.014,25,30,39,122,267,thumb-up
0.924,-0.197,0.141,-0.066,0.093,0.007,24,29,39,122,264,thumb-up
0.927,-0.192,0.151,-0.076,0.125,-0.002,23,30,39,122,265,thumb-up
0.933,-0.190,0.153,-0.103,0.211,-0.025,23,30,39,123,264,thumb-up
0.939,-0.187,0.147,-0.059,0.183,-0.049,23,30,39,123,264,thumb-up
0.938,-0.196,0.142,-0.028,0.199,-0.067,22,30,39,123,264,thumb-up
0.943,-0.203,0.142,-0.016,0.202,-0.075,22,29,39,123,263,thumb-up
0.946,-0.203,0.136,-0.005,0.192,-0.065,24,30,39,123,263,thumb-up
0.948,-0.207,0.132,-0.007,0.147,-0.056,26,30,39,123,262,thumb-up
0.947,-0.208,0.131,-0.002,0.069,-0.034,24,29,38,125,261,thumb-up
0.943,-0.212,0.151,-0.007,0.001,-0.013,22,29,38,124,262,thumb-up
0.933,-0.222,0.153,-0.014,-0.050,0.002,20,29,39,124,261,thumb-up
0.921,-0.225,0.155,-0.035,-0.027,0.002,18,30,39,124,261,thumb-up
0.918,-0.226,0.148,-0.026,-0.042,-0.001,15,29,39,124,262,thumb-up
0.910,-0.229,0.158,-0.039,0.001,-0.001,15,29,40,125,262,thumb-up
0.910,-0.230,0.154,-0.050,0.034,0.002,3,30,39,124,262,thumb-up
0.906,-0.230,0.153,-0.069,0.071,-0.003,10,29,39,125,262,thumb-up
0.920,-0.228,0.160,-0.074,0.075,-0.000,7,30,38,124,262,thumb-up
0.918,-0.225,0.169,-0.073,0.064,0.024,17,30,39,123,263,thumb-up
0.925,-0.226,0.169,-0.060,0.030,0.053,20,30,39,124,262,thumb-up
0.923,-0.222,0.173,-0.047,-0.022,0.088,21,29,39,121,262,thumb-up
0.924,-0.228,0.174,-0.044,-0.076,0.112,22,28,39,123,262,thumb-up
0.924,-0.222,0.169,-0.046,-0.114,0.124,23,29,41,122,262,thumb-up
0.926,-0.218,0.165,-0.048,-0.130,0.129,22,29,38,123,263,thumb-up
0.922,-0.214,0.165,-0.056,-0.121,0.121,23,29,39,123,263,thumb-up
0.926,-0.212,0.156,-0.066,-0.088,0.116,23,30,39,123,262,thumb-up
0.929,-0.204,0.173,-0.072,-0.047,0.120,23,29,38,122,262,thumb-up
0.931,-0.205,0.158,-0.060,-0.036,0.128,23,25,39,123,263,thumb-up
0.939,-0.198,0.149,-0.053,-0.027,0.132,24,29,38,123,263,thumb-up
0.956,-0.192,0.155,-0.040,-0.034,0.116,25,30,38,123,262,thumb-up
0.964,-0.187,0.148,-0.017,-0.065,0.104,25,29,39,123,261,thumb-up
0.966,-0.188,0.143,-0.003,-0.093,0.095,25,29,39,123,261,thumb-up
0.963,-0.183,0.131,-0.003,-0.104,0.088,26,29,39,123,261,thumb-up
0.961,-0.185,0.131,-0.007,-0.091,0.076,26,30,28,123,261,thumb-up
0.953,-0.190,0.137,-0.011,-0.074,0.076,27,29,39,123,261,thumb-up
0.951,-0.183,0.134,-0.025,-0.061,0.072,26,29,39,123,261,thumb-up
0.949,-0.181,0.130,-0.021,-0.060,0.053,27,29,39,124,261,thumb-up
0.946,-0.184,0.130,-0.011,-0.077,0.027,27,29,39,124,261,thumb-up
0.947,-0.182,0.138,0.007,-0.103,0.003,28,29,39,123,261,thumb-up
0.926,-0.180,0.139,0.018,-0.111,-0.004,30,29,39,123,261,thumb-up
0.928,-0.182,0.125,0.018,-0.104,-0.012,30,29,39,123,261,thumb-up
0.920,-0.182,0.137,0.010,-0.102,-0.012,31,29,39,123,261,thumb-up
0.923,-0.188,0.134,-0.011,-0.094,-0.016,31,29,39,123,261,thumb-up
0.923,-0.188,0.141,-0.038,-0.081,-0.008,31,29,39,123,261,thumb-up
0.932,-0.179,0.133,-0.052,-0.066,-0.003,29,30,39,124,261,thumb-up
0.939,-0.178,0.141,-0.052,-0.062,-0.003,30,27,39,124,261,thumb-up
0.939,-0.172,0.148,-0.044,-0.055,-0.014,30,29,39,124,261,thumb-up
0.945,-0.167,0.142,-0.033,-0.054,-0.032,30,29,39,123,261,thumb-up
0.939,-0.168,0.141,-0.023,-0.056,-0.044,31,29,39,123,261,thumb-up
0.936,-0.167,0.139,-0.007,-0.058,-0.056,30,29,39,123,261,thumb-up
0.928,-0.164,0.149,0.014,-0.052,-0.050,30,29,40,124,261,thumb-up
0.920,-0.175,0.149,0.018,-0.042,-0.054,31,29,39,123,261,thumb-up
0.920,-0.179,0.155,0.013,-0.037,-0.050,30,29,39,124,261,thumb-up
0.914,-0.177,0.156,0.009,-0.035,-0.049,30,30,39,124,261,thumb-up
0.917,-0.177,0.167,0.010,-0.033,-0.049,25,29,39,123,261,thumb-up
0.921,-0.173,0.160,0.016,-0.023,-0.047,30,30,41,123,261,thumb-up
0.922,-0.168,0.158,0.022,-0.017,-0.050,29,29,41,123,260,thumb-up
0.934,-0.167,0.170,0.035,-0.011,-0.061,28,30,39,123,261,thumb-up
0.932,-0.174,0.163,0.052,-0.009,-0.065,26,30,39,123,262,thumb-up
0.936,-0.167,0.160,0.056,-0.013,-0.070,24,29,39,127,262,thumb-up
0.940,-0.163,0.169,0.063,-0.013,-0.061,23,30,39,124,262,thumb-up
0.948,-0.157,0.169,0.063,-0.027,-0.047,16,30,41,124,263,thumb-up
0.940,-0.173,0.172,0.091,-0.041,-0.046,13,30,39,123,262,thumb-up
0.934,-0.180,0.154,0.051,-0.070,-0.025,9,29,40,124,263,thumb-up
0.928,-0.184,0.150,0.015,-0.075,-0.020,10,30,39,123,263,thumb-up
0.928,-0.178,0.160,0.009,-0.062,-0.024,5,30,40,124,262,thumb-up
0.936,-0.184,0.141,0.013,-0.043,-0.026,2,30,40,123,262,thumb-up
0.933,-0.186,0.163,0.021,-0.027,-0.041,0,30,40,124,263,thumb-up
0.923,-0.190,0.156,0.058,-0.000,-0.068,0,30,43,122,262,thumb-up
0.916,-0.224,0.081,-0.006,0.054,-0.027,0,30,43,121,263,thumb-up
0.947,-0.162,0.131,-0.049,0.070,-0.061,0,29,44,121,262,thumb-up
0.942,-0.174,0.129,-0.026,0.027,-0.079,0,30,43,121,262,thumb-up
0.922,-0.177,0.141,-0.029,-0.008,-0.072,0,30,44,121,262,thumb-up
0.909,-0.176,0.144,-0.017,-0.036,-0.052,0,30,43,121,263,thumb-up
0.910,-0.191,0.143,-0.026,-0.042,-0.037,0,29,44,122,262,thumb-up
0.894,-0.188,0.153,-0.034,-0.053,-0.008,0,31,46,123,262,thumb-up
0.896,-0.195,0.146,-0.043,-0.047,0.005,0,30,44,122,262,thumb-up
0.910,-0.261,0.165,-0.045,-0.019,0.017,0,29,43,123,262,thumb-up
0.864,-0.094,0.211,-0.048,-0.026,-0.014,0,28,43,124,262,thumb-up
0.927,-0.214,0.149,0.043,0.050,-0.015,0,30,43,125,262,thumb-up
0.941,-0.176,0.187,0.028,0.061,-0.015,0,29,46,125,262,thumb-up
0.935,-0.184,0.186,0.071,0.026,-0.024,0,29,43,130,262,thumb-up
0.962,-0.202,0.166,0.076,-0.005,0.004,0,29,43,125,263,thumb-up
0.917,-0.157,0.190,0.102,-0.013,0.007,0,29,43,124,262,thumb-up
0.948,-0.168,0.196,0.140,0.017,0.022,0,29,44,122,263,thumb-up
0.954,-0.141,0.164,0.126,0.027,-0.018,0,29,44,122,263,thumb-up
0.986,-0.170,0.138,0.147,0.039,-0.054,0,29,44,120,263,thumb-up
1.001,-0.164,0.098,0.091,0.042,-0.105,0,29,44,118,263,thumb-up
0.989,-0.228,0.126,0.124,-0.023,-0.128,0,29,44,124,261,thumb-up
0.944,-0.226,0.133,0.123,-0.062,-0.106,0,30,44,125,262,thumb-up
0.969,-0.228,0.101,0.104,-0.175,-0.124,0,29,40,126,261,thumb-up
0.952,-0.215,0.107,0.071,-0.358,-0.111,0,29,38,127,261,thumb-up
0.898,-0.155,0.207,0.134,-0.429,-0.115,0,27,39,123,262,thumb-up
0.945,-0.129,0.236,0.291,-0.257,-0.181,0,27,39,124,262,thumb-up
0.997,-0.163,0.155,0.214,-0.270,-0.197,0,29,39,123,264,thumb-up
0.934,-0.177,0.155,0.139,-0.446,-0.145,0,26,39,123,263,thumb-up
0.924,-0.195,0.103,0.087,-0.551,-0.107,0,35,40,123,262,thumb-up
0.873,-0.200,0.123,0.087,-0.520,-0.053,0,27,41,123,260,thumb-up
0.811,-0.190,0.144,0.168,-0.423,0.010,0,27,40,122,261,thumb-up
0.783,-0.247,0.126,0.164,-0.275,0.061,0,27,41,119,261,thumb-up
0.758,-0.264,0.112,0.104,-0.105,0.105,0,29,42,121,260,thumb-up
0.738,-0.275,0.114,0.016,0.120,0.147,0,28,45,119,259,thumb-up
0.747,-0.244,0.138,-0.035,0.251,0.198,0,29,46,113,254,thumb-up
0.741,-0.250,0.129,-0.055,0.287,0.239,0,28,50,109,251,thumb-up
0.751,-0.241,0.104,-0.118,0.417,0.249,0,29,51,105,242,thumb-up
0.754,-0.202,0.095,-0.121,0.594,0.268,0,28,52,105,236,thumb-up
0.798,-0.174,0.086,-0.149,0.823,0.276,0,29,54,104,238,thumb-up
0.852,-0.175,0.100,-0.169,0.957,0.282,0,28,51,102,229,thumb-up
0.864,-0.144,0.158,-0.017,0.937,0.276,15,27,50,101,226,thumb-up
0.891,-0.136,0.180,0.176,0.806,0.273,18,28,50,101,219,thumb-up
0.899,-0.133,0.163,0.247,0.694,0.270,18,28,53,100,216,thumb-up
0.901,-0.148,0.132,0.241,0.605,0.273,13,27,53,97,215,thumb-up
0.903,-0.145,0.120,0.216,0.554,0.266,14,27,53,90,213,thumb-up
0.915,-0.151,0.100,0.185,0.567,0.265,11,27,53,85,210,thumb-up
0.921,-0.153,0.081,0.138,0.602,0.261,12,27,51,86,211,thumb-up
0.957,-0.158,0.085,0.159,0.661,0.243,4,27,53,85,198,thumb-up
0.945,-0.172,0.067,0.198,0.681,0.249,0,27,51,86,200,thumb-up
0.943,-0.182,0.053,0.170,0.701,0.266,2,27,50,87,201,thumb-up
0.927,-0.180,0.067,0.150,0.718,0.296,2,27,50,88,199,thumb-up
0.928,-0.171,0.064,0.110,0.722,0.326,9,26,50,89,197,thumb-up
0.938,-0.172,0.055,0.052,0.750,0.302,0,26,46,87,193,thumb-up
0.949,-0.155,0.049,0.039,0.769,0.271,13,25,49,86,189,thumb-up
0.944,-0.153,0.038,0.041,0.811,0.269,14,26,46,85,177,thumb-up
0.942,-0.161,0.008,0.039,0.939,0.257,15,26,45,85,169,thumb-up
0.946,-0.166,-0.004,0.009,1.085,0.240,13,27,46,90,157,thumb-up
0.963,-0.160,0.005,0.019,1.142,0.231,14,27,46,90,147,thumb-up
0.980,-0.147,0.022,0.108,1.102,0.236,13,27,46,93,151,thumb-up
0.993,-0.148,0.007,0.161,1.057,0.243,13,26,45,87,150,thumb-up
1.003,-0.147,-0.052,0.102,1.012,0.268,14,27,42,83,146,thumb-up
0.999,-0.144,-0.031,0.115,0.951,0.263,14,25,47,83,141,thumb-up
1.008,-0.133,-0.030,0.108,0.934,0.255,14,27,47,81,141,thumb-up
1.021,-0.121,-0.045,0.038,0.941,0.254,14,27,49,79,138,thumb-up
