acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.754,-0.599,-0.090,0.011,0.362,0.066,29,41,51,172,368,thumb-up
0.773,-0.580,-0.084,-0.020,0.182,0.091,29,38,51,172,369,thumb-up
0.780,-0.577,-0.114,-0.025,0.034,0.093,30,38,53,171,366,thumb-up
0.784,-0.569,-0.126,-0.039,-0.049,0.064,30,38,52,173,367,thumb-up
0.802,-0.557,-0.139,-0.027,-0.154,0.048,29,38,51,173,369,thumb-up
0.800,-0.573,-0.155,-0.003,-0.255,0.029,29,38,50,173,369,thumb-up
0.800,-0.605,-0.145,-0.040,-0.332,0.009,29,37,51,173,373,thumb-up
0.823,-0.614,-0.104,-0.124,-0.342,0.004,29,38,52,173,369,thumb-up
0.853,-0.605,-0.079,-0.153,-0.312,-0.012,28,38,51,172,369,thumb-up
0.859,-0.593,-0.050,-0.116,-0.325,-0.034,29,38,51,173,369,thumb-up
0.850,-0.589,-0.032,-0.106,-0.371,-0.032,29,38,51,173,370,thumb-up
0.845,-0.572,-0.027,-0.124,-0.368,-0.037,29,38,51,173,370,thumb-up
0.848,-0.566,-0.035,-0.079,-0.304,-0.063,30,38,51,173,369,thumb-up
0.853,-0.574,-0.027,-0.062,-0.235,-0.094,30,38,51,172,369,thumb-up
0.861,-0.579,-0.024,-0.063,-0.235,-0.112,31,38,51,173,368,thumb-up
0.869,-0.592,-0.011,-0.029,-0.330,-0.132,31,37,52,171,368,thumb-up
0.861,-0.595,-0.018,-0.035,-0.444,-0.153,29,38,51,171,369,thumb-up
0.837,-0.594,-0.011,-0.018,-0.491,-0.165,30,35,51,172,369,thumb-up
0.809,-0.586,-0.023,0.042,-0.428,-0.156,30,38,51,172,369,thumb-up
0.778,-0.583,-0.016,0.083,-0.259,-0.122,29,38,51,169,369,thumb-up
0.768,-0.557,-0.013,0.129,-0.029,-0.084,30,38,51,170,369,thumb-up
0.788,-0.545,-0.021,0.229,0.169,-0.070,29,38,51,171,369,thumb-up
0.803,-0.556,-0.030,0.282,0.282,-0.065,29,38,51,171,370,thumb-up
0.820,-0.579,-0.054,0.305,0.285,-0.056,29,38,51,173,370,thumb-up
0.826,-0.595,-0.050,0.295,0.201,-0.055,29,38,51,173,369,thumb-up
0.825,-0.604,-0.068,0.279,0.093,-0.076,28,38,51,174,370,thumb-up
0.812,-0.611,-0.071,0.255,-0.033,-0.095,29,38,51,173,369,thumb-up
0.788,-0.596,-0.078,0.238,-0.151,-0.113,29,38,51,173,369,thumb-up
0.771,-0.601,-0.031,0.221,-0.183,-0.120,29,38,55,173,369,thumb-up
0.748,-0.598,-0.111,0.237,-0.120,-0.132,29,38,52,173,369,thumb-up
0.745,-0.591,-0.082,0.255,-0.065,-0.107,30,38,51,173,369,thumb-up
0.738,-0.585,-0.091,0.260,0.003,-0.084,29,37,51,172,369,thumb-up
0.729,-0.584,-0.115,0.286,0.029,-0.043,27,38,51,172,369,thumb-up
0.737,-0.575,-0.113,0.297,0.062,-0.006,28,38,51,172,369,thumb-up
0.745,-0.578,-0.131,0.279,0.090,0.019,27,38,51,173,369,thumb-up
0.764,-0.593,-0.132,0.234,0.100,0.044,28,39,51,173,369,thumb-up
0.781,-0.585,-0.119,0.163,0.058,0.040,28,38,51,170,369,thumb-up
0.785,-0.576,-0.113,0.163,-0.015,0.028,28,38,51,173,368,thumb-up
0.788,-0.569,-0.121,0.193,-0.083,0.025,27,38,51,173,368,thumb-up
0.776,-0.573,-0.122,0.198,-0.132,0.035,27,38,51,173,367,thumb-up
0.787,-0.562,-0.138,0.181,-0.148,0.048,27,38,51,173,366,thumb-up
0.820,-0.564,-0.130,0.154,-0.147,0.052,28,38,51,173,366,thumb-up
0.841,-0.573,-0.110,0.137,-0.152,0.037,27,38,51,173,366,thumb-up
0.847,-0.591,-0.099,0.131,-0.179,0.027,27,38,51,173,367,thumb-up
0.837,-0.610,-0.119,0.149,-0.184,0.010,28,38,51,173,367,thumb-up
