acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.388,0.683,0.504,0.000,-0.023,-0.022,0,0,0,0,0,tiny-movement
0.384,0.685,0.506,0.002,-0.023,-0.025,0,0,0,0,0,tiny-movement
0.379,0.684,0.500,-0.000,-0.008,-0.019,0,0,0,0,0,tiny-movement
0.373,0.683,0.499,0.003,0.005,-0.026,0,0,0,0,0,tiny-movement
0.385,0.690,0.492,0.004,0.013,-0.025,0,0,0,0,0,tiny-movement
0.368,0.692,0.504,0.001,0.031,-0.026,0,0,0,0,0,tiny-movement
0.389,0.680,0.498,0.003,0.025,-0.025,0,0,0,0,0,tiny-movement
0.387,0.677,0.501,-0.002,-0.014,-0.015,0,0,0,0,0,tiny-movement
0.387,0.685,0.503,-0.009,-0.034,-0.014,0,0,0,0,1,tiny-movement
0.383,0.686,0.510,-0.006,-0.020,-0.015,0,0,0,0,0,tiny-movement
0.380,0.683,0.501,-0.004,0.004,-0.021,0,0,0,0,0,tiny-movement
0.382,0.689,0.502,-0.005,-0.004,-0.016,0,0,0,0,0,tiny-movement
0.385,0.681,0.506,-0.008,-0.019,-0.016,0,0,0,0,0,tiny-movement
0.377,0.678,0.494,-0.010,-0.032,-0.015,0,0,0,0,0,tiny-movement
0.376,0.681,0.499,-0.009,-0.032,-0.012,0,0,0,0,0,tiny-movement
0.383,0.678,0.503,-0.007,-0.020,-0.011,0,0,0,0,0,tiny-movement
0.381,0.682,0.511,-0.007,-0.008,-0.017,0,0,0,0,0,tiny-movement
0.381,0.683,0.510,-0.008,0.000,-0.019,0,0,0,0,0,tiny-movement
0.386,0.686,0.500,-0.007,-0.003,-0.017,0,0,0,0,0,tiny-movement
0.381,0.679,0.494,-0.009,-0.003,-0.015,0,0,0,0,0,tiny-movement
0.378,0.685,0.495,-0.008,0.003,-0.013,0,0,0,0,0,tiny-movement
0.372,0.692,0.499,-0.002,0.008,-0.017,0,0,0,0,0,tiny-movement
0.381,0.682,0.491,-0.001,0.011,-0.021,0,0,0,0,0,tiny-movement
0.378,0.687,0.500,-0.000,0.002,-0.013,0,0,0,0,0,tiny-movement
0.375,0.685,0.494,-0.003,-0.003,-0.016,0,0,0,0,0,tiny-movement
0.391,0.684,0.498,-0.006,-0.001,-0.019,0,0,0,0,0,tiny-movement
0.379,0.680,0.509,-0.008,-0.003,-0.016,0,0,0,0,0,tiny-movement
0.373,0.681,0.497,-0.003,0.010,-0.020,0,0,0,0,0,tiny-movement
0.380,0.688,0.505,-0.009,0.028,-0.023,0,0,0,0,0,tiny-movement
0.395,0.686,0.490,-0.008,0.017,-0.022,0,0,0,0,0,tiny-movement
0.394,0.682,0.496,-0.011,-0.011,-0.017,0,0,0,0,0,tiny-movement
0.386,0.680,0.491,-0.020,-0.035,-0.011,0,0,0,0,0,tiny-movement
0.384,0.680,0.495,-0.016,-0.031,-0.009,0,0,0,0,0,tiny-movement
0.380,0.682,0.496,-0.018,-0.027,-0.013,0,0,0,0,0,tiny-movement
0.383,0.683,0.493,-0.011,-0.019,-0.017,0,0,0,0,0,tiny-movement
0.384,0.684,0.495,-0.009,-0.007,-0.021,0,0,0,0,0,tiny-movement
0.381,0.682,0.502,-0.010,-0.008,-0.020,0,0,0,0,0,tiny-movement
0.374,0.687,0.509,-0.015,-0.011,-0.021,0,0,0,0,0,tiny-movement
0.376,0.685,0.493,-0.012,-0.011,-0.022,0,0,0,0,0,tiny-movement
0.378,0.681,0.493,-0.013,-0.012,-0.022,0,0,0,0,0,tiny-movement
0.381,0.684,0.498,-0.016,-0.016,-0.023,0,0,0,0,0,tiny-movement
0.378,0.685,0.498,-0.015,-0.020,-0.023,0,0,0,0,0,tiny-movement
0.381,0.681,0.499,-0.018,-0.026,-0.026,0,0,0,0,0,tiny-movement
