acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.081,-0.136,0.894,-0.007,-0.023,-0.012,0,0,0,0,0,tiny-movement
0.078,-0.134,0.900,-0.020,-0.024,-0.008,0,0,0,0,0,tiny-movement
0.082,-0.135,0.891,-0.025,-0.021,-0.007,0,0,0,0,0,tiny-movement
0.081,-0.131,0.898,-0.025,-0.025,-0.015,0,0,0,0,0,tiny-movement
0.080,-0.132,0.903,-0.023,-0.026,-0.012,0,0,0,0,0,tiny-movement
0.080,-0.127,0.903,-0.021,-0.029,-0.016,0,0,0,0,0,tiny-movement
0.078,-0.133,0.911,-0.022,-0.026,-0.015,0,0,0,0,0,tiny-movement
0.083,-0.127,0.900,-0.021,-0.026,-0.018,0,0,0,0,0,tiny-movement
0.066,-0.128,0.906,-0.017,-0.024,-0.018,0,0,0,0,0,tiny-movement
0.075,-0.127,0.905,-0.006,-0.021,-0.022,0,0,0,0,0,tiny-movement
0.072,-0.120,0.903,0.005,-0.025,-0.018,0,0,0,0,0,tiny-movement
0.075,-0.125,0.901,0.000,-0.021,-0.009,0,0,0,0,0,tiny-movement
0.081,-0.134,0.897,-0.003,-0.020,-0.009,0,0,0,0,0,tiny-movement
0.074,-0.129,0.895,-0.013,-0.022,-0.011,0,0,0,0,0,tiny-movement
0.084,-0.133,0.901,-0.013,-0.023,-0.005,0,0,0,0,0,tiny-movement
0.079,-0.131,0.899,-0.015,-0.027,-0.007,0,0,0,0,0,tiny-movement
0.068,-0.127,0.907,-0.012,-0.034,-0.008,0,0,0,0,0,tiny-movement
0.073,-0.120,0.906,-0.014,-0.029,-0.010,0,0,0,0,0,tiny-movement
0.072,-0.127,0.908,-0.009,-0.020,-0.012,0,0,0,0,0,tiny-movement
0.076,-0.124,0.904,-0.009,-0.015,-0.010,0,0,0,0,0,tiny-movement
0.078,-0.131,0.893,-0.010,-0.016,-0.010,0,0,0,0,0,tiny-movement
0.085,-0.125,0.894,-0.013,-0.013,-0.014,0,0,0,0,0,tiny-movement
0.090,-0.130,0.900,-0.022,-0.017,-0.016,0,0,0,0,0,tiny-movement
0.089,-0.128,0.891,-0.030,-0.022,-0.020,0,0,0,0,0,tiny-movement
0.083,-0.134,0.904,-0.027,-0.027,-0.024,0,0,0,0,0,tiny-movement
0.090,-0.125,0.888,-0.021,-0.025,-0.026,0,0,0,0,0,tiny-movement
0.077,-0.125,0.907,-0.007,-0.025,-0.024,0,0,0,0,0,tiny-movement
0.073,-0.134,0.910,-0.008,-0.027,-0.021,0,0,0,0,0,tiny-movement
0.076,-0.126,0.898,-0.007,-0.024,-0.020,0,0,0,0,0,tiny-movement
0.075,-0.124,0.900,-0.012,-0.021,-0.017,0,0,0,0,0,tiny-movement
0.074,-0.123,0.892,-0.017,-0.021,-0.009,0,0,0,0,0,tiny-movement
0.074,-0.125,0.906,-0.012,-0.017,-0.010,0,0,0,0,0,tiny-movement
0.082,-0.122,0.895,-0.002,-0.013,-0.013,0,0,0,0,0,tiny-movement
0.083,-0.119,0.898,0.011,-0.017,-0.014,0,0,0,0,0,tiny-movement
0.077,-0.130,0.899,0.005,-0.022,-0.017,0,0,0,0,0,tiny-movement
0.079,-0.125,0.908,-0.005,-0.023,-0.015,0,0,0,0,0,tiny-movement
0.081,-0.126,0.899,-0.009,-0.024,-0.013,0,0,0,0,0,tiny-movement
0.077,-0.123,0.905,-0.005,-0.028,-0.010,0,0,0,0,0,tiny-movement
0.077,-0.123,0.898,0.003,-0.029,-0.008,0,0,0,0,0,tiny-movement
0.076,-0.125,0.884,0.004,-0.024,-0.006,0,0,0,0,0,tiny-movement
0.077,-0.132,0.902,0.004,-0.021,-0.011,0,0,0,0,0,tiny-movement
0.079,-0.139,0.899,-0.012,-0.017,-0.010,0,0,0,0,0,tiny-movement
0.084,-0.129,0.899,-0.020,-0.020,-0.013,0,0,0,0,0,tiny-movement
0.083,-0.123,0.901,-0.018,-0.025,-0.014,0,0,0,0,0,tiny-movement
0.082,-0.119,0.883,-0.006,-0.023,-0.022,0,0,0,0,0,tiny-movement
0.087,-0.127,0.884,0.005,-0.022,-0.026,0,0,0,0,0,tiny-movement
