acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.387,0.689,0.473,0.028,0.015,-0.019,0,0,0,0,0,tiny-movement
0.391,0.691,0.482,0.031,0.018,-0.022,0,0,0,0,0,tiny-movement
0.390,0.687,0.467,0.035,0.027,-0.019,0,0,0,0,0,tiny-movement
0.399,0.685,0.474,0.044,0.031,-0.020,0,0,0,0,0,tiny-movement
0.401,0.691,0.481,0.040,0.027,-0.024,0,0,0,0,0,tiny-movement
0.407,0.680,0.456,0.044,0.043,-0.022,0,0,0,0,0,tiny-movement
0.408,0.688,0.482,0.047,0.045,-0.023,0,0,0,0,0,tiny-movement
0.406,0.692,0.477,0.041,0.047,-0.017,0,0,0,0,0,tiny-movement
0.414,0.687,0.481,0.041,0.046,-0.018,0,0,0,0,0,tiny-movement
0.410,0.685,0.495,0.035,0.037,-0.016,0,0,0,0,0,tiny-movement
0.404,0.682,0.494,0.029,0.039,-0.009,0,0,0,0,0,tiny-movement
0.401,0.685,0.492,0.029,0.044,-0.010,0,0,0,0,0,tiny-movement
0.398,0.691,0.501,0.021,0.042,-0.006,0,0,0,0,0,tiny-movement
0.394,0.680,0.485,0.018,0.047,-0.006,0,0,0,0,0,tiny-movement
0.403,0.687,0.478,0.016,0.047,-0.012,0,0,0,0,0,tiny-movement
0.399,0.691,0.472,0.013,0.052,-0.011,0,0,0,0,0,tiny-movement
0.409,0.683,0.474,0.012,0.057,-0.012,0,0,0,0,0,tiny-movement
0.397,0.696,0.479,0.012,0.068,-0.020,0,0,0,0,0,tiny-movement
0.399,0.688,0.481,0.013,0.071,-0.021,0,0,0,0,0,tiny-movement
0.393,0.689,0.484,0.013,0.057,-0.021,0,0,0,0,0,tiny-movement
0.402,0.686,0.485,0.016,0.038,-0.020,0,0,0,0,0,tiny-movement
0.396,0.685,0.475,0.012,0.038,-0.025,0,0,0,0,0,tiny-movement
0.405,0.680,0.475,0.016,0.022,-0.021,0,0,0,0,0,tiny-movement
0.394,0.688,0.477,0.006,0.008,-0.021,0,0,0,0,0,tiny-movement
0.402,0.691,0.491,0.010,0.008,-0.026,0,0,0,0,0,tiny-movement
0.398,0.686,0.486,-0.001,0.009,-0.025,0,0,0,0,0,tiny-movement
0.396,0.688,0.495,0.009,0.009,-0.027,0,0,0,0,0,tiny-movement
0.401,0.680,0.478,0.008,0.010,-0.030,0,0,0,0,0,tiny-movement
0.419,0.681,0.469,0.008,0.011,-0.030,0,0,0,0,0,tiny-movement
0.407,0.685,0.471,0.006,0.019,-0.029,0,0,0,0,0,tiny-movement
0.410,0.688,0.472,0.007,0.013,-0.029,0,0,0,0,0,tiny-movement
0.413,0.687,0.472,0.009,0.007,-0.026,0,0,0,0,0,tiny-movement
0.407,0.684,0.467,0.015,-0.007,-0.027,0,0,0,0,0,tiny-movement
0.407,0.683,0.476,0.024,0.004,-0.029,0,0,0,0,0,tiny-movement
0.396,0.678,0.464,0.030,0.011,-0.032,0,0,0,0,0,tiny-movement
0.415,0.686,0.469,0.034,0.022,-0.030,0,0,0,0,0,tiny-movement
0.398,0.693,0.474,0.046,0.016,-0.039,0,0,0,0,0,tiny-movement
0.399,0.682,0.467,0.040,0.037,-0.036,0,0,0,0,0,tiny-movement
0.414,0.689,0.463,0.050,0.044,-0.046,0,0,0,0,0,tiny-movement
0.417,0.686,0.463,0.054,0.035,-0.044,0,0,0,0,0,tiny-movement
0.416,0.684,0.472,0.051,0.029,-0.046,0,0,0,0,0,tiny-movement
0.404,0.681,0.474,0.065,0.034,-0.052,0,0,0,0,0,tiny-movement
0.410,0.684,0.472,0.073,0.039,-0.056,0,0,0,0,0,tiny-movement
0.404,0.678,0.484,0.075,0.039,-0.058,0,0,0,0,0,tiny-movement
0.404,0.682,0.472,0.074,0.036,-0.061,0,0,0,0,0,tiny-movement
0.416,0.679,0.485,0.074,0.030,-0.058,0,0,0,0,0,tiny-movement
0.416,0.678,0.482,0.071,0.034,-0.063,0,0,0,0,0,tiny-movement
0.415,0.685,0.494,0.074,0.043,-0.063,0,0,0,0,0,tiny-movement
0.411,0.679,0.504,0.075,0.056,-0.065,0,0,0,0,0,tiny-movement
0.427,0.672,0.496,0.065,0.051,-0.061,0,0,0,0,0,tiny-movement
0.412,0.680,0.487,0.060,0.032,-0.054,0,0,0,0,0,tiny-movement
0.429,0.678,0.492,0.055,0.009,-0.052,0,0,0,0,0,tiny-movement
0.413,0.673,0.499,0.058,0.006,-0.053,0,0,0,0,0,tiny-movement
0.418,0.682,0.470,0.066,0.025,-0.059,0,0,0,0,0,tiny-movement
0.408,0.673,0.492,0.066,0.027,-0.058,0,0,0,0,0,tiny-movement
0.406,0.673,0.481,0.066,0.020,-0.058,0,0,0,0,0,tiny-movement
